dia,ventas
2007-07-01,8.0
2007-07-02,6.0
2007-07-03,8.0
2007-07-04,2.0
2007-07-05,2.0
2007-07-06,1.0
2007-07-07,1.0
2007-07-08,9.0
2007-07-16,6.0
2007-07-17,4.0
2007-07-18,1.0
2007-07-20,6.0
2007-07-21,3.0
2007-07-24,6.0
2007-07-25,7.0
2007-07-26,1.0
2007-07-27,6.0
2007-07-28,6.0
2007-07-29,5.0
2007-07-30,8.0
2007-07-31,5.0
2007-08-01,5.0
2007-08-02,7.0
2007-08-06,2.0
2007-08-07,2.0
2007-08-08,2.0
2007-08-09,8.0
2007-08-10,2.0
2007-08-20,3.0
2007-08-21,2.0
2007-08-22,1.0
2007-08-25,6.0
2007-08-26,2.0
2007-09-15,1.0
2007-09-16,1.0
2007-09-21,1.0
2007-09-23,3.0
2007-09-25,1.0
2007-09-27,1.0
2007-09-28,1.0
2007-09-29,1.0
2007-09-30,1.0
2007-10-03,1.0
2007-10-11,1.0
2007-10-21,1.0
2007-11-04,1.0
