dia,ventas
2007-07-03,2.0
2007-07-09,2.0
2007-07-15,1.0
2007-07-17,2.0
2007-07-19,1.0
2007-07-20,1.0
2007-07-23,1.0
2007-07-29,1.0
2007-08-12,1.0
2008-01-05,3.0
2008-01-07,3.0
2008-01-10,2.0
2008-01-11,1.0
2008-01-14,1.0
2008-01-15,2.0
2008-02-03,1.0
2008-02-07,1.0
2008-02-08,2.0
2008-02-09,2.0
2008-02-10,2.0
2008-02-15,1.0
2008-02-16,1.0
2008-02-17,2.0
2008-04-08,27.0
2008-04-20,1.0
2008-12-01,1.0
2009-03-28,28.0
2009-04-10,28.0
2009-05-26,14.0
2009-06-16,14.0
2014-07-12,2.0
2014-07-14,1.0
2014-07-19,6.0
2014-07-25,3.0
2014-08-08,6.0
2014-08-20,1.0
2014-08-22,1.0
2014-08-31,1.0
2014-09-02,1.0
2014-09-05,1.0
2014-09-17,1.0
2014-09-20,1.0
2014-09-28,1.0
2014-10-01,2.0
2014-10-09,2.0
2014-10-12,1.0
2014-10-15,1.0
2015-01-24,12.0
2015-03-28,2.0
2015-03-31,1.0
2015-04-01,1.0
2015-04-08,1.0
2015-04-09,1.0
2015-04-13,1.0
2015-04-14,1.0
2015-04-16,1.0
2015-04-17,2.0
2015-04-25,1.0
2015-06-05,1.0
2015-06-13,1.0
2015-06-18,1.0
2015-06-22,1.0
2015-06-29,1.0
2015-07-17,1.0
2015-07-23,1.0
2015-07-25,1.0
2015-07-28,1.0
2015-07-31,12.0
2015-08-01,1.0
2015-08-05,1.0
2015-08-11,12.0
2015-08-12,1.0
2015-08-13,1.0
2015-08-14,12.0
2015-08-19,1.0
2015-08-22,2.0
2015-08-30,1.0
2015-09-05,12.0
2015-09-18,13.0
2015-10-17,12.0
2015-10-24,12.0
2015-10-31,12.0
