fecha,precio,cantidad
17/01/2009,7.056263605766667,3.0
04/07/2013,50.04040018716666,3.0
13/12/2013,54.54244995115,2.0
15/05/2014,64.7899983724,3.0
11/09/2014,66.41323343913334,3.0
20/11/2014,69.74173482260001,3.0
06/01/2015,69.745900472,3.0
12/03/2015,69.74423217773334,3.0
02/04/2015,69.74358113606667,6.0
23/04/2015,69.75923156736667,3.0
14/05/2015,69.7912648519,3.0
25/06/2015,69.7899983724,3.0
02/07/2015,80.5,3.0
23/07/2015,80.50989786783333,3.0
30/07/2015,80.5099995931,3.0
17/09/2015,74.81406656899999,3.0
