dia,ventas
2010-12-23,1.0
2010-12-24,12.0
2011-12-17,1.0
2011-12-22,3.0
2011-12-23,6.0
2011-12-24,4.0
2011-12-28,1.0
2011-12-31,4.0
2012-02-05,1.0
2012-12-23,1.0
2012-12-24,8.0
2012-12-28,1.0
2012-12-29,1.0
2012-12-31,4.0
2013-01-03,1.0
2013-10-04,1.0
2013-12-24,8.0
2013-12-29,3.0
2013-12-30,5.0
2013-12-31,6.0
2014-02-12,1.0
2014-02-15,2.0
2014-03-07,1.0
2014-04-12,1.0
2014-10-09,1.0
2014-11-29,1.0
2014-12-13,1.0
2014-12-20,1.0
2014-12-23,6.0
2014-12-24,9.0
2014-12-30,2.0
