fecha,precio,cantidad
16/08/2008,11.5,1.0
05/09/2008,11.5,1.0
20/12/2008,12.5,1.0
23/12/2008,12.5,1.0
24/12/2008,12.5,1.0
24/12/2008,12.5,1.0
25/12/2008,12.5,1.0
27/12/2008,12.5,1.0
27/12/2008,12.5,1.0
28/12/2008,12.5,1.0
29/12/2008,12.5,1.0
31/12/2008,12.5,1.0
04/01/2009,12.5,1.0
15/01/2009,12.5,1.0
18/01/2009,12.5,1.0
01/02/2009,12.5,1.0
03/02/2009,12.5,1.0
06/02/2009,12.5,1.0
14/02/2009,12.5,1.0
14/02/2009,12.5,1.0
24/02/2009,12.5,1.0
17/04/2009,13.0,1.0
31/07/2009,14.0,1.0
31/07/2009,14.0,1.0
31/07/2009,14.0,1.0
01/08/2009,14.0,1.0
05/08/2009,14.0,1.0
05/08/2009,14.0,1.0
15/08/2009,16.0,1.0
15/08/2009,16.0,1.0
16/08/2009,16.0,1.0
16/08/2009,16.0,1.0
17/08/2009,16.0,1.0
30/08/2009,16.0,1.0
04/09/2009,17.0,1.0
05/09/2009,17.0,1.0
