dia,ventas
2007-08-06,1.0
2007-12-04,1.0
2007-12-16,1.0
2010-12-31,1.0
2012-04-17,2.0
2012-04-18,1.0
2012-05-07,1.0
2012-05-19,1.0
2012-05-24,1.0
2012-08-30,1.0
2012-09-08,1.0
2012-09-12,2.0
2012-09-18,1.0
2012-09-23,1.0
2012-09-27,1.0
2012-09-29,1.0
2012-10-02,1.0
2012-10-14,2.0
2012-10-16,1.0
2012-10-22,1.0
2012-10-25,1.0
2013-04-16,1.0
2013-04-18,1.0
2013-05-08,1.0
2013-05-11,1.0
2013-09-11,1.0
2013-09-14,1.0
2013-12-09,1.0
2013-12-14,1.0
2013-12-16,4.0
2013-12-30,1.0
2014-06-01,1.0
2014-06-22,1.0
2014-08-03,1.0
2014-08-16,1.0
2015-10-24,24.0
