fecha,precio,cantidad
23/08/2007,4.990000089016667,6.0
06/09/2007,4.353236516316667,12.0
27/12/2007,5.159806569416666,6.0
26/04/2008,5.299654960633333,6.0
12/07/2008,5.9000600179,6.0
15/11/2008,6.390386581416667,6.0
04/12/2008,6.39255015055,6.0
23/12/2008,5.080338478091667,12.0
06/08/2009,7.0363864898666675,6.0
17/09/2009,6.8370151519833335,6.0
01/10/2009,6.526618321733333,6.0
22/10/2009,7.310128529866667,6.0
14/11/2009,7.650000254316667,6.0
23/12/2009,7.096838633216667,6.0
31/12/2009,7.108779271441667,12.0
07/01/2010,7.0965684255,6.0
08/04/2010,7.450000127149999,6.0
23/04/2010,7.683468500766666,6.0
18/06/2010,7.850071589150001,6.0
09/07/2010,8.0398721695,1.0
24/07/2010,8.440073649083333,6.0
31/07/2010,8.01822980245,6.0
19/08/2010,8.016585350025,4.0
28/08/2010,9.099810282383332,6.0
23/09/2010,7.6834932963,6.0
04/11/2010,6.0393632253,6.0
27/11/2010,9.100229899083333,6.0
25/12/2010,9.099916458133334,6.0
06/01/2011,8.435799916583333,12.0
27/01/2011,8.879803339633334,6.0
28/01/2011,9.11040178935,6.0
11/03/2011,9.109866460166666,6.0
18/03/2011,9.634805043533333,6.0
31/03/2011,9.729654947916666,6.0
17/06/2011,9.727500279741667,12.0
12/07/2012,11.800080617266666,6.0
16/08/2012,11.579917907716668,6.0
24/12/2012,16.030306498216667,6.0
24/10/2013,14.43942896525,6.0
01/02/2014,14.100002288816667,6.0
