dia,ventas
2010-11-13,1.0
2010-11-18,1.0
2010-11-20,2.0
2010-11-21,1.0
2010-11-23,1.0
2010-11-27,3.0
2010-12-01,1.0
2010-12-04,1.0
2010-12-07,1.0
2010-12-08,1.0
2010-12-09,2.0
2010-12-11,1.0
2010-12-16,1.0
2010-12-18,1.0
2010-12-20,1.0
2010-12-22,2.0
2010-12-23,1.0
2010-12-24,1.0
2010-12-31,1.0
2011-01-02,2.0
2011-01-04,1.0
2011-01-05,1.0
2011-01-07,2.0
2011-01-12,1.0
2011-01-14,3.0
2011-01-22,1.0
2011-01-31,1.0
2011-02-04,1.0
2011-02-05,1.0
2011-02-06,1.0
2011-02-08,1.0
2011-02-09,1.0
2011-02-10,2.0
2011-02-23,1.0
2011-02-24,1.0
2011-02-25,1.0
2011-02-28,1.0
2011-03-04,1.0
2011-03-06,1.0
2011-03-07,1.0
2011-03-09,1.0
2011-03-12,1.0
2011-03-15,1.0
2011-03-19,1.0
2011-03-20,1.0
2011-03-23,1.0
2014-10-09,6.0
2014-10-26,1.0
2014-10-27,3.0
2014-11-02,1.0
2014-11-12,1.0
2014-11-16,1.0
2014-11-20,2.0
2014-11-22,1.0
2014-11-26,2.0
2014-12-06,1.0
2014-12-08,1.0
2014-12-18,1.0
2014-12-20,3.0
2015-01-02,2.0
2015-01-08,4.0
2015-01-14,1.0
2015-01-30,1.0
2015-02-01,1.0
2015-02-10,1.0
2015-03-01,1.0
2015-03-16,1.0
2015-03-18,1.0
2015-03-20,1.0
2015-03-23,1.0
2015-03-24,1.0
2015-03-29,1.0
2015-04-04,1.0
2015-04-05,1.0
2015-04-17,1.0
2015-05-04,1.0
2015-05-05,1.0
2015-05-08,3.0
2015-05-09,4.0
2015-05-20,1.0
2015-05-22,1.0
2015-05-25,1.0
2015-05-27,1.0
2015-05-29,1.0
2015-05-30,1.0
2015-06-06,1.0
2015-06-07,1.0
2015-07-05,2.0
2015-07-14,1.0
2015-07-17,1.0
2015-07-25,1.0
2015-09-04,1.0
2015-10-03,2.0
2015-10-09,1.0
2015-10-10,2.0
2015-10-11,1.0
2015-10-23,2.0
2015-10-30,1.0
2015-11-04,1.0
2015-11-07,2.0
