dia,ventas
2009-04-30,2.0
2009-05-26,1.0
2009-05-31,1.0
2009-06-05,1.0
2009-06-07,1.0
2009-06-08,1.0
2009-06-21,1.0
2009-06-26,1.0
2009-07-08,1.0
2009-07-24,1.0
2009-08-03,1.0
2009-08-09,1.0
2009-08-12,1.0
2009-08-25,1.0
2009-09-01,1.0
2010-11-25,1.0
2010-12-10,1.0
2010-12-31,1.0
2011-02-26,1.0
2012-07-12,1.0
2013-06-11,1.0
2013-06-19,1.0
2013-07-20,3.0
2013-07-26,1.0
2013-08-15,2.0
2013-08-22,1.0
2013-09-07,1.0
2013-10-20,1.0
2014-01-11,1.0
2014-04-23,1.0
2015-09-05,1.0
