dia,ventas
2008-07-06,4.0
2008-07-08,5.0
2008-07-11,1.0
2008-07-13,2.0
2008-07-15,8.0
2008-07-16,1.0
2008-07-17,4.0
2008-07-18,4.0
2008-07-20,2.0
2008-07-22,14.0
2008-07-23,2.0
2008-07-24,4.0
2008-07-27,4.0
2008-07-28,2.0
2008-07-31,3.0
2008-08-01,4.0
2008-08-02,2.0
2008-08-04,2.0
2008-08-06,2.0
2008-08-07,4.0
2008-08-08,1.0
2008-08-09,2.0
2008-08-11,2.0
2008-08-12,3.0
2008-08-13,5.0
2008-08-14,5.0
2008-08-15,7.0
2008-08-16,2.0
2008-08-17,2.0
2008-08-20,3.0
2008-08-21,1.0
2008-08-22,2.0
2008-08-25,6.0
2008-08-26,4.0
2008-08-27,2.0
2008-08-28,5.0
2008-08-29,6.0
2008-08-30,6.0
2008-09-01,6.0
2008-09-02,6.0
2008-09-03,4.0
2008-09-04,8.0
2008-09-05,2.0
2008-09-06,3.0
2008-09-07,2.0
2008-09-08,10.0
2008-09-09,11.0
2008-09-10,3.0
2008-09-11,12.0
2008-09-12,2.0
2008-09-13,3.0
2008-09-14,2.0
2008-09-15,4.0
2008-09-16,2.0
2008-09-17,4.0
2008-09-18,9.0
2008-09-19,4.0
2008-09-20,3.0
2008-09-21,8.0
2008-09-22,3.0
2008-09-23,5.0
2008-09-25,7.0
2008-09-26,5.0
2008-09-27,5.0
2008-09-28,5.0
2008-09-29,2.0
2008-09-30,5.0
2008-10-01,6.0
2008-10-02,6.0
2008-10-03,6.0
2008-10-04,2.0
2008-10-06,1.0
2008-10-07,4.0
2008-10-08,4.0
2008-10-09,4.0
2008-10-10,3.0
2008-10-11,1.0
2008-10-13,9.0
2008-10-14,2.0
2008-10-15,7.0
2008-10-16,2.0
2008-10-18,4.0
2008-10-20,7.0
2008-10-21,12.0
2008-10-22,7.0
2008-10-23,8.0
2008-10-25,5.0
2008-10-27,3.0
2008-10-28,1.0
2008-10-29,9.0
2008-10-30,5.0
2008-10-31,16.0
2008-11-01,5.0
2008-11-02,4.0
2008-11-03,10.0
2008-11-05,4.0
2008-11-06,9.0
2008-11-07,2.0
2008-11-09,1.0
2008-11-10,2.0
2008-11-11,2.0
2008-11-13,1.0
2008-11-14,1.0
2008-11-15,1.0
2008-11-16,2.0
2008-11-17,5.0
2008-11-19,2.0
2008-11-20,8.0
2008-11-21,4.0
2008-11-22,3.0
2008-11-23,6.0
2008-11-24,5.0
2008-11-25,2.0
2008-11-26,2.0
2008-11-27,10.0
2008-11-28,6.0
2008-11-29,10.0
2008-11-30,3.0
2008-12-03,22.0
2008-12-06,1.0
2008-12-07,1.0
2008-12-08,3.0
2008-12-09,8.0
2008-12-10,1.0
2008-12-11,2.0
2008-12-13,2.0
2008-12-14,4.0
2008-12-15,4.0
2008-12-16,4.0
2008-12-17,2.0
2008-12-18,6.0
2008-12-19,6.0
2008-12-22,1.0
2008-12-23,4.0
2008-12-24,6.0
2008-12-27,2.0
2008-12-28,2.0
2008-12-29,1.0
