producto,2008-01,2008-02,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12
Philip Morris 10,0,0,0,0,0,0,0,1.8999999762,0.6333333254,2.0,2.0,1.0,2.25,2.25,2.25,2.4000000954,2.4000000954,2.4000000954,2.5,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,3.25,3.25,1.625,3.25,3.5,3.5,3.5,3.5,3.75,3.75,3.75,3.75,4.0,4.0,4.0,4.0,4.0,4.25,4.25,4.25,4.25,4.25,4.25,4.5,4.5,4.5,4.5,4.75,4.75,4.75,5.0,5.0,5.0,5.0,5.0,5.5,5.5,5.5,1.8333333333333333,2.75,6.0,3.0,7.5,7.5,7.5,7.5,8.5,8.5,8.5,8.5,10.0,10.0,10.0,11.0,11.0,12.5,12.0,12.0,12.0,13.0,13.0,13.0,0
Philip Morris 20,0,0,0,0,0,0,0,3.5,3.5,3.7000000477,3.7000000477,3.7000000477,4.0,2.0,2.0,4.25,4.25,4.25,4.5,4.5,2.25,0,0,0,0,0,0,0,0,0,0,0,0,5.75,5.75,1.9166666666666667,5.75,6.25,6.25,6.25,6.25,6.5,6.5,6.5,6.5,7.0,7.0,7.0,7.0,7.0,7.5,7.5,7.5,7.5,7.5,7.5,8.0,8.0,8.0,8.0,8.5,8.5,8.5,9.0,9.0,9.0,9.0,9.0,10.0,3.3333333333333335,10.0,10.0,10.0,11.0,5.5,14.0,14.0,14.0,14.0,16.0,16.0,16.0,16.0,18.0,18.0,18.0,19.5,19.5,22.0,21.0,21.0,21.0,23.0,23.0,23.0,0
Philip Morris 20 box,0,0,0,0,0,0,0,1.85000002385,3.7000000477,3.9000000954,3.9000000954,3.9000000954,4.25,4.25,4.25,4.5,4.5,4.5,4.75,4.75,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,6.0,6.0,6.0,6.5,6.5,6.5,6.5,6.75,6.75,6.75,6.75,6.75,7.25,7.25,7.25,7.25,8.0,4.0,8.0,8.0,8.0,8.0,8.5,8.5,8.5,8.5,9.0,9.0,9.0,9.5,9.5,9.5,4.75,9.5,10.5,10.5,10.5,10.5,10.5,11.5,11.5,14.5,14.5,14.5,14.5,16.5,16.5,16.5,16.5,18.5,18.5,18.5,20.0,20.0,20.0,22.0,22.0,11.0,24.0,24.0,24.0,0
Marlboro 10,0,0,0,0,0,0,0,2.0999999046,2.0999999046,2.25,2.25,2.25,2.5,2.5,2.5,2.5999999046,2.5999999046,1.2999999523,2.75,2.75,2.75,0,0,0,0,0,0,0,0,0,0,0,0,3.5,3.5,3.5,3.5,3.75,3.75,3.75,3.75,4.0,4.0,4.0,4.0,4.25,4.25,4.25,4.25,4.25,4.75,4.75,4.75,4.75,4.75,4.75,5.25,5.25,5.25,2.625,2.75,5.5,5.5,5.75,5.75,5.75,5.75,5.75,6.0,6.0,6.0,6.0,6.0,3.25,6.5,8.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,11.0,11.0,11.0,12.0,12.0,13.5,13.0,13.0,13.0,14.0,14.0,14.0,0
Marlboro 20,0,0,0,0,0,0,0,4.0,4.0,4.1999998093,4.1999998093,2.09999990465,4.5,4.5,4.5,4.75,4.75,4.75,5.0,2.5,5.0,0,0,0,0,0,0,0,0,0,0,0,0,6.25,3.125,6.25,6.25,6.75,6.75,3.375,3.375,7.0,7.0,7.0,7.0,3.75,7.5,3.75,3.75,7.5,8.25,8.25,8.25,8.25,8.5,8.5,4.5,9.0,9.0,9.0,9.5,9.5,9.5,5.0,5.0,10.0,10.0,10.0,11.0,11.0,11.0,11.0,11.0,12.0,12.0,7.5,7.5,15.0,15.0,17.0,17.0,17.0,8.5,19.0,19.0,19.0,21.0,10.5,24.0,23.0,23.0,23.0,25.0,12.5,25.0,0
Pall Mall 20 box nuevos,0,0,0,0,0,0,0,3.4000000954,3.4000000954,1.7999999523,3.5999999046,3.5999999046,2.0,4.0,0,4.25,4.25,4.25,4.5,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5,5.5,5.5,6.0,6.0,6.0,6.0,3.125,6.25,0,6.25,6.25,6.75,6.75,6.75,6.75,7.5,7.5,7.5,7.5,7.75,7.75,8.25,8.25,8.25,0,0,8.5,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.5,0,0,0,0,0,0,20.0,24.0,24.0,0,0
Marlboro 20 box,0,0,0,0,0,0,0,2.09999990465,4.1999998093,4.4000000954,4.4000000954,4.4000000954,4.75,4.75,4.75,5.0,5.0,5.0,5.25,5.25,5.25,0,0,0,0,0,0,0,0,0,0,0,0,6.5,6.5,6.5,6.5,7.0,7.0,3.5,7.0,3.625,7.25,7.25,7.25,4.0,8.0,4.0,8.0,8.0,8.75,2.9166666666666665,8.75,4.375,4.5,9.0,9.5,9.5,9.5,9.5,5.0,10.0,10.0,10.5,10.5,5.25,10.5,10.5,11.5,11.5,11.5,11.5,11.5,12.5,6.25,15.5,15.5,1.55,15.5,8.75,8.75,17.5,17.5,20.0,20.0,20.0,22.0,22.0,25.0,24.0,24.0,24.0,26.0,26.0,26.0,0
Lemans 10,0,0,0,0,0,0,0,1.7999999523,1.7999999523,1.8999999762,1.8999999762,0.9499999881,2.0,2.0,2.0,2.25,1.125,2.25,2.4000000954,2.4000000954,2.4000000954,0,0,0,0,0,0,0,0,0,0,0,0,3.25,3.25,3.25,3.25,1.75,3.5,3.5,3.5,3.75,3.75,3.75,3.75,3.75,4.0,2.0,4.0,4.0,4.25,4.25,4.25,4.25,4.25,4.25,4.5,4.5,4.5,4.5,4.75,4.75,4.75,5.0,5.0,5.0,5.0,5.0,5.5,5.5,5.5,2.75,5.5,6.0,6.0,3.0,3.75,0,0,0,0,0,0,0,0,0,0,3.75,0,0,0,0,0,0,0,0
Lemans 20,0,0,0,0,0,0,0,3.5,3.5,1.2333333492333334,3.7000000477,3.7000000477,4.0,4.0,4.0,4.25,4.25,4.25,4.5,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,2.875,5.75,5.75,5.75,6.25,6.25,6.25,6.25,6.5,6.5,6.5,6.5,7.0,7.0,7.0,7.0,7.0,7.5,7.5,7.5,7.5,7.5,7.5,8.0,8.0,4.0,8.0,8.5,8.5,4.25,9.0,9.0,9.0,9.0,9.0,10.0,10.0,10.0,10.0,10.0,11.0,11.0,14.0,7.0,14.0,14.0,8.0,16.0,16.0,16.0,18.0,9.0,9.0,19.5,19.5,22.0,21.0,21.0,21.0,23.0,23.0,0,0
Lemans 100,0,0,0,0,0,0,0,3.7000000477,3.7000000477,3.9000000954,3.9000000954,3.9000000954,0.3269230769230769,4.25,4.25,4.5,4.5,4.5,0,2.375,0.475,0,0,0,0,0,0,0,0,0,0,0,0,3.0,6.0,3.0,6.0,3.25,6.5,3.25,3.25,3.375,6.75,6.75,3.375,3.375,3.625,2.4166666666666665,3.625,7.25,8.0,8.0,8.0,8.0,4.0,8.0,8.0,8.5,8.5,4.25,9.0,9.0,9.0,4.5,9.5,9.5,4.75,4.75,10.5,5.25,10.5,10.5,10.5,11.5,11.5,14.5,14.5,7.25,14.5,16.5,8.25,8.25,16.5,18.5,9.25,18.5,20.0,10.0,20.0,22.0,11.0,22.0,24.0,24.0,24.0,0
Parliament 10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Parliament 20,0,0,0,0,0,0,0,4.5,2.25,4.6999998093,4.6999998093,4.6999998093,2.5,5.0,5.0,5.25,5.25,5.25,5.5,5.5,5.5,0,0,0,0,0,0,0,0,0,0,0,0,3.5,7.0,7.0,3.5,7.5,7.5,7.5,7.5,7.75,7.75,7.75,7.75,7.75,4.125,8.25,4.125,8.25,8.8999996185,4.44999980925,8.8999996185,8.8999996185,9.6999998093,9.6999998093,10.5,10.5,10.5,10.5,11.0,11.0,11.0,5.75,11.5,11.5,11.5,11.5,12.5,12.5,12.5,3.125,4.166666666666667,13.5,6.75,13.5,16.5,8.25,16.5,18.5,18.5,18.5,18.5,21.0,21.0,21.0,24.0,24.0,27.0,27.0,27.0,27.0,29.0,29.0,14.5,0
Particulares,0,0,0,0,0,0,0,1.7000000477,3.4000000954,3.4000000954,0,1.1333333651333333,3.4000000954,1.1999999682,1.1999999682,1.875,3.75,1.875,1.875,4.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.75,0,5.0,5.0,0,2.5,5.0,5.4000000954,5.4000000954,5.4000000954,5.4000000954,5.75,5.75,5.75,0,6.0,0,0,6.25,0,6.25,6.75,6.75,0,7.25,7.25,7.25,7.25,7.25,7.75,7.75,7.75,0,7.75,8.75,8.75,11.75,11.75,11.75,11.75,13.5,13.5,13.5,13.5,15.5,15.5,15.5,15.5,17.0,17.0,0,19.5,0,19.5,21.0,0,0
Imparciales,0,0,0,0,0,0,0,3.5,0,1.75,0,3.5,3.5,0,0,4.0,4.0,2.0,0,4.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.75,4.75,0,5.0,5.0,5.0,5.0,2.625,5.25,2.625,5.25,2.875,2.875,5.75,0,3.0,6.0,3.0,6.0,6.25,3.125,6.5,3.25,6.5,2.1666666666666665,7.0,7.0,3.5,7.0,7.5,3.75,7.5,7.5,8.0,8.0,8.0,8.0,8.0,9.0,9.0,9.0,12.0,12.0,0,14.0,14.0,14.0,14.0,16.0,16.0,16.0,0,17.5,17.5,20.0,19.5,0,22.0,22.0,0,0
LyM,0,0,0,0,0,0,0,3.5,3.5,3.7000000477,3.7000000477,3.7000000477,3.7000000477,4.0,4.0,4.25,4.25,0,4.25,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.75,5.75,2.875,0,6.25,3.125,6.25,0,0,6.5,6.5,6.5,0,7.0,3.5,7.0,0,7.5,0,7.5,0,7.5,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LyM box,0,0,0,0,0,0,0,3.5,3.5,3.7000000477,3.7000000477,3.7000000477,4.0,4.0,4.0,4.25,4.25,4.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,6.0,6.0,0,0,0,0,0,6.5,0,0,0,0,7.25,7.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Benson & Hedges,0,0,0,0,0,0,0,4.5,4.5,4.6999998093,4.6999998093,4.6999998093,2.5,5.0,2.5,5.25,5.25,5.25,5.5,5.5,5.5,0,0,0,0,0,0,0,0,0,0,0,0,7.0,3.5,7.0,7.0,3.75,7.5,7.5,3.75,7.75,7.75,3.875,7.75,7.75,8.25,8.25,8.25,8.25,8.8999996185,8.8999996185,8.8999996185,8.8999996185,9.6999998093,9.6999998093,10.5,5.25,10.5,5.25,5.5,11.0,11.0,11.0,5.75,11.5,11.5,11.5,12.5,6.25,12.5,12.5,6.25,13.5,13.5,13.5,8.25,16.5,16.5,18.5,18.5,18.5,9.25,21.0,21.0,10.5,24.0,24.0,27.0,27.0,27.0,27.0,29.0,29.0,29.0,0
Chesterfield,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.75,5.75,5.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5,14.0,0,7.0,8.0,16.0,8.0,8.0,18.0,18.0,18.0,19.5,19.5,19.5,0,10.5,21.0,21.0,0,23.0,0
Colorado 20 Baisha,0,0,0,0,0,0,0,3.75,3.75,1.875,1.875,1.875,1.3000000318,1.9500000477,3.9000000954,4.0,4.0,4.0,4.0,4.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,2.25,2.25,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,0.8166666825666667,4.9000000954,2.4500000477,2.4500000477,4.9000000954,5.25,5.25,5.25,2.625,1.375,2.75,5.75,2.875,5.75,5.75,2.0833333333333335,6.25,6.25,3.375,6.75,6.75,6.75,6.75,7.25,7.25,7.25,1.45,7.25,8.25,2.75,5.625,11.25,11.25,11.25,13.0,13.0,6.5,13.0,15.0,15.0,7.5,16.5,16.5,19.0,9.5,19.0,19.0,20.0,10.0,20.0,0
Camel 10,0,0,0,0,0,0,0,2.0999999046,2.0999999046,2.25,2.25,2.25,2.5,2.5,2.5,2.5999999046,2.5999999046,2.5999999046,2.75,2.75,2.75,0,0,0,0,0,0,0,0,0,0,0,0,3.5,3.5,3.5,3.5,3.5,3.75,3.75,3.75,4.0,4.0,4.0,4.0,4.0,4.25,4.25,4.25,4.25,4.75,4.75,4.75,4.75,4.75,4.75,4.75,2.625,5.25,5.25,5.5,5.5,5.5,5.5,2.75,5.5,5.5,5.5,6.0,6.0,6.0,6.0,6.0,6.5,6.5,6.5,8.0,8.0,8.0,9.0,9.0,9.0,9.0,11.0,11.0,11.0,12.0,12.0,12.0,13.5,13.0,13.0,14.0,14.0,14.0,0
Viceroy 20 CONVERTIBLES Switch,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5999999046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.375,6.75,6.75,7.5,7.5,7.5,0,7.5,8.25,8.25,8.25,4.125,9.25,9.25,9.25,12.25,6.125,12.25,14.0,14.0,14.0,7.0,14.0,8.0,16.0,17.0,17.0,17.0,20.0,9.0,18.0,19.0,19.0,19.0,0
Camel 20,0,0,0,0,0,0,0,4.0,4.0,2.09999990465,4.1999998093,4.1999998093,4.5,4.5,4.5,4.75,4.75,4.75,5.0,5.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,6.25,6.25,2.0833333333333335,6.25,6.75,6.75,6.75,6.75,7.0,7.0,7.0,7.0,7.0,7.5,7.5,7.5,7.5,8.25,4.125,8.25,8.25,8.5,8.5,8.5,9.0,9.0,9.0,9.5,9.5,9.5,9.5,10.0,10.0,10.0,10.0,11.0,11.0,5.5,11.0,11.0,12.0,12.0,12.0,15.0,15.0,15.0,17.0,17.0,8.5,17.0,19.0,19.0,19.0,21.0,21.0,10.5,24.0,23.0,23.0,25.0,12.5,25.0,0
Marlboro 20 FUSION BLAST Doble click 20 box,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0,25.0,25.0,27.0,27.0,27.0,0
Camel 20 box,0,0,0,0,0,0,0,4.1999998093,0,0,0,0,0,0,0,0,0,0,5.0,5.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5,6.5,0,0,0,7.0,0,0,7.25,0,0,0,0,0,0,0,0,0,0,0,0,9.0,9.0,9.5,0,0,0,0,10.0,10.0,0,10.5,10.5,10.5,10.5,11.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.0,0,0
Desconocido,0,0,0,0,0,0,0,2.0,1.0,2.0999999046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XXXXX,0,0,0,0,0,0,0,1.9500000477,3.9000000954,4.0999999046,4.0999999046,4.0999999046,4.4000000954,4.4000000954,4.4000000954,4.5999999046,4.5999999046,4.5999999046,4.5999999046,4.8000001907,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125,6.25,6.25,6.25,3.125,6.75,6.75,3.375,7.0,3.5,2.3333333333333335,3.5,7.0,7.5,7.5,7.5,7.5,7.5,8.25,8.25,0,8.25,8.5,4.25,9.5,0,9.0,9.5,9.5,4.75,9.5,10.0,5.0,10.0,10.0,5.5,5.5,11.0,11.0,11.0,6.0,12.0,12.0,15.0,15.0,0,17.0,17.0,17.0,17.0,19.0,19.0,19.0,21.0,21.0,21.0,0,24.0,24.0,0,0,0,0
Derby 10,0,0,0,0,0,0,0,1.7999999523,1.7999999523,1.7999999523,1.8999999762,0,2.0,0,2.0,2.25,2.25,2.25,2.25,2.4000000954,2.4000000954,0,0,0,0,0,0,0,0,0,0,0,0,0,3.25,3.25,0,3.5,3.5,3.5,0,0,0,0,3.75,3.75,0,0,2.0,0,0,0,0,4.25,0,0,0,0,0,0,2.375,0,0,0,0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Desconocido,0,0,0,0,0,0,0,1.7999999523,1.7999999523,1.8999999762,1.8999999762,1.8999999762,2.0,2.0,2.0,2.25,2.25,2.25,2.4000000954,2.4000000954,2.4000000954,0,0,0,0,0,0,0,0,0,0,0,0,0,3.25,3.25,3.25,0,3.5,0,0,0,0,3.75,3.75,3.75,3.75,4.0,4.0,4.0,4.25,0,0,4.25,0,0,0,0,0,0,2.375,4.75,0,4.75,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Derby 20,0,0,0,0,0,0,0,1.75,3.5,3.7000000477,3.7000000477,1.85000002385,3.7000000477,4.0,4.0,4.25,4.25,4.25,2.25,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,5.75,5.75,5.75,5.75,6.25,6.25,6.25,6.25,6.5,6.5,6.5,6.5,3.25,7.0,3.5,7.0,7.0,7.5,3.75,7.5,7.5,7.5,7.5,7.5,8.0,8.0,4.0,8.5,8.5,8.5,8.5,9.0,9.0,9.0,9.0,10.0,10.0,10.0,3.3333333333333335,1.6666666666666667,11.0,11.0,11.0,14.0,14.0,7.0,16.0,8.0,4.0,8.0,18.0,18.0,18.0,9.75,19.5,19.5,22.0,21.0,21.0,21.0,0,0,0
Derby 20 Suaves,0,0,0,0,0,0,0,3.5,3.5,3.7000000477,3.7000000477,3.7000000477,3.7000000477,4.0,4.0,4.25,4.25,4.25,4.25,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.75,5.75,5.75,6.25,6.25,3.125,6.25,6.5,6.5,6.5,6.5,6.5,7.0,3.5,7.0,7.0,7.5,7.5,7.5,7.5,7.5,7.5,7.5,8.0,8.0,8.0,8.5,8.5,8.5,8.5,9.0,9.0,9.0,9.0,10.0,10.0,10.0,10.0,10.0,11.0,11.0,11.0,14.0,7.0,14.0,16.0,16.0,16.0,16.0,18.0,18.0,18.0,9.75,19.5,9.75,22.0,21.0,10.5,0,0,0,0
Conway 20,0,0,0,0,0,0,0,3.5,3.5,3.5,0,0,3.7000000477,4.0,0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.75,5.75,2.875,5.75,6.25,3.125,6.25,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
