fecha,precio,cantidad
24/12/2010,22.5,2.0
01/01/2011,22.5,1.0
22/01/2011,22.5,1.0
07/02/2011,22.5,1.0
14/07/2011,22.5,1.0
24/12/2011,19.0,1.0
26/12/2011,19.0,1.0
05/01/2012,19.0,1.0
24/12/2012,30.0,1.0
24/12/2012,30.0,1.0
31/12/2012,30.0,2.0
04/01/2013,30.0,1.0
20/01/2013,30.0,1.0
14/02/2013,30.0,1.0
16/03/2013,30.0,2.0
04/05/2013,30.0,1.0
13/05/2013,30.0,2.0
22/09/2013,30.0,1.0
28/11/2013,31.0,1.0
08/12/2013,31.0,1.0
13/12/2013,31.0,1.0
19/12/2013,31.0,1.0
24/12/2013,31.0,1.0
25/12/2013,31.0,2.0
31/12/2013,31.0,1.0
31/12/2013,31.0,1.0
31/12/2013,31.0,1.0
17/01/2014,31.0,2.0
03/09/2014,41.0,6.0
11/11/2014,50.0,1.0
12/12/2014,50.0,1.0
31/12/2014,50.0,1.0
10/01/2015,50.0,1.0
15/01/2015,50.0,1.0
27/01/2015,50.0,2.0
30/01/2015,50.0,1.0
02/02/2015,50.0,1.0
14/02/2015,50.0,1.0
06/03/2015,50.0,1.0
07/03/2015,50.0,1.0
11/03/2015,50.0,1.0
18/03/2015,50.0,1.0
14/04/2015,50.0,2.0
20/04/2015,50.0,1.0
08/06/2015,50.0,1.0
13/06/2015,50.0,2.0
20/06/2015,50.0,3.0
22/06/2015,50.0,1.0
25/07/2015,50.0,1.0
04/10/2015,55.0,2.0
