dia,ventas
2007-07-07,2.0
2007-07-09,1.0
2007-07-12,1.0
2007-07-15,2.0
2007-07-26,2.0
2007-07-28,5.0
2007-07-29,1.0
2007-08-01,1.0
2007-08-03,1.0
2007-08-10,2.0
2007-08-11,2.0
2007-08-17,1.0
2007-08-19,2.0
2007-08-20,1.0
2007-08-25,1.0
2007-08-27,1.0
2007-08-31,2.0
2007-09-01,2.0
2007-09-09,1.0
2007-09-14,1.0
2007-09-15,1.0
2007-09-23,1.0
2007-09-25,1.0
2007-09-26,1.0
2007-09-28,2.0
2007-09-30,1.0
2007-10-01,2.0
2007-10-06,2.0
2007-10-12,1.0
2007-10-25,1.0
2007-11-03,3.0
2007-11-06,1.0
2007-11-07,1.0
2007-11-08,1.0
2007-11-10,1.0
2007-11-25,1.0
2007-11-27,1.0
2007-11-30,1.0
2007-12-04,1.0
2007-12-08,2.0
2007-12-10,1.0
2007-12-13,1.0
2007-12-15,1.0
2007-12-17,1.0
2007-12-22,1.0
2007-12-23,1.0
2007-12-24,2.0
2007-12-27,1.0
2007-12-29,1.0
2007-12-30,1.0
2007-12-31,2.0
2008-01-06,1.0
2008-01-09,1.0
2008-01-15,1.0
2008-01-25,2.0
2008-02-02,2.0
2008-02-03,1.0
2008-02-08,2.0
2008-02-10,1.0
2008-03-01,2.0
2008-03-23,1.0
2008-03-24,2.0
2008-04-05,1.0
2008-04-07,1.0
2008-04-12,1.0
2008-04-13,1.0
2008-04-17,1.0
2008-04-18,1.0
2008-04-19,4.0
2008-04-29,1.0
2008-05-04,1.0
2008-05-06,1.0
2008-05-10,1.0
2008-05-15,1.0
2008-05-17,4.0
2008-05-20,1.0
2008-05-27,1.0
2008-05-28,1.0
2008-06-01,1.0
2008-06-06,1.0
2008-06-07,1.0
2008-06-08,2.0
2008-06-10,1.0
2008-06-14,1.0
2008-06-15,5.0
2008-06-28,1.0
2008-06-29,1.0
2008-07-04,1.0
2008-07-05,2.0
2008-07-10,1.0
2008-07-11,1.0
2008-07-17,1.0
2008-07-20,1.0
2008-07-26,2.0
2008-08-09,1.0
2008-08-22,1.0
2008-08-23,1.0
2008-09-09,1.0
2008-09-13,2.0
2008-09-15,1.0
2008-09-19,2.0
2008-09-21,2.0
2008-09-28,1.0
2008-10-03,1.0
2008-10-05,1.0
2008-10-06,1.0
2008-10-11,2.0
2008-10-17,3.0
2008-10-18,1.0
2008-10-19,3.0
2008-10-31,4.0
2008-11-01,1.0
2008-11-14,1.0
2008-11-16,1.0
2008-11-17,1.0
2008-12-02,1.0
2008-12-07,2.0
2008-12-14,1.0
2008-12-24,2.0
2008-12-31,4.0
2009-01-02,2.0
2009-01-03,1.0
2009-01-12,2.0
2009-01-23,2.0
2009-01-24,1.0
2009-01-25,1.0
2009-01-28,2.0
2009-01-29,2.0
2009-01-30,1.0
2009-01-31,2.0
2009-02-04,1.0
2009-02-08,1.0
2009-02-13,2.0
2009-02-14,1.0
2009-02-23,1.0
2009-02-25,2.0
2009-02-28,1.0
2009-03-24,1.0
2009-03-28,2.0
2009-04-09,1.0
2009-04-10,2.0
2009-04-20,1.0
2009-04-26,3.0
2009-05-01,1.0
2009-05-02,2.0
2009-05-19,1.0
2009-05-23,1.0
2009-05-25,1.0
2009-05-26,1.0
2009-05-30,1.0
2009-06-01,1.0
2009-06-06,2.0
2009-06-08,1.0
2009-06-09,1.0
2009-06-17,1.0
2009-06-21,2.0
2009-06-25,2.0
2009-06-26,1.0
2009-07-03,3.0
2009-07-15,1.0
2009-07-16,1.0
2009-07-21,1.0
2009-07-23,1.0
2009-07-25,2.0
2009-08-13,1.0
2009-08-21,1.0
2009-08-22,1.0
2009-09-03,1.0
2009-09-06,1.0
2011-03-14,1.0
2011-04-19,2.0
2011-05-01,1.0
2011-05-14,1.0
2011-06-10,1.0
2011-06-26,1.0
2011-07-04,1.0
2011-07-06,1.0
2011-07-08,1.0
2011-07-16,2.0
