fecha,precio,cantidad
17/07/2007,2.11988792419,10.0
19/07/2007,2.1252319335900003,10.0
24/07/2007,2.125,10.0
26/07/2007,2.12483501434,10.0
31/07/2007,2.1249599456799997,10.0
07/08/2007,2.12509708405,10.0
14/08/2007,2.12508392334,10.0
16/08/2007,2.12683792114,10.0
21/08/2007,2.12465591431,10.0
28/08/2007,2.12459907532,10.0
30/08/2007,2.125,10.0
06/09/2007,2.124500083925,20.0
11/09/2007,2.12474193573,10.0
20/09/2007,2.12524299622,10.0
27/09/2007,2.125,10.0
04/10/2007,2.125,10.0
11/10/2007,2.125,10.0
18/10/2007,2.125,10.0
25/10/2007,2.125,10.0
01/11/2007,2.125,10.0
08/11/2007,2.125,10.0
15/11/2007,2.125,10.0
22/11/2007,2.12519798279,10.0
29/11/2007,2.20799999237,10.0
06/12/2007,2.20799999237,10.0
13/12/2007,2.20799999237,10.0
18/12/2007,2.20799999237,10.0
27/12/2007,2.20799999237,10.0
03/01/2008,2.3090000152599996,10.0
08/01/2008,2.3090000152599996,10.0
10/01/2008,2.3090000152599996,10.0
17/01/2008,2.3090000152599996,10.0
07/02/2008,2.309499931335,20.0
21/02/2008,2.30865592957,10.0
04/03/2008,2.3099380493200004,10.0
11/03/2008,2.3100860595699997,10.0
18/03/2008,2.30917301178,10.0
28/03/2008,2.30841197968,10.0
03/04/2008,2.3084280014000003,10.0
08/04/2008,2.3870870590199997,10.0
10/04/2008,2.40207691193,10.0
15/04/2008,2.40194892883,10.0
27/04/2008,2.4020660400400002,10.0
06/05/2008,2.40182991028,10.0
13/05/2008,2.4068780899,10.0
20/05/2008,2.40200004578,10.0
27/05/2008,2.40181808472,10.0
29/05/2008,2.40252609252,5.0
03/06/2008,2.4054460525500003,10.0
05/06/2008,2.40200004578,10.0
10/06/2008,2.40385704041,10.0
17/06/2008,2.40527496338,10.0
24/06/2008,2.40580692291,10.0
01/07/2008,2.40693492889,10.0
08/07/2008,2.40790195465,10.0
10/07/2008,2.41075000763,10.0
15/07/2008,2.4098949432400003,10.0
17/07/2008,2.4096340179399998,5.0
22/07/2008,2.52656402588,10.0
24/07/2008,2.5458620071399998,10.0
12/08/2008,2.53999996185,10.0
19/08/2008,2.54004402161,10.0
02/09/2008,2.53999996185,10.0
11/09/2008,2.53962001801,10.0
16/09/2008,2.53999996185,10.0
25/09/2008,2.54006309509,10.0
30/09/2008,2.5396139144900003,10.0
09/10/2008,2.54016704559,10.0
16/10/2008,2.64906406403,10.0
06/11/2008,2.6485450744600003,10.0
11/11/2008,2.64899997711,10.0
27/11/2008,2.65084590912,10.0
02/12/2008,2.60675697327,10.0
09/12/2008,2.61486492157,10.0
16/12/2008,2.61495399475,10.0
18/12/2008,2.61570701599,10.0
23/12/2008,2.61621799469,10.0
06/01/2009,2.6445079803500002,10.0
09/01/2009,2.76091403961,10.0
13/01/2009,2.8244289398199998,10.0
22/01/2009,2.77255001068,10.0
29/01/2009,2.85982704163,10.0
03/02/2009,2.8601850509599998,10.0
05/02/2009,2.86704292297,10.0
12/02/2009,2.87741909027,10.0
26/02/2009,2.87049598694,10.0
03/03/2009,2.86687297821,10.0
10/03/2009,2.86672000885,10.0
17/03/2009,2.86711006165,10.0
19/03/2009,2.8670000076299997,20.0
26/03/2009,2.867164993285,20.0
31/03/2009,2.8668380737300003,10.0
09/04/2009,3.00465106964,20.0
14/04/2009,3.00603103638,10.0
16/04/2009,3.00556755066,20.0
28/04/2009,3.01320304871,10.0
12/05/2009,3.00608100891,10.0
14/05/2009,2.9926439285299997,10.0
26/05/2009,3.00594596863,10.0
02/06/2009,3.0061349868800002,10.0
09/06/2009,3.00452404022,10.0
