dia,ventas
2008-08-08,1.0
2008-08-09,1.0
2008-08-10,1.0
2008-08-22,1.0
2008-08-26,1.0
2008-08-31,1.0
2008-09-02,1.0
2008-09-06,1.0
2008-09-16,1.0
2008-09-20,1.0
2008-10-01,1.0
2008-10-02,1.0
2008-10-03,1.0
2008-10-04,2.0
2008-10-06,3.0
2008-11-06,1.0
2009-04-21,1.0
2009-04-29,1.0
2009-05-01,1.0
2011-02-26,1.0
2011-02-27,2.0
2011-03-05,4.0
2011-03-06,1.0
2011-08-05,2.0
2011-08-07,1.0
2011-08-10,2.0
2011-08-13,1.0
2011-08-17,1.0
2011-08-19,2.0
2011-08-20,2.0
2011-08-21,1.0
2011-08-24,8.0
2011-08-26,1.0
2011-08-27,1.0
2011-08-28,1.0
2011-08-29,1.0
2011-09-02,1.0
2011-09-03,1.0
2011-09-04,1.0
2011-09-05,1.0
2011-09-07,1.0
2011-09-09,2.0
2011-09-10,2.0
2011-09-11,2.0
2011-09-13,1.0
2011-09-14,1.0
2011-09-15,1.0
2011-09-16,1.0
2011-09-17,1.0
2011-09-18,4.0
2011-09-19,1.0
2011-09-22,1.0
2011-09-23,7.0
2011-09-24,2.0
2011-09-25,4.0
2011-09-26,1.0
2011-09-29,8.0
2011-10-01,4.0
2011-10-02,2.0
2011-10-03,4.0
2011-10-05,7.0
2011-10-07,1.0
2011-10-08,3.0
2011-10-09,3.0
2011-10-10,1.0
2011-10-14,1.0
2011-10-15,1.0
2011-10-16,3.0
2011-10-17,1.0
2011-10-18,1.0
2011-10-19,1.0
2011-10-20,2.0
2011-10-21,1.0
2011-10-22,1.0
2011-10-24,1.0
2011-10-28,1.0
2011-10-30,3.0
2011-11-02,1.0
2011-11-03,2.0
2011-11-04,1.0
2011-11-05,2.0
2011-11-06,4.0
2011-11-07,2.0
2011-11-08,1.0
2011-11-09,1.0
2011-11-11,1.0
2011-11-12,6.0
2011-11-13,1.0
2011-11-16,1.0
2011-11-17,1.0
2011-11-18,1.0
2011-11-19,5.0
2011-11-20,1.0
2011-11-21,1.0
2011-11-22,2.0
2011-11-23,1.0
2011-11-24,1.0
2011-11-25,2.0
2011-11-26,2.0
2011-11-27,3.0
2011-11-28,2.0
2011-11-29,1.0
2011-11-30,2.0
2011-12-01,1.0
2011-12-02,2.0
2011-12-03,1.0
2011-12-04,1.0
2011-12-05,2.0
2011-12-07,1.0
2011-12-09,2.0
2011-12-10,4.0
2011-12-11,1.0
2011-12-13,1.0
2011-12-17,4.0
2011-12-18,1.0
2011-12-19,1.0
2011-12-20,1.0
2011-12-21,3.0
2011-12-23,1.0
2011-12-24,8.0
2011-12-27,1.0
2011-12-28,2.0
2011-12-29,1.0
2011-12-30,2.0
2011-12-31,3.0
2012-01-04,1.0
2012-01-05,1.0
2012-01-06,3.0
2012-01-07,3.0
2012-01-08,5.0
2012-01-09,3.0
2012-01-10,1.0
2012-01-12,2.0
2012-01-13,1.0
2012-01-14,2.0
2012-01-16,2.0
2012-01-17,5.0
2012-01-18,1.0
2012-01-19,2.0
2012-01-20,1.0
2012-01-21,2.0
2012-01-22,5.0
2012-01-23,2.0
2012-01-24,4.0
2012-01-25,1.0
2012-01-26,1.0
2012-01-27,4.0
2012-01-28,6.0
2012-01-29,5.0
2012-01-30,1.0
2012-01-31,1.0
2012-02-01,1.0
2012-02-02,2.0
2012-02-03,5.0
2012-02-04,1.0
2012-02-05,3.0
2012-02-06,1.0
2012-02-07,4.0
2012-02-08,1.0
2012-02-09,1.0
2012-02-28,1.0
2012-03-03,3.0
2012-03-04,5.0
2012-03-07,1.0
2012-03-09,3.0
2012-03-10,2.0
2012-03-11,3.0
2012-03-12,2.0
2012-03-13,1.0
2012-03-15,1.0
2012-03-16,1.0
2012-03-17,4.0
2012-03-18,2.0
2012-03-19,1.0
2012-03-20,2.0
2012-03-21,1.0
2012-03-22,1.0
2012-03-23,2.0
2012-03-24,3.0
2012-03-30,3.0
2012-03-31,3.0
2012-04-02,2.0
2012-04-05,3.0
2012-04-07,3.0
2012-04-08,2.0
2012-04-09,1.0
2012-04-19,2.0
2012-04-20,1.0
2012-04-21,3.0
2012-04-23,1.0
2012-04-24,4.0
2012-04-25,1.0
2012-04-26,1.0
2012-04-28,1.0
2012-04-29,7.0
2012-05-01,4.0
2012-05-02,2.0
2012-05-03,3.0
2012-05-04,1.0
2012-05-05,1.0
2012-05-06,2.0
2012-05-07,1.0
2012-05-08,3.0
2012-05-09,1.0
2012-05-10,1.0
2012-05-11,1.0
2012-05-12,4.0
2012-05-13,2.0
2012-05-14,1.0
2012-05-18,3.0
2012-05-19,1.0
2012-05-21,2.0
2012-05-22,1.0
2012-05-24,1.0
2012-05-25,2.0
2012-05-26,2.0
2012-05-27,3.0
2012-05-28,1.0
2012-05-29,1.0
2012-05-31,1.0
2012-06-01,3.0
2012-06-02,1.0
2012-06-03,1.0
2012-06-05,1.0
2012-06-08,2.0
2012-06-09,1.0
2012-06-10,2.0
2012-06-12,1.0
2012-06-15,1.0
2012-06-16,3.0
2012-06-17,2.0
2012-06-19,1.0
2012-06-22,4.0
2012-06-23,1.0
2012-06-24,3.0
2012-06-26,2.0
2012-06-27,1.0
2012-06-28,1.0
2012-06-29,4.0
2012-06-30,2.0
2012-07-01,3.0
2012-07-02,1.0
2012-07-04,1.0
2012-07-05,1.0
2012-07-06,1.0
2012-07-07,3.0
2012-07-08,2.0
2012-07-09,1.0
2012-07-12,1.0
2012-07-14,2.0
2012-07-17,1.0
2012-07-19,1.0
2012-07-21,1.0
2012-07-22,1.0
2012-07-23,1.0
2012-07-25,1.0
2012-07-27,7.0
2012-07-28,2.0
2012-08-05,2.0
2012-08-07,1.0
2012-08-11,2.0
2012-08-12,2.0
2012-08-15,2.0
2012-08-16,1.0
2012-08-18,3.0
2012-08-20,3.0
2012-08-22,2.0
2012-08-26,1.0
2012-08-28,1.0
2012-08-31,1.0
2012-09-01,4.0
2012-09-02,2.0
2012-09-03,1.0
2012-09-04,1.0
2012-09-07,2.0
2012-09-09,1.0
2012-09-11,1.0
2012-09-12,1.0
2012-09-13,2.0
2012-09-14,3.0
2012-09-15,1.0
2012-09-16,2.0
2012-09-17,2.0
2012-09-18,1.0
2012-09-20,4.0
2012-09-21,2.0
2012-09-22,1.0
2012-09-27,1.0
2012-09-30,1.0
2012-10-01,1.0
2012-10-03,1.0
2012-10-06,1.0
2012-10-07,2.0
2012-10-09,1.0
2012-10-10,1.0
2012-10-12,1.0
2012-10-13,3.0
2012-10-14,2.0
2012-10-15,1.0
2012-10-18,1.0
2012-10-19,3.0
2012-10-20,3.0
2012-10-21,2.0
2012-10-22,2.0
2012-10-24,3.0
2012-10-27,6.0
2012-10-28,1.0
2012-10-29,2.0
2012-10-30,1.0
2012-10-31,2.0
2012-11-01,3.0
2012-11-02,3.0
2012-11-03,4.0
2012-11-04,3.0
2012-11-05,2.0
2012-11-08,2.0
2012-11-10,1.0
2012-11-13,1.0
2012-11-15,1.0
2012-11-16,1.0
2012-11-17,2.0
2012-11-18,3.0
2012-11-19,1.0
2012-11-20,1.0
2012-11-21,1.0
2012-11-23,2.0
2012-11-24,1.0
2012-11-25,3.0
2012-11-26,2.0
2012-11-27,2.0
2012-11-29,2.0
2012-11-30,1.0
2012-12-01,3.0
2012-12-02,4.0
2012-12-03,2.0
2012-12-04,2.0
2012-12-06,1.0
2012-12-07,2.0
