fecha,precio,cantidad
21/09/2007,8.5,1.0
24/12/2007,8.5,1.0
15/02/2008,8.5,1.0
16/02/2008,8.5,1.0
19/10/2008,8.5,1.0
21/08/2013,20.0,1.0
21/08/2013,20.0,1.0
31/08/2013,20.0,1.0
12/10/2013,20.0,1.0
16/11/2013,20.0,1.0
19/02/2014,30.0,6.0
21/03/2014,30.0,1.0
22/03/2014,30.0,2.0
16/04/2014,30.0,1.0
21/04/2014,30.0,2.0
09/08/2014,45.0,1.0
09/08/2014,45.0,1.0
11/08/2014,45.0,2.0
13/08/2014,45.0,2.0
01/11/2014,28.0,1.0
09/11/2014,28.0,1.0
20/12/2014,28.0,2.0
16/07/2015,31.0,1.0
14/08/2015,31.0,1.0
14/08/2015,31.0,1.0
25/09/2015,35.0,1.0
25/09/2015,35.0,2.0
31/10/2015,35.0,2.0
