fecha,precio,cantidad
28/07/2008,1.2598509788499999,20.0
14/08/2008,1.25048599243,10.0
08/09/2008,1.25,10.0
30/10/2008,1.25,10.0
13/11/2008,1.4,10.0
10/06/2009,1.4,10.0
30/06/2009,1.5,50.0
27/08/2009,1.75,10.0
01/09/2009,1.75,10.0
20/01/2014,3.5,10.0
13/11/2014,6.24000015259,10.0
04/12/2014,6.24009819031,10.0
18/12/2014,6.60157928467,10.0
31/12/2014,6.60030212402,10.0
12/02/2015,6.6,20.0
05/03/2015,7.442455291749999,10.0
12/03/2015,7.5157653808600005,10.0
17/03/2015,7.5,30.0
19/03/2015,8.043379974365,20.0
09/04/2015,7.600959777833333,30.0
16/04/2015,8.041102294922,50.0
30/04/2015,9.360878295897999,50.0
07/05/2015,9.36090291341,30.0
25/06/2015,11.160549926756666,30.0
23/07/2015,11.1599995931,30.0
06/08/2015,11.1599995931,30.0
12/08/2015,9.5,100.0
