fecha,precio,cantidad
04/05/2011,4.0,1.0
05/05/2011,4.0,1.0
05/05/2011,4.0,1.0
05/05/2011,4.0,2.0
05/05/2011,4.0,1.0
06/05/2011,4.0,2.0
06/05/2011,4.0,1.0
06/05/2011,4.0,2.0
07/05/2011,4.0,1.0
10/08/2012,6.5,2.0
11/08/2012,6.5,2.0
11/08/2012,6.5,2.0
11/08/2012,6.5,1.0
12/08/2012,6.5,2.0
13/08/2012,6.5,2.0
13/08/2012,6.5,1.0
14/08/2012,6.5,1.0
12/03/2013,7.5,8.0
30/03/2013,7.5,2.0
12/06/2013,7.5,1.0
02/12/2013,10.0,1.0
27/12/2013,10.0,1.0
23/04/2014,12.0,1.0
13/05/2014,12.0,1.0
01/07/2014,12.0,1.0
30/10/2014,14.0,3.0
16/05/2015,17.0,1.0
16/05/2015,17.0,1.0
17/05/2015,17.0,1.0
17/05/2015,17.0,1.0
30/05/2015,17.0,1.0
13/06/2015,17.0,2.0
08/08/2015,18.0,2.0
22/08/2015,18.0,1.0
23/08/2015,18.0,1.0
