dia,ventas
2007-07-01,2.0
2007-07-06,1.0
2007-07-07,7.0
2007-07-09,1.0
2007-07-11,5.0
2007-07-14,5.0
2007-07-15,1.0
2007-07-18,2.0
2007-07-19,1.0
2007-07-20,2.0
2007-07-21,1.0
2007-07-22,6.0
2007-07-25,2.0
2007-07-27,1.0
2007-07-28,2.0
2007-08-08,2.0
2007-08-11,5.0
2007-08-13,3.0
2007-08-17,2.0
2007-08-18,2.0
2007-08-20,2.0
2007-08-21,1.0
2007-08-23,13.0
2007-08-25,2.0
2007-08-31,1.0
2007-09-01,2.0
2007-09-02,2.0
2007-09-04,2.0
2007-09-08,2.0
2007-09-09,15.0
2007-09-10,2.0
2007-09-12,2.0
2007-09-13,10.0
2007-09-22,1.0
2007-09-23,2.0
2007-09-26,2.0
2007-09-29,4.0
2007-09-30,4.0
2007-10-01,2.0
2007-10-02,3.0
2007-10-04,3.0
2007-10-06,2.0
2007-10-07,2.0
2007-10-09,5.0
2007-10-13,1.0
2007-10-14,7.0
2007-10-15,2.0
2007-10-17,1.0
2007-10-18,4.0
2007-10-19,13.0
2007-10-21,8.0
2007-10-23,1.0
2007-10-25,4.0
2007-10-26,4.0
2007-10-27,5.0
2007-10-28,3.0
2007-10-29,1.0
2007-10-30,3.0
2007-11-02,8.0
2007-11-03,4.0
2007-11-06,1.0
2007-11-08,1.0
2007-11-09,5.0
2007-11-11,1.0
2007-11-14,6.0
2007-11-15,3.0
2007-11-17,5.0
2007-11-18,1.0
2007-11-19,2.0
2007-11-20,5.0
2007-11-21,12.0
2007-11-25,3.0
2007-11-27,4.0
2007-11-28,1.0
2007-11-30,2.0
2007-12-01,10.0
2007-12-02,14.0
2007-12-05,5.0
2007-12-08,6.0
2007-12-12,4.0
2007-12-13,3.0
2007-12-15,7.0
2007-12-19,4.0
2007-12-27,3.0
2007-12-30,14.0
2007-12-31,10.0
2008-01-01,4.0
2008-01-02,4.0
2008-01-03,5.0
2008-01-05,3.0
2008-01-06,3.0
2008-01-09,2.0
2008-01-10,6.0
2008-01-11,4.0
2008-01-13,6.0
2008-01-14,1.0
2008-01-16,2.0
2008-01-17,4.0
2008-01-18,2.0
2008-01-19,5.0
2008-01-20,4.0
2008-01-24,2.0
2008-01-25,2.0
2008-01-26,2.0
2008-01-27,4.0
2008-01-29,1.0
2008-01-30,6.0
2008-02-01,7.0
2008-02-02,5.0
2008-02-07,1.0
2008-02-08,1.0
