fecha,precio,cantidad
02/07/2007,3.0999999046,3.0
05/07/2007,3.0999999046,2.0
09/07/2007,3.0999999046,4.0
11/07/2007,3.0999999046,3.0
15/07/2007,3.0999999046,3.0
16/07/2007,3.0999999046,1.0
18/07/2007,3.0999999046,3.0
03/07/2007,3.0999999046,3.0
27/07/2007,3.0999999046,2.0
29/07/2007,3.0999999046,3.0
31/07/2007,3.0999999046,2.0
02/08/2007,3.0999999046,3.0
06/08/2007,3.0999999046,3.0
08/08/2007,3.0999999046,3.0
11/08/2007,3.0999999046,3.0
15/08/2007,3.0999999046,3.0
19/08/2007,3.0999999046,1.0
20/08/2007,3.0999999046,3.0
26/08/2007,3.0999999046,1.0
28/08/2007,3.0999999046,3.0
30/08/2007,3.0999999046,3.0
05/09/2007,3.0999999046,1.0
06/09/2007,3.0999999046,3.0
08/09/2007,3.0999999046,2.0
09/09/2007,3.0999999046,1.0
12/09/2007,3.0999999046,1.0
12/09/2007,3.0999999046,3.0
17/09/2007,3.0999999046,3.0
19/09/2007,3.0999999046,3.0
22/09/2007,3.0999999046,3.0
24/09/2007,3.0999999046,1.0
27/09/2007,3.0999999046,3.0
02/10/2007,3.0999999046,3.0
02/10/2007,3.0999999046,4.0
03/10/2007,3.0999999046,2.0
07/10/2007,3.0999999046,1.0
08/10/2007,3.0999999046,3.0
16/10/2007,3.0999999046,3.0
18/10/2007,3.0999999046,3.0
19/10/2007,3.0999999046,2.0
20/10/2007,3.0999999046,3.0
22/10/2007,3.0999999046,3.0
25/10/2007,3.0999999046,3.0
27/10/2007,3.0999999046,3.0
31/10/2007,3.0999999046,5.0
01/11/2007,3.0999999046,3.0
05/11/2007,3.0999999046,3.0
07/11/2007,3.0999999046,2.0
12/11/2007,3.0999999046,3.0
14/11/2007,3.0999999046,3.0
15/11/2007,3.0999999046,3.0
18/11/2007,3.0999999046,3.0
21/11/2007,3.0999999046,3.0
22/11/2007,3.0999999046,2.0
28/11/2007,3.25,1.0
01/12/2007,3.25,3.0
01/12/2007,3.25,1.0
03/12/2007,3.25,3.0
07/12/2007,3.25,6.0
12/12/2007,3.25,3.0
17/12/2007,3.25,3.0
21/12/2007,3.25,3.0
01/01/2008,3.25,1.0
01/01/2008,3.25,1.0
03/01/2008,3.25,1.0
10/01/2008,3.25,1.0
21/01/2008,3.25,1.0
18/02/2008,3.25,1.0
26/03/2008,3.25,1.0
24/05/2008,3.4000000954,1.0
16/06/2008,3.4000000954,1.0
28/06/2008,3.4000000954,1.0
12/08/2008,3.5,1.0
13/08/2008,3.5,1.0
05/09/2008,3.5,3.0
05/09/2008,3.5,2.0
10/09/2008,3.5,2.0
11/09/2008,3.5,3.0
15/09/2008,3.5,2.0
25/09/2008,3.5,2.0
26/09/2008,3.5,2.0
06/10/2008,3.5,2.0
06/10/2008,3.5,1.0
07/10/2008,3.5,2.0
08/10/2008,3.5,2.0
22/10/2008,3.7000000477,1.0
26/10/2008,3.7000000477,2.0
13/11/2008,3.7000000477,2.0
15/11/2008,3.7000000477,2.0
19/11/2008,3.7000000477,1.0
24/11/2008,3.7000000477,3.0
26/11/2008,3.7000000477,1.0
27/11/2008,3.7000000477,1.0
03/12/2008,3.7000000477,3.0
05/12/2008,3.7000000477,3.0
12/12/2008,3.7000000477,3.0
17/12/2008,3.7000000477,5.0
22/12/2008,3.7000000477,2.0
29/12/2008,3.7000000477,1.0
03/01/2009,3.7000000477,1.0
04/01/2009,3.7000000477,1.0
10/01/2009,3.7000000477,2.0
16/01/2009,3.7000000477,3.0
26/01/2009,3.7000000477,1.0
28/01/2009,3.7000000477,1.0
28/01/2009,3.7000000477,1.0
30/01/2009,4.0,2.0
05/02/2009,4.0,1.0
25/02/2009,4.0,2.0
26/02/2009,4.0,1.0
28/02/2009,4.0,2.0
28/02/2009,4.0,1.0
11/03/2009,4.0,2.0
25/03/2009,4.0,1.0
06/04/2009,4.0,1.0
08/04/2009,4.0,1.0
11/04/2009,4.0,1.0
14/04/2009,4.0,1.0
16/04/2009,4.25,1.0
27/04/2009,4.25,1.0
30/04/2009,4.25,1.0
02/05/2009,4.25,1.0
09/05/2009,4.25,1.0
09/05/2009,4.25,1.0
21/05/2009,4.25,1.0
22/05/2009,4.25,1.0
19/06/2009,4.25,1.0
02/07/2009,4.25,1.0
14/07/2009,4.25,1.0
07/08/2009,4.5,1.0
15/08/2009,4.5,1.0
18/08/2009,4.5,4.0
25/08/2009,4.5,2.0
29/08/2009,4.5,1.0
31/08/2009,4.5,2.0
02/09/2009,4.5,2.0
25/11/2010,5.75,2.0
29/11/2010,5.75,2.0
08/03/2011,6.25,1.0
02/04/2011,6.25,1.0
20/04/2011,6.25,1.0
25/05/2011,6.25,1.0
26/05/2011,6.25,1.0
21/07/2011,6.5,3.0
04/09/2012,7.5,2.0
01/10/2013,9.0,4.0
