dia,ventas
2007-07-03,2.0
2007-07-04,1.0
2007-07-05,1.0
2007-07-08,1.0
2007-07-19,3.0
2007-07-30,1.0
2007-07-31,1.0
2007-08-04,1.0
2007-08-16,2.0
2007-08-31,3.0
2007-09-01,1.0
2007-09-21,1.0
2007-10-10,1.0
2007-11-19,2.0
2007-11-26,1.0
2007-11-27,1.0
2007-12-06,1.0
2007-12-11,1.0
2007-12-12,1.0
2007-12-13,1.0
2007-12-14,5.0
2007-12-20,2.0
2008-01-04,1.0
2008-01-09,1.0
2008-01-13,1.0
2008-01-16,2.0
2008-01-28,1.0
2008-02-02,1.0
2008-02-09,1.0
2008-03-03,1.0
2008-03-10,1.0
2008-03-13,1.0
2008-03-27,2.0
2008-04-06,1.0
2008-04-07,2.0
2008-04-10,1.0
2008-04-12,1.0
2008-04-21,4.0
2008-04-25,1.0
2008-05-04,1.0
2008-05-07,2.0
2008-05-10,1.0
2008-05-16,1.0
2008-05-17,1.0
2008-05-29,1.0
2008-06-07,1.0
2008-06-11,2.0
2008-06-27,2.0
2008-07-04,1.0
2008-07-12,2.0
2008-07-16,1.0
2008-07-31,2.0
2008-08-02,1.0
2008-08-17,1.0
2008-08-28,2.0
2008-09-13,2.0
2008-09-16,1.0
2008-09-26,1.0
2008-09-27,1.0
2008-10-09,1.0
2008-10-20,1.0
2008-10-21,1.0
2008-11-07,1.0
2008-11-08,5.0
2008-11-13,1.0
2008-11-23,1.0
2008-11-25,1.0
2008-11-29,1.0
2008-12-05,1.0
2008-12-10,2.0
2008-12-16,1.0
2008-12-19,1.0
2008-12-22,2.0
2009-01-02,2.0
2009-01-09,2.0
2009-01-16,1.0
2009-01-17,1.0
2009-01-18,1.0
2009-01-25,1.0
2009-02-04,1.0
2009-02-13,2.0
2009-02-25,2.0
2009-03-07,2.0
2009-03-11,2.0
2009-03-18,1.0
2009-03-20,1.0
2009-03-29,1.0
2009-05-09,2.0
2009-06-05,1.0
2009-06-14,1.0
2009-06-19,1.0
2009-06-22,1.0
2009-07-03,1.0
2009-07-08,1.0
2009-07-10,1.0
2009-07-31,1.0
2009-08-02,1.0
2009-08-03,1.0
2009-08-21,1.0
2009-08-26,1.0
2009-08-27,2.0
2009-09-01,1.0
2009-09-05,1.0
2009-09-11,1.0
2010-10-30,1.0
2010-11-02,1.0
