dia,ventas
2010-12-09,1.0
2011-03-26,1.0
2011-04-20,1.0
2011-05-21,1.0
2011-05-26,1.0
2011-06-30,1.0
2011-07-05,1.0
2011-07-09,1.0
2011-07-10,1.0
2011-07-14,1.0
2011-07-18,1.0
2011-07-21,1.0
2011-07-25,1.0
2011-07-26,1.0
2011-07-27,2.0
2011-07-29,1.0
2011-08-03,1.0
2011-08-05,1.0
2011-08-07,2.0
2011-08-09,1.0
2011-08-10,1.0
2011-08-12,1.0
2011-08-19,1.0
2011-08-20,3.0
2011-08-26,1.0
2011-08-28,1.0
2011-08-29,1.0
2011-08-30,1.0
2011-08-31,1.0
2011-09-03,1.0
2011-09-06,2.0
2011-09-07,1.0
2011-09-08,1.0
2011-09-10,1.0
2011-09-12,2.0
2011-09-15,1.0
2011-09-20,1.0
2011-09-22,1.0
2011-09-23,2.0
2011-09-24,2.0
2011-09-25,1.0
2011-09-28,1.0
2011-10-04,2.0
2011-10-06,2.0
2011-10-13,1.0
2011-10-18,1.0
2011-10-19,1.0
2011-10-21,2.0
2011-10-22,1.0
2011-10-24,1.0
2011-10-25,1.0
2011-10-26,1.0
2011-10-27,3.0
2011-10-28,2.0
2011-11-01,2.0
2011-11-02,2.0
2011-11-05,1.0
2011-11-08,2.0
2011-11-09,1.0
2011-11-10,2.0
2011-11-12,1.0
2011-11-15,1.0
2011-11-16,2.0
2011-11-21,2.0
2011-11-22,2.0
2011-11-23,1.0
2011-11-24,1.0
2011-11-28,1.0
2011-11-29,1.0
2011-11-30,2.0
2011-12-02,1.0
2011-12-05,2.0
2011-12-07,1.0
2011-12-08,1.0
2011-12-09,2.0
2011-12-14,1.0
2011-12-15,3.0
2011-12-19,2.0
2011-12-21,2.0
2011-12-22,2.0
2011-12-23,5.0
2011-12-26,1.0
2011-12-27,1.0
2011-12-28,2.0
2011-12-30,2.0
2011-12-31,4.0
2012-01-02,1.0
2012-01-03,1.0
2012-01-05,2.0
2012-01-06,2.0
2012-01-07,1.0
2012-01-08,1.0
2012-01-09,1.0
2012-01-10,3.0
2012-01-11,2.0
2012-01-12,2.0
2012-01-14,2.0
2012-01-15,2.0
2012-01-16,2.0
2012-01-17,4.0
2012-01-18,3.0
2012-01-19,1.0
2012-01-21,2.0
2012-01-22,1.0
2012-01-24,1.0
2012-01-25,2.0
2012-01-26,2.0
2012-01-27,1.0
2012-01-30,3.0
2012-01-31,1.0
2012-02-01,1.0
2012-02-03,2.0
2012-02-04,2.0
2012-02-06,5.0
2012-02-07,2.0
2012-02-29,1.0
2012-03-03,1.0
2012-03-08,1.0
2012-03-09,2.0
2012-03-12,2.0
2012-03-14,3.0
2012-03-15,3.0
2012-03-17,2.0
2012-03-19,2.0
2012-03-20,2.0
2012-03-22,3.0
2012-03-23,2.0
2012-03-26,2.0
2012-03-27,1.0
2012-03-31,1.0
2012-04-01,2.0
2012-04-03,1.0
2012-04-04,1.0
2012-04-05,2.0
2012-04-06,2.0
2012-04-11,1.0
2012-04-12,1.0
2012-04-13,1.0
2012-04-14,1.0
2012-04-17,1.0
2012-04-20,3.0
2012-04-22,1.0
2012-04-24,2.0
2012-04-25,1.0
2012-04-27,2.0
2012-04-28,3.0
2012-04-29,2.0
2012-05-03,1.0
2012-05-04,2.0
2012-05-06,2.0
2012-05-07,2.0
2012-05-10,1.0
2012-05-11,3.0
2012-05-12,1.0
2012-05-14,3.0
2012-05-16,1.0
2012-05-17,2.0
2012-05-19,2.0
2012-05-22,1.0
2012-05-25,1.0
2012-05-26,3.0
2012-05-28,1.0
2012-05-29,1.0
2012-06-05,1.0
2012-06-07,3.0
2012-06-08,1.0
2012-06-09,1.0
2012-06-10,1.0
2012-06-15,1.0
2012-06-16,1.0
2012-06-19,2.0
2012-06-22,2.0
2012-06-25,1.0
2012-06-30,1.0
2012-07-04,1.0
2012-07-07,2.0
2012-07-11,1.0
2012-07-12,1.0
2012-07-14,1.0
2012-07-16,1.0
2012-07-17,1.0
2012-07-19,1.0
2012-07-20,1.0
2012-07-21,2.0
2012-07-23,1.0
2012-07-25,1.0
2012-07-27,1.0
2012-08-02,1.0
2012-08-03,1.0
2012-08-04,1.0
2012-08-08,1.0
2012-08-10,2.0
2012-08-11,1.0
2012-08-18,2.0
2012-08-21,1.0
2012-08-24,1.0
2012-08-25,1.0
2012-08-27,1.0
2012-08-28,1.0
2012-08-31,1.0
2012-09-07,1.0
2012-09-11,1.0
2012-09-12,1.0
2012-09-14,1.0
2012-09-15,1.0
2012-09-27,1.0
2012-09-28,2.0
2012-09-29,1.0
2012-10-02,1.0
2012-10-06,1.0
2012-10-08,1.0
2012-10-10,2.0
2012-10-12,1.0
2012-10-15,1.0
2012-10-16,1.0
2012-10-18,1.0
2012-10-20,2.0
2012-10-21,1.0
2012-10-24,1.0
2012-10-25,1.0
2012-10-26,1.0
2012-10-27,1.0
2012-10-28,1.0
2012-10-31,1.0
2012-11-01,1.0
2012-11-02,2.0
2012-11-05,2.0
2012-11-06,2.0
2012-11-07,1.0
2012-11-10,2.0
2012-11-11,1.0
2012-11-13,1.0
2012-11-14,1.0
2012-11-15,1.0
2012-11-16,1.0
2012-11-17,2.0
2012-11-18,1.0
2012-11-20,1.0
2012-11-21,1.0
2012-11-22,1.0
2012-11-23,1.0
2012-11-27,1.0
2012-11-28,2.0
2012-12-02,1.0
2012-12-04,3.0
2012-12-06,1.0
2012-12-08,1.0
2012-12-10,1.0
2012-12-11,1.0
2012-12-12,1.0
2012-12-13,1.0
2012-12-14,1.0
2012-12-15,2.0
2012-12-18,1.0
2012-12-20,1.0
2012-12-21,1.0
2012-12-22,1.0
2012-12-24,1.0
2012-12-26,1.0
2012-12-27,1.0
2012-12-28,1.0
2012-12-29,1.0
2012-12-31,1.0
2013-01-03,1.0
2013-01-04,1.0
2013-01-07,2.0
2013-01-09,2.0
2013-01-11,1.0
2013-01-12,2.0
2013-01-13,1.0
2013-01-14,1.0
2013-01-15,1.0
2013-01-16,2.0
2013-01-17,1.0
2013-01-18,1.0
2013-01-19,2.0
2013-01-22,2.0
2013-01-23,1.0
2013-01-24,1.0
2013-01-30,1.0
2013-01-31,2.0
2013-02-01,1.0
2013-02-02,1.0
2013-02-03,1.0
2013-02-05,1.0
2013-02-06,1.0
2013-02-08,1.0
2013-02-09,1.0
2013-02-11,1.0
2013-02-16,3.0
2013-02-19,2.0
2013-02-21,1.0
2013-02-23,1.0
2013-02-24,1.0
2013-02-25,2.0
2013-02-26,1.0
2013-02-27,1.0
2013-02-28,1.0
2013-03-01,1.0
2013-03-05,1.0
2013-03-06,1.0
2013-03-07,2.0
2013-03-09,2.0
2013-03-12,1.0
2013-03-13,2.0
2013-03-14,2.0
2013-03-20,1.0
2013-03-23,1.0
2013-03-25,2.0
2013-03-27,2.0
2013-03-28,1.0
2013-03-29,1.0
2013-03-31,1.0
2013-04-05,3.0
2013-04-12,3.0
2013-04-17,2.0
2013-04-18,2.0
2013-04-20,2.0
2013-04-24,1.0
2013-04-26,3.0
2013-04-30,2.0
2013-05-02,1.0
2013-05-03,1.0
2013-05-04,2.0
2013-05-06,2.0
2013-05-07,2.0
2013-05-09,1.0
2013-05-11,2.0
2013-05-12,1.0
2013-05-16,2.0
2013-05-23,1.0
2013-05-24,1.0
2013-05-25,1.0
2013-05-26,1.0
2013-05-27,1.0
2013-05-28,2.0
2013-06-03,1.0
2013-06-04,1.0
2013-06-05,1.0
2013-06-10,1.0
2013-06-11,1.0
2013-06-12,2.0
2013-06-14,1.0
2013-06-16,1.0
2013-06-17,1.0
2013-06-18,1.0
2013-06-19,1.0
2013-06-25,2.0
2013-06-26,1.0
2013-06-28,2.0
2013-06-29,2.0
2013-07-01,1.0
2013-07-02,1.0
2013-07-03,1.0
2013-07-08,1.0
2013-07-09,1.0
2013-07-11,1.0
2013-07-12,1.0
2013-07-14,1.0
2013-07-17,1.0
2013-07-30,1.0
2013-08-09,1.0
2013-08-17,1.0
2013-08-21,1.0
2013-08-24,1.0
2013-09-05,1.0
2013-09-13,1.0
2013-09-19,1.0
2013-09-20,1.0
2013-09-23,1.0
2013-10-02,2.0
2013-10-03,2.0
2013-10-07,1.0
2013-10-08,1.0
2013-10-12,1.0
2013-10-14,1.0
2013-10-23,1.0
2013-10-27,1.0
2013-10-28,1.0
2013-10-30,1.0
2013-11-01,1.0
2013-11-04,1.0
2013-11-05,1.0
2013-11-06,1.0
2013-11-07,1.0
2013-11-08,1.0
2013-11-09,1.0
2013-11-11,1.0
2013-11-16,1.0
2013-12-03,1.0
2013-12-04,1.0
2013-12-05,1.0
2013-12-06,1.0
2013-12-10,1.0
2013-12-12,1.0
2013-12-13,1.0
2013-12-14,1.0
2013-12-17,1.0
2013-12-18,1.0
2013-12-19,1.0
2013-12-20,1.0
2013-12-21,1.0
2013-12-24,2.0
2014-01-04,1.0
2014-01-06,1.0
2014-01-07,1.0
2014-01-14,2.0
2014-01-23,2.0
2014-01-28,2.0
2014-02-03,2.0
2014-02-10,1.0
2014-02-14,2.0
2014-02-18,1.0
2014-02-19,1.0
2014-03-06,2.0
2014-03-11,1.0
2014-03-19,1.0
2014-03-25,1.0
2014-04-16,1.0
2014-04-18,1.0
2014-04-21,1.0
2014-04-28,1.0
2014-04-29,1.0
2014-05-10,1.0
2014-05-25,1.0
2014-06-10,1.0
2014-06-20,1.0
2014-06-25,1.0
2014-06-26,1.0
2014-06-28,1.0
2014-07-01,1.0
2014-07-02,1.0
2014-07-08,1.0
2014-07-09,1.0
2014-07-11,1.0
2014-07-12,2.0
2014-07-16,1.0
2014-07-20,1.0
2014-07-23,1.0
2014-07-25,2.0
2014-07-26,1.0
2014-07-30,1.0
2014-07-31,1.0
2014-08-01,1.0
2014-08-04,2.0
2014-08-08,2.0
2014-08-14,1.0
2014-08-20,1.0
2014-08-22,1.0
2014-08-26,1.0
2014-08-27,1.0
2014-08-28,1.0
2014-09-01,1.0
2014-09-03,1.0
2014-09-08,1.0
2014-09-09,1.0
2014-09-11,1.0
2014-09-20,1.0
2014-09-26,1.0
2014-09-30,1.0
2014-10-01,1.0
2014-10-02,1.0
2014-10-10,1.0
2014-10-11,1.0
2014-10-16,1.0
2014-10-21,1.0
2014-10-22,1.0
2014-10-30,1.0
2014-10-31,1.0
2014-11-01,1.0
2014-11-03,1.0
2014-11-05,2.0
2014-11-06,1.0
2014-11-11,2.0
2014-11-13,1.0
2014-11-19,1.0
2014-11-20,1.0
2014-11-22,2.0
2014-11-24,2.0
2014-11-25,1.0
2014-11-26,2.0
2014-12-02,1.0
2014-12-04,1.0
2014-12-05,1.0
2014-12-06,1.0
2014-12-07,2.0
2014-12-09,1.0
2014-12-10,1.0
2014-12-11,1.0
2014-12-12,1.0
2014-12-13,1.0
2014-12-14,1.0
2014-12-15,2.0
2014-12-31,3.0
2015-01-06,1.0
2015-01-07,2.0
2015-01-08,1.0
2015-01-10,1.0
2015-01-13,1.0
2015-01-15,1.0
2015-01-23,1.0
2015-01-26,1.0
2015-01-29,3.0
2015-01-30,1.0
2015-02-01,1.0
