dia,ventas
2007-07-05,1.0
2007-08-11,1.0
2007-08-18,1.0
2007-08-25,1.0
2007-09-05,1.0
2007-09-15,1.0
2007-10-16,1.0
2007-11-02,1.0
2007-11-27,1.0
2007-12-09,1.0
2008-01-05,1.0
2008-02-29,1.0
2008-05-16,1.0
2008-05-21,1.0
2008-06-02,1.0
2008-06-21,1.0
2008-07-23,1.0
2008-07-31,1.0
2008-08-02,1.0
2008-08-24,1.0
2008-08-28,1.0
2008-09-05,2.0
2008-09-12,1.0
2008-09-13,1.0
2008-09-19,1.0
2008-09-26,1.0
2008-09-27,1.0
2008-10-11,1.0
2008-10-16,1.0
2008-10-28,1.0
2008-11-04,1.0
2008-11-11,1.0
2008-11-23,1.0
2008-11-26,1.0
2008-12-22,1.0
2008-12-23,1.0
2009-01-29,1.0
2009-02-05,1.0
2009-02-15,1.0
2009-04-27,1.0
2009-05-02,1.0
2009-06-07,1.0
2009-07-05,1.0
2009-07-11,1.0
2009-07-26,1.0
2009-08-02,1.0
2009-08-14,1.0
2009-08-27,1.0
2009-09-05,1.0
2010-11-19,2.0
2010-12-07,2.0
2010-12-22,1.0
2010-12-26,1.0
2010-12-31,1.0
2011-01-06,1.0
2011-01-07,1.0
2011-01-18,1.0
2011-01-24,1.0
2011-02-10,1.0
2011-02-27,2.0
2011-03-04,2.0
2011-03-20,2.0
2011-04-13,1.0
2011-04-15,1.0
2011-05-06,1.0
2011-05-07,1.0
2011-05-27,1.0
2011-06-13,1.0
2011-06-18,1.0
2011-07-19,1.0
2011-07-26,1.0
2011-07-29,1.0
2011-08-11,1.0
2011-08-12,1.0
2011-08-20,1.0
2011-08-24,1.0
2011-08-26,1.0
2011-09-03,2.0
2011-09-05,1.0
2011-09-17,1.0
2011-09-21,1.0
2011-09-29,1.0
2011-10-10,1.0
2011-10-25,2.0
2011-11-06,1.0
2011-11-07,1.0
2011-11-14,2.0
2011-11-23,1.0
2011-11-25,1.0
2011-11-30,1.0
2011-12-02,1.0
2011-12-03,1.0
2011-12-16,1.0
2012-01-05,2.0
2012-01-07,2.0
2012-01-08,1.0
2012-01-11,1.0
2012-01-13,1.0
2012-01-20,1.0
2012-01-24,2.0
2012-02-06,1.0
2012-02-08,1.0
2012-02-09,1.0
2012-04-01,1.0
2012-04-20,1.0
2012-04-29,1.0
2012-05-11,1.0
2012-05-25,1.0
2012-06-28,1.0
2012-07-17,1.0
2012-07-27,1.0
2012-07-28,1.0
2012-08-04,1.0
2012-08-10,2.0
2012-08-16,1.0
2012-08-25,1.0
2012-09-01,1.0
2012-09-12,1.0
2012-09-14,1.0
2012-10-27,1.0
2012-10-28,1.0
2012-11-03,1.0
2012-11-17,1.0
2012-12-01,1.0
2012-12-07,1.0
2012-12-13,1.0
2012-12-15,1.0
2012-12-23,1.0
2012-12-24,1.0
2012-12-30,1.0
2012-12-31,1.0
2013-01-20,1.0
2013-01-23,1.0
2013-01-27,1.0
2013-03-11,1.0
2013-03-17,1.0
2013-03-26,1.0
2013-03-29,1.0
2013-03-31,1.0
2013-04-11,1.0
2013-04-14,1.0
2013-04-17,1.0
2013-05-03,2.0
2013-05-18,1.0
2013-05-22,1.0
2013-05-24,1.0
2013-05-30,1.0
2013-06-05,1.0
2013-06-10,1.0
2013-06-16,1.0
2013-06-19,1.0
2013-06-22,1.0
2013-06-27,1.0
2013-06-29,1.0
2013-07-07,1.0
2013-07-12,1.0
2013-07-13,1.0
2013-07-15,1.0
2013-07-23,1.0
2013-08-01,1.0
2013-08-07,1.0
2013-08-10,1.0
2013-08-20,1.0
2013-08-21,1.0
2013-08-27,1.0
2013-08-31,1.0
2013-09-12,1.0
2013-09-13,1.0
2013-09-14,1.0
2013-09-16,1.0
2013-09-30,1.0
2013-10-01,1.0
2013-10-02,1.0
2013-10-10,1.0
2013-10-13,1.0
2013-10-15,1.0
2013-10-19,1.0
2013-10-23,1.0
2013-10-30,1.0
2013-10-31,2.0
2013-11-15,1.0
2013-11-21,2.0
2013-12-20,1.0
2013-12-31,1.0
2014-01-04,1.0
2014-01-24,1.0
2014-01-25,1.0
2014-01-31,1.0
2014-02-06,1.0
2014-03-09,1.0
2014-03-14,1.0
2014-03-18,1.0
2014-03-24,1.0
2014-03-31,1.0
2014-04-02,1.0
