dia,ventas
2008-08-05,1.0
2008-09-06,1.0
2008-09-27,1.0
2009-04-05,1.0
2009-04-08,1.0
2011-05-27,1.0
2011-08-27,1.0
2011-09-09,1.0
2011-11-15,1.0
2011-12-03,1.0
2012-03-03,1.0
2012-03-04,1.0
2012-03-06,1.0
2012-03-11,1.0
2012-03-18,2.0
2012-05-03,1.0
2012-05-05,1.0
2012-07-11,1.0
2012-09-03,1.0
2012-09-04,1.0
2012-10-05,1.0
2014-07-05,1.0
2014-07-08,1.0
2014-07-16,1.0
2014-07-20,1.0
2014-07-27,1.0
2014-08-30,1.0
2014-10-25,1.0
2014-11-11,1.0
2014-11-21,1.0
2015-01-16,1.0
2015-09-20,1.0
