dia,ventas
2011-05-25,1.0
2011-05-27,2.0
2011-05-28,1.0
2011-05-31,1.0
2011-06-04,1.0
2011-06-07,1.0
2011-06-10,1.0
2011-06-16,1.0
2011-06-17,2.0
2011-06-19,2.0
2011-06-20,1.0
2011-06-21,1.0
2011-06-24,1.0
2011-06-25,2.0
2011-06-28,1.0
2011-07-01,2.0
2011-07-02,1.0
2011-07-06,1.0
2011-07-07,1.0
2011-07-08,1.0
2011-07-10,1.0
2011-07-13,1.0
2011-07-19,3.0
2011-07-20,4.0
2011-07-29,2.0
2011-07-30,1.0
2011-07-31,1.0
2011-08-01,2.0
2011-08-05,1.0
2011-08-09,1.0
2011-08-19,2.0
2011-08-26,1.0
2011-09-02,1.0
2011-09-23,1.0
2011-10-02,1.0
2011-10-15,1.0
2011-12-17,2.0
2012-01-07,1.0
2012-03-22,1.0
2012-03-25,1.0
2012-04-14,1.0
2012-04-23,1.0
2012-04-27,2.0
2012-05-06,1.0
2012-05-12,1.0
2012-05-24,2.0
2012-06-02,1.0
2012-06-03,1.0
2012-06-05,1.0
2012-06-07,2.0
2012-06-08,2.0
2012-06-09,2.0
2012-06-15,1.0
2012-06-16,2.0
2012-06-17,3.0
2012-06-18,1.0
2012-06-22,1.0
2012-07-02,1.0
2012-07-07,1.0
2012-07-14,1.0
2012-07-17,1.0
2012-07-21,1.0
2012-07-27,2.0
2012-08-02,1.0
2012-08-08,1.0
2012-09-08,1.0
2012-10-06,1.0
2012-11-14,1.0
2013-01-05,1.0
2013-03-13,1.0
2013-04-07,1.0
2013-04-28,1.0
2013-05-03,1.0
2013-05-18,2.0
2013-05-21,1.0
2013-05-24,1.0
2013-05-29,1.0
2013-05-31,1.0
2013-06-01,1.0
2013-06-04,1.0
2013-06-05,1.0
2013-06-08,1.0
2013-06-09,1.0
2013-06-16,2.0
2013-06-18,1.0
2013-06-21,2.0
2013-06-23,2.0
2013-06-28,2.0
2013-06-30,1.0
2013-07-02,1.0
2013-07-11,2.0
2013-07-12,1.0
2013-07-13,2.0
2013-07-18,1.0
2013-07-19,1.0
2013-07-20,1.0
2013-07-21,2.0
2013-07-22,1.0
2013-07-26,2.0
2013-07-27,1.0
2013-08-03,2.0
2013-08-04,1.0
2013-08-09,1.0
2013-08-10,2.0
2013-08-16,2.0
2013-08-17,1.0
2013-08-23,1.0
2013-08-25,2.0
2013-08-28,1.0
2013-08-30,1.0
2013-09-06,2.0
2013-09-11,1.0
2013-09-14,1.0
2013-11-16,1.0
2013-11-24,1.0
2014-01-26,1.0
2014-02-13,1.0
2014-02-26,1.0
2014-02-28,1.0
2014-03-20,1.0
2014-03-22,1.0
2014-03-23,1.0
2014-03-26,1.0
2014-04-04,1.0
2014-04-13,1.0
2014-05-02,1.0
2014-05-06,1.0
2014-05-09,1.0
2014-05-17,2.0
2014-05-21,1.0
2014-05-22,1.0
2014-05-23,4.0
2014-05-29,3.0
2014-06-06,3.0
2014-06-07,1.0
2014-06-12,1.0
2014-06-13,1.0
2014-06-14,1.0
2014-06-15,2.0
2014-06-16,2.0
2014-06-21,1.0
2014-06-25,1.0
2014-06-26,1.0
2014-06-29,1.0
2014-07-02,2.0
2014-07-04,1.0
2014-07-05,1.0
2014-07-06,1.0
2014-07-08,1.0
2014-07-11,1.0
2014-07-12,1.0
2014-07-15,1.0
2014-07-18,3.0
2014-07-19,1.0
2014-07-20,1.0
2014-07-25,1.0
2014-07-26,3.0
2014-07-30,1.0
2014-08-01,1.0
2014-08-06,1.0
2014-08-08,1.0
2014-08-15,1.0
2014-08-19,1.0
2014-08-29,1.0
2014-09-24,1.0
2014-10-03,1.0
2014-10-17,1.0
2014-10-24,1.0
2014-12-06,1.0
2014-12-20,1.0
2014-12-24,1.0
2014-12-31,2.0
2015-01-08,1.0
2015-01-10,1.0
2015-01-16,1.0
2015-03-27,1.0
2015-04-11,1.0
2015-05-01,1.0
2015-05-05,1.0
2015-05-07,2.0
2015-05-09,1.0
2015-05-12,1.0
2015-05-15,1.0
2015-05-18,1.0
2015-05-23,1.0
2015-05-27,1.0
2015-05-28,1.0
2015-05-29,2.0
2015-06-11,1.0
2015-06-12,1.0
2015-06-18,1.0
2015-06-19,1.0
2015-06-20,2.0
2015-06-23,1.0
2015-06-24,1.0
2015-06-27,1.0
2015-07-02,1.0
2015-07-03,1.0
2015-07-08,1.0
2015-07-09,1.0
2015-07-10,1.0
2015-07-17,2.0
2015-07-22,1.0
2015-07-25,1.0
2015-08-02,1.0
2015-08-03,1.0
2015-09-10,1.0
2015-10-10,2.0
2015-10-23,1.0
2015-11-02,1.0
