dia,ventas
2007-07-01,3.0
2007-07-03,2.0
2007-07-06,1.0
2007-07-07,2.0
2007-07-11,1.0
2007-07-14,2.0
2007-07-15,1.0
2007-07-18,1.0
2007-07-19,1.0
2007-07-21,1.0
2007-07-28,1.0
2007-07-29,2.0
2007-07-31,1.0
2007-08-02,1.0
2007-08-04,1.0
2007-08-05,2.0
2007-08-10,1.0
2007-08-11,1.0
2007-08-17,1.0
2007-08-20,2.0
2007-08-22,1.0
2007-08-23,1.0
2007-08-24,1.0
2007-08-26,1.0
2007-08-28,1.0
2007-09-01,3.0
2007-09-02,3.0
2007-09-03,1.0
2007-09-06,1.0
2007-09-07,1.0
2007-09-09,3.0
2007-09-12,2.0
2007-09-13,2.0
2007-09-15,3.0
2007-09-21,1.0
2007-09-22,2.0
2007-09-23,2.0
2007-09-27,2.0
2007-09-28,1.0
2007-09-29,1.0
2007-10-01,2.0
2007-10-02,2.0
2007-10-04,4.0
2007-10-05,3.0
2007-10-06,4.0
2007-10-07,1.0
2007-10-08,2.0
2007-10-09,1.0
2007-10-10,4.0
2007-10-11,1.0
2007-10-12,3.0
2007-10-14,2.0
2007-10-15,2.0
2007-10-16,1.0
2007-10-17,4.0
2007-10-19,1.0
2007-10-21,1.0
2007-10-22,4.0
2007-10-24,3.0
2007-10-27,4.0
2007-10-28,2.0
2007-10-31,4.0
2007-11-03,1.0
2007-11-04,1.0
2007-11-06,3.0
2007-11-07,1.0
2007-11-08,3.0
2007-11-10,4.0
2007-11-13,1.0
2007-11-14,2.0
2007-11-17,4.0
2007-11-18,1.0
2007-11-19,4.0
2007-11-21,1.0
2007-11-22,4.0
2007-11-24,1.0
2007-11-25,4.0
2007-11-27,6.0
2007-11-30,5.0
2007-12-01,1.0
2007-12-02,1.0
2007-12-03,5.0
2007-12-05,1.0
2007-12-06,1.0
2007-12-07,7.0
2007-12-08,1.0
2007-12-09,3.0
2007-12-10,1.0
2007-12-12,3.0
2007-12-15,1.0
2007-12-16,2.0
2007-12-18,1.0
2007-12-20,1.0
2007-12-22,5.0
2007-12-23,2.0
2007-12-24,9.0
2007-12-27,1.0
2007-12-28,4.0
2007-12-30,8.0
2007-12-31,2.0
2008-01-08,1.0
2008-01-09,6.0
2008-01-13,3.0
2008-01-15,3.0
2008-01-18,1.0
2008-01-19,8.0
2008-01-21,1.0
2008-01-27,6.0
2008-02-01,5.0
2008-02-03,2.0
2008-02-09,5.0
2008-02-10,3.0
2008-02-15,4.0
2008-02-18,3.0
2008-02-19,1.0
2008-02-22,4.0
2008-02-23,2.0
2008-02-26,3.0
2008-02-29,1.0
2008-03-01,3.0
2008-03-02,1.0
2008-03-04,5.0
2008-03-05,1.0
2008-03-06,2.0
2008-03-08,1.0
2008-03-09,3.0
2008-03-12,1.0
2008-03-13,4.0
2008-03-14,1.0
2008-03-16,1.0
2008-03-17,3.0
2008-03-19,2.0
2008-03-21,1.0
2008-03-22,3.0
2008-03-23,1.0
2008-03-25,1.0
2008-03-26,6.0
2008-03-30,1.0
2008-04-01,9.0
2008-04-03,1.0
2008-04-05,4.0
2008-04-06,1.0
2008-04-08,4.0
2008-04-12,5.0
2008-04-16,5.0
2008-04-17,1.0
2008-04-18,1.0
2008-04-19,6.0
2008-04-20,1.0
2008-04-21,3.0
2008-04-23,3.0
2008-04-25,3.0
2008-04-26,1.0
2008-04-27,1.0
2008-04-29,2.0
2008-05-01,2.0
2008-05-03,5.0
2008-05-04,1.0
2008-05-05,2.0
2008-05-07,6.0
2008-05-08,1.0
2008-05-09,1.0
2008-05-10,4.0
2008-05-11,1.0
2008-05-12,1.0
2008-05-13,1.0
2008-05-14,6.0
2008-05-17,1.0
2008-05-18,3.0
2008-05-20,1.0
2008-05-21,4.0
2008-05-23,2.0
2008-05-25,3.0
2008-05-26,1.0
2008-05-27,1.0
2008-05-28,1.0
2008-05-29,6.0
2008-05-30,1.0
2008-05-31,1.0
2008-06-01,2.0
2008-06-02,1.0
2008-06-03,7.0
2008-06-04,1.0
2008-06-06,1.0
2008-06-07,7.0
2008-06-09,2.0
2008-06-10,5.0
2008-06-11,1.0
2008-06-12,3.0
2008-06-14,3.0
2008-06-16,5.0
2008-06-17,1.0
2008-06-19,5.0
2008-06-22,5.0
2008-06-25,5.0
2008-06-28,7.0
2008-06-29,1.0
2008-07-02,5.0
2008-07-03,3.0
2008-07-04,1.0
2008-07-05,2.0
2008-07-06,1.0
2008-07-07,6.0
2008-07-09,2.0
2008-07-11,2.0
2008-07-14,6.0
2008-07-15,1.0
2008-07-17,4.0
2008-07-19,1.0
2008-07-21,6.0
2008-07-23,2.0
2008-07-25,2.0
2008-07-26,3.0
2008-07-27,1.0
2008-07-28,5.0
2008-07-29,1.0
2008-07-30,4.0
2008-07-31,1.0
2008-08-01,6.0
2008-08-02,1.0
2008-08-03,1.0
2008-08-06,4.0
2008-08-07,1.0
2008-08-09,5.0
2008-08-10,1.0
2008-08-13,6.0
2008-08-17,2.0
2008-08-18,1.0
2008-08-19,5.0
2008-08-21,1.0
2008-08-22,1.0
2008-08-27,1.0
2008-08-30,1.0
2008-08-31,1.0
2008-09-02,2.0
2008-09-03,1.0
2008-09-04,1.0
2008-09-05,1.0
2008-09-06,1.0
2008-09-07,1.0
2008-09-08,2.0
2008-09-09,1.0
2008-09-11,3.0
2008-09-12,1.0
2008-09-13,3.0
2008-09-14,2.0
2008-09-15,1.0
2008-09-16,1.0
2008-09-18,1.0
2008-09-19,2.0
2008-09-20,5.0
2008-09-21,1.0
2008-09-22,2.0
2008-09-23,2.0
2008-09-24,2.0
2008-09-25,1.0
2008-09-27,2.0
2008-09-28,2.0
2008-09-29,1.0
2008-09-30,1.0
2008-10-01,1.0
2008-10-02,1.0
2008-10-03,1.0
2008-10-04,2.0
2008-10-05,1.0
2008-10-07,1.0
2008-10-08,1.0
2008-10-09,1.0
2008-10-10,1.0
2008-10-11,1.0
2008-10-12,2.0
2008-10-14,1.0
2008-10-15,1.0
2008-10-16,1.0
2008-10-18,1.0
2008-10-19,3.0
2008-10-21,1.0
2008-10-22,1.0
2008-10-23,1.0
2008-10-24,1.0
2008-10-25,4.0
2008-10-26,3.0
2008-10-27,1.0
2008-10-29,1.0
2008-10-31,1.0
2008-11-01,1.0
2008-11-02,3.0
2008-11-03,1.0
2008-11-06,1.0
2008-11-07,4.0
2008-11-08,1.0
2008-11-09,2.0
2008-11-11,1.0
2008-11-14,1.0
2008-11-16,1.0
2008-11-17,3.0
2008-11-19,1.0
2008-11-21,1.0
2008-11-22,4.0
2008-11-23,1.0
2008-11-24,1.0
2008-11-25,1.0
2008-11-29,1.0
2008-11-30,2.0
2008-12-01,4.0
2008-12-05,1.0
2008-12-06,1.0
2008-12-07,1.0
2008-12-08,1.0
2008-12-10,2.0
2008-12-11,1.0
2008-12-16,2.0
2008-12-18,2.0
2008-12-19,1.0
2008-12-21,3.0
2008-12-24,2.0
2008-12-27,1.0
2008-12-28,2.0
2008-12-29,2.0
2008-12-31,4.0
2009-01-02,1.0
2009-01-04,1.0
2009-01-06,1.0
2009-01-07,1.0
2009-01-08,2.0
2009-01-09,1.0
2009-01-10,1.0
2009-01-11,1.0
2009-01-13,3.0
2009-01-15,1.0
2009-01-16,3.0
2009-01-17,2.0
2009-01-18,1.0
2009-01-19,3.0
2009-01-23,1.0
2009-01-24,1.0
2009-01-25,1.0
2009-01-27,3.0
2009-01-28,1.0
2009-01-29,1.0
2009-01-31,2.0
2009-02-01,1.0
2009-02-04,1.0
2009-02-06,1.0
2009-02-07,1.0
2009-02-08,3.0
2009-02-11,1.0
2009-02-12,1.0
2009-02-13,1.0
2009-02-14,1.0
2009-02-15,1.0
2009-02-23,1.0
2009-02-25,1.0
2009-02-26,6.0
2009-02-28,2.0
2009-03-02,2.0
2009-03-06,1.0
2009-03-07,1.0
2009-03-08,1.0
2009-03-12,1.0
2009-03-13,2.0
2009-03-14,1.0
2009-03-15,1.0
2009-03-16,1.0
2009-03-19,1.0
2009-03-21,1.0
2009-03-22,3.0
2009-03-23,1.0
2009-03-27,1.0
2009-03-28,2.0
2009-03-29,2.0
2009-03-31,1.0
2009-04-01,1.0
2009-04-02,1.0
2009-04-03,1.0
2009-04-04,4.0
2009-04-09,4.0
2009-04-10,1.0
2009-04-12,1.0
2009-04-13,1.0
2009-04-16,1.0
2009-04-17,1.0
2009-04-18,1.0
2009-04-23,1.0
2009-04-24,1.0
2009-04-25,1.0
2009-05-01,3.0
2009-05-02,3.0
2009-05-04,1.0
2009-05-05,1.0
2009-05-06,2.0
2009-05-08,2.0
2009-05-10,1.0
2009-05-14,2.0
2009-05-15,2.0
2009-05-16,1.0
2009-05-19,1.0
2009-05-21,1.0
2009-05-22,2.0
2009-05-23,2.0
2009-05-25,2.0
2009-05-28,1.0
2009-05-30,2.0
2009-06-02,1.0
2009-06-06,2.0
2009-06-07,1.0
2009-06-10,1.0
2009-06-12,2.0
2009-06-13,1.0
2009-06-18,1.0
2009-06-20,1.0
2009-06-24,1.0
2009-06-26,1.0
2009-06-27,4.0
2009-07-01,1.0
2009-07-03,1.0
2009-07-04,2.0
2009-07-05,4.0
2009-07-06,1.0
2009-07-09,2.0
2009-07-10,3.0
2009-07-11,2.0
2009-07-12,1.0
2009-07-17,1.0
2009-07-18,2.0
2009-07-19,1.0
2009-07-20,2.0
2009-07-21,1.0
2009-07-22,1.0
2009-07-24,2.0
2009-07-26,1.0
2009-07-27,1.0
2009-07-28,2.0
2009-07-29,1.0
2009-07-30,1.0
2009-07-31,1.0
2009-08-01,1.0
2009-08-04,2.0
2009-08-05,1.0
2009-08-07,1.0
2009-08-08,2.0
2009-08-10,5.0
2009-08-11,1.0
2009-08-12,1.0
2009-08-14,2.0
2009-08-15,1.0
2009-08-16,1.0
2009-08-20,1.0
2009-08-21,1.0
2009-08-22,1.0
2009-08-23,2.0
2009-08-24,1.0
2009-08-29,1.0
2009-08-30,2.0
2009-09-02,1.0
2009-09-03,1.0
2009-09-04,1.0
2009-09-05,1.0
2009-09-06,1.0
2010-10-31,2.0
2010-11-04,2.0
2010-11-06,2.0
2010-11-09,1.0
2010-11-10,2.0
2010-11-13,2.0
2010-11-14,2.0
2010-11-17,1.0
2010-11-19,2.0
2010-11-22,1.0
2010-11-27,2.0
2010-11-28,2.0
2010-11-30,1.0
2010-12-06,2.0
2010-12-08,2.0
2010-12-13,2.0
2010-12-16,2.0
2010-12-17,1.0
2010-12-22,2.0
2010-12-24,3.0
2010-12-28,3.0
2010-12-31,2.0
2011-01-01,3.0
2011-01-04,1.0
2011-01-06,2.0
2011-01-11,1.0
2011-01-15,1.0
2011-01-17,2.0
2011-01-18,1.0
2011-01-19,3.0
2011-01-20,1.0
2011-01-22,4.0
2011-01-23,1.0
2011-01-26,2.0
2011-01-31,2.0
2011-02-04,2.0
2011-02-06,1.0
2011-02-10,2.0
2011-02-22,2.0
2011-02-23,1.0
2011-02-25,2.0
2011-02-26,2.0
2011-03-01,1.0
2011-03-02,1.0
2011-03-04,2.0
2011-03-07,2.0
2011-03-11,2.0
2011-03-16,2.0
2011-03-19,1.0
2011-03-21,2.0
2011-03-31,3.0
2011-04-06,2.0
2011-04-12,2.0
2011-04-14,2.0
2011-04-17,1.0
2011-04-20,5.0
2011-04-21,2.0
2011-04-22,2.0
2011-04-24,1.0
2011-04-26,1.0
2011-04-27,2.0
2011-04-29,3.0
2011-04-30,2.0
2011-05-01,1.0
2011-05-02,2.0
2011-05-04,3.0
2011-05-06,2.0
2011-05-10,4.0
2011-05-14,2.0
