fecha,precio,cantidad
16/07/2007,1.6685207684833332,96.0
16/08/2007,1.4874630882630953,84.0
07/09/2007,1.5138048595854168,144.0
07/09/2007,1.5140012105291667,24.0
12/10/2007,2.0041716257733335,60.0
12/10/2007,0.0009543675899999999,10.0
29/10/2007,1.719766707647619,84.0
15/11/2007,1.9119042532785715,70.0
04/12/2007,1.7835000174385713,140.0
17/01/2008,1.7851014636809523,210.0
06/03/2008,1.9970000130785714,56.0
19/05/2008,0.0049998327,2.0
09/06/2008,2.4813001155875,16.0
16/06/2008,2.3666726975214285,84.0
24/07/2008,2.3562999725337503,80.0
16/09/2008,2.5,80.0
21/10/2008,2.096299966175,24.0
05/12/2008,2.554999923705,40.0
08/01/2009,2.4798936843875,48.0
09/03/2009,2.52309989929375,16.0
04/05/2009,2.5,6.0
11/06/2009,2.87985944748125,16.0
25/06/2009,2.880204916,8.0
29/06/2009,2.255043745040625,64.0
28/07/2009,2.2550420761125003,24.0
27/08/2009,2.920384883875,8.0
31/08/2009,2.857099850972917,48.0
01/10/2009,2.9,40.0
19/10/2009,3.4238338470464287,56.0
12/11/2009,3.84022307395625,16.0
16/11/2009,4.000221729278125,32.0
23/11/2009,3.43510246276875,80.0
18/12/2009,4.0,16.0
12/01/2010,3.32236862182625,80.0
22/02/2010,3.4529800415049996,40.0
23/03/2010,4.6684474945075,40.0
28/10/2010,3.95826053619375,48.0
06/10/2011,4.1,10.0
