fecha,precio,cantidad
12/08/2012,1.5,15.0
18/09/2012,1.5,12.0
18/10/2012,1.5,25.0
30/11/2012,1.45,25.0
10/02/2013,1.4404694239333333,6.0
28/02/2013,1.7402400207520001,25.0
21/03/2013,1.7407327270519999,25.0
09/05/2013,1.7400340270999999,25.0
30/05/2013,1.74,25.0
11/07/2013,1.740622863768,25.0
08/08/2013,1.8,25.0
12/09/2013,1.9201248168960001,25.0
31/10/2013,2.040485229492,25.0
12/12/2013,2.04,25.0
09/01/2014,2.160074005128,25.0
06/02/2014,2.40019760132,25.0
06/03/2014,2.41,50.0
10/04/2014,2.4,25.0
12/06/2014,2.5,24.0
24/07/2014,2.651050109864,25.0
21/08/2014,2.6403192138679996,25.0
02/10/2014,2.88,25.0
23/10/2014,2.880308532716,25.0
04/12/2014,2.880445251464,25.0
31/12/2014,3.120142822264,25.0
29/01/2015,3.12,25.0
26/02/2015,3.12,25.0
09/04/2015,3.6004553222639997,25.0
14/05/2015,3.36,25.0
22/06/2015,3.333299954733333,12.0
25/06/2015,3.400167541504,25.0
06/08/2015,3.6,25.0
27/08/2015,3.605678710936,25.0
08/10/2015,3.604652099608,25.0
