dia,ventas
2007-07-01,9.0
2007-07-02,5.0
2007-07-03,10.0
2007-07-04,4.0
2007-07-05,6.0
2007-07-06,10.0
2007-07-07,12.0
2007-07-08,9.0
2007-07-09,5.0
2007-07-10,8.0
2007-07-11,5.0
2007-07-12,6.0
2007-07-13,11.0
2007-07-14,7.0
2007-07-15,4.0
2007-07-16,2.0
2007-07-17,8.0
2007-07-18,5.0
2007-07-19,1.0
2007-07-20,2.0
2007-07-21,9.0
2007-07-22,8.0
2007-07-23,8.0
2007-07-25,6.0
2007-07-26,3.0
2007-07-27,5.0
2007-07-28,12.0
2007-07-29,6.0
2007-07-30,8.0
2007-07-31,3.0
2007-08-01,5.0
2007-08-02,3.0
2007-08-03,7.0
2007-08-04,6.0
2007-08-05,8.0
2007-08-06,5.0
2007-08-07,3.0
2007-08-08,5.0
2007-08-09,3.0
2007-08-10,9.0
2007-08-11,11.0
2007-08-12,7.0
2007-08-13,3.0
2007-08-14,5.0
2007-08-15,9.0
2007-08-16,2.0
2007-08-17,5.0
2007-08-18,8.0
2007-08-19,5.0
2007-08-20,10.0
2007-08-21,5.0
2007-08-22,5.0
2007-08-23,4.0
2007-08-24,4.0
2007-08-25,13.0
2007-08-26,6.0
2007-08-27,4.0
2007-08-28,3.0
2007-08-29,7.0
2007-08-30,9.0
2007-08-31,2.0
2007-09-01,17.0
2007-09-02,1.0
2007-09-03,4.0
2007-09-04,9.0
2007-09-05,4.0
2007-09-06,5.0
2007-09-07,10.0
2007-09-08,9.0
2007-09-09,3.0
2007-09-10,9.0
2007-09-11,3.0
2007-09-12,3.0
2007-09-13,6.0
2007-09-14,9.0
2007-09-15,4.0
2007-09-16,8.0
2007-09-17,1.0
2007-09-19,4.0
2007-09-20,7.0
2007-09-21,10.0
2007-09-22,10.0
2007-09-23,8.0
2007-09-24,3.0
2007-09-25,4.0
2007-09-26,7.0
2007-09-27,5.0
2007-09-28,10.0
2007-09-29,5.0
2007-09-30,3.0
2007-10-01,6.0
2007-10-02,9.0
2007-10-03,2.0
2007-10-04,7.0
2007-10-05,6.0
2007-10-06,8.0
2007-10-07,13.0
2007-10-08,4.0
2007-10-09,7.0
2007-10-10,3.0
2007-10-11,2.0
2007-10-12,6.0
2007-10-13,7.0
2007-10-14,11.0
2007-10-15,4.0
2007-10-16,5.0
2007-10-17,8.0
2007-10-18,5.0
2007-10-19,14.0
2007-10-20,6.0
2007-10-21,12.0
2007-10-22,1.0
2007-10-23,6.0
2007-10-24,9.0
2007-10-25,4.0
2007-10-26,13.0
2007-10-27,21.0
2007-10-28,7.0
2007-10-29,6.0
2007-10-30,2.0
2007-10-31,3.0
2007-11-01,8.0
2007-11-02,7.0
2007-11-03,5.0
2007-11-04,12.0
2007-11-05,8.0
2007-11-06,1.0
2007-11-07,4.0
2007-11-08,3.0
2007-11-09,9.0
2007-11-10,8.0
2007-11-11,7.0
2007-11-12,7.0
2007-11-13,6.0
2007-11-14,4.0
2007-11-15,6.0
2007-11-16,3.0
2007-11-17,9.0
2007-11-18,17.0
2007-11-19,3.0
2007-11-20,10.0
2007-11-21,3.0
2007-11-22,8.0
2007-11-23,4.0
2007-11-24,5.0
2007-11-25,4.0
2007-11-26,3.0
2007-11-27,4.0
2007-11-28,4.0
2007-11-29,4.0
2007-11-30,4.0
2007-12-01,6.0
2007-12-02,10.0
2007-12-03,5.0
2007-12-04,3.0
2007-12-05,6.0
2007-12-06,2.0
2007-12-07,8.0
2007-12-08,11.0
2007-12-09,16.0
2007-12-10,6.0
2007-12-11,3.0
2007-12-12,6.0
2007-12-13,3.0
2007-12-14,2.0
2007-12-15,4.0
2007-12-16,5.0
2007-12-17,3.0
2007-12-18,2.0
2007-12-19,4.0
2007-12-20,7.0
2007-12-21,7.0
2007-12-22,2.0
2007-12-23,6.0
2007-12-24,26.0
2007-12-25,4.0
2007-12-26,1.0
2007-12-27,4.0
2007-12-28,3.0
2007-12-29,4.0
2007-12-30,2.0
2007-12-31,6.0
2008-01-02,1.0
2008-01-03,3.0
2008-01-04,1.0
2008-01-05,10.0
2008-01-06,8.0
2008-01-07,6.0
2008-01-08,3.0
2008-01-09,5.0
2008-01-10,2.0
2008-01-11,4.0
2008-01-12,10.0
2008-01-13,4.0
2008-01-14,2.0
2008-01-15,2.0
2008-01-16,3.0
2008-01-17,2.0
2008-01-18,3.0
2008-01-19,7.0
2008-01-20,23.0
2008-01-21,5.0
2008-01-22,4.0
2008-01-23,5.0
2008-01-24,9.0
2008-01-25,6.0
2008-01-26,4.0
2008-01-27,2.0
2008-01-28,10.0
2008-01-29,4.0
2008-01-30,4.0
2008-01-31,8.0
2008-02-01,12.0
2008-02-02,10.0
2008-02-03,17.0
2008-02-07,5.0
2008-02-08,2.0
2008-02-09,17.0
2008-02-10,5.0
2008-02-15,12.0
2008-02-16,18.0
2008-02-17,10.0
2008-02-18,6.0
2008-02-19,5.0
2008-02-20,1.0
2008-02-21,4.0
2008-02-22,5.0
2008-02-23,29.0
2008-02-24,6.0
2008-02-25,5.0
2008-02-26,4.0
2008-02-27,3.0
2008-02-28,8.0
2008-02-29,9.0
2008-03-01,9.0
2008-03-02,5.0
2008-03-03,5.0
2008-03-04,2.0
2008-03-05,5.0
2008-03-06,1.0
2008-03-07,6.0
2008-03-08,3.0
2008-03-09,2.0
2008-03-10,4.0
2008-03-11,6.0
2008-03-12,5.0
2008-03-13,3.0
2008-03-14,8.0
2008-03-15,7.0
2008-03-16,14.0
2008-03-17,8.0
2008-03-18,4.0
2008-03-19,3.0
2008-03-20,4.0
2008-03-21,4.0
2008-03-22,5.0
2008-03-23,6.0
2008-03-24,2.0
2008-03-25,6.0
2008-03-26,6.0
2008-03-27,6.0
2008-03-28,7.0
2008-03-29,3.0
2008-03-30,3.0
2008-03-31,6.0
2008-04-01,7.0
2008-04-02,9.0
2008-04-03,2.0
2008-04-04,9.0
2008-04-05,13.0
2008-04-06,11.0
2008-04-07,4.0
2008-04-08,3.0
2008-04-09,5.0
2008-04-10,10.0
2008-04-11,3.0
2008-04-12,8.0
2008-04-13,4.0
2008-04-14,10.0
2008-04-15,3.0
2008-04-16,3.0
2008-04-17,7.0
2008-04-18,5.0
2008-04-19,8.0
2008-04-20,6.0
2008-04-21,8.0
2008-04-22,7.0
2008-04-23,7.0
2008-04-24,5.0
2008-04-25,11.0
2008-04-26,7.0
2008-04-27,10.0
2008-04-28,3.0
2008-04-29,2.0
2008-04-30,3.0
2008-05-01,12.0
2008-05-02,4.0
2008-05-03,17.0
2008-05-04,3.0
2008-05-05,5.0
2008-05-06,4.0
2008-05-07,6.0
2008-05-08,6.0
2008-05-09,11.0
2008-05-10,6.0
2008-05-11,6.0
2008-05-12,2.0
2008-05-13,1.0
2008-05-14,3.0
2008-05-15,6.0
2008-05-16,8.0
2008-05-17,9.0
2008-05-18,2.0
2008-05-19,3.0
2008-05-20,5.0
2008-05-21,3.0
2008-05-22,8.0
2008-05-23,5.0
2008-05-24,3.0
2008-05-25,5.0
2008-05-26,2.0
2008-05-27,4.0
2008-05-28,10.0
2008-05-29,4.0
2008-05-30,5.0
2008-05-31,10.0
2008-06-01,6.0
2008-06-02,5.0
2008-06-03,1.0
2008-06-04,7.0
2008-06-05,4.0
2008-06-06,7.0
2008-06-07,10.0
2008-06-08,11.0
2008-06-09,5.0
2008-06-10,3.0
2008-06-11,1.0
2008-06-12,6.0
2008-06-13,7.0
2008-06-14,3.0
2008-06-15,11.0
2008-06-16,16.0
2008-06-17,1.0
2008-06-18,1.0
2008-06-19,4.0
2008-06-20,7.0
2008-06-21,10.0
2008-06-22,2.0
2008-06-23,2.0
2008-06-24,2.0
2008-06-25,4.0
2008-06-26,1.0
2008-06-27,4.0
2008-06-28,5.0
2008-06-29,2.0
2008-06-30,2.0
2008-07-01,5.0
2008-07-02,5.0
2008-07-03,4.0
2008-07-04,4.0
2008-07-05,13.0
2008-07-06,4.0
2008-07-07,3.0
2008-07-08,3.0
2008-07-09,3.0
2008-07-11,7.0
2008-07-12,3.0
2008-07-13,5.0
2008-07-14,2.0
2008-07-15,1.0
2008-07-16,4.0
2008-07-17,5.0
