dia,ventas
2007-07-05,1.0
2007-07-20,1.0
2007-07-28,1.0
2007-08-04,2.0
2007-09-01,1.0
2007-09-05,2.0
2007-09-12,1.0
2007-09-23,1.0
2007-09-24,1.0
2007-11-25,1.0
2007-11-30,1.0
2007-12-31,1.0
2008-02-10,1.0
2008-06-03,1.0
2008-06-05,1.0
2008-06-13,1.0
2008-08-23,1.0
2008-09-07,1.0
2009-03-23,1.0
2009-04-04,1.0
2009-04-09,1.0
2009-05-01,1.0
2009-06-12,1.0
2009-06-21,1.0
2009-06-27,1.0
2009-07-03,1.0
2009-08-04,1.0
2011-01-21,1.0
2011-01-24,2.0
2011-01-30,1.0
2011-02-25,1.0
2011-03-13,1.0
2011-04-17,1.0
2011-05-14,1.0
2011-05-15,1.0
2011-05-28,1.0
2011-05-30,1.0
2011-07-05,1.0
2011-07-07,1.0
2011-07-26,1.0
2011-08-06,1.0
2011-08-22,1.0
2011-08-29,1.0
2011-09-09,1.0
2011-10-09,1.0
2011-10-14,1.0
2011-10-21,1.0
2011-10-30,2.0
2011-11-24,2.0
2011-12-30,2.0
2011-12-31,3.0
2012-01-23,1.0
2012-03-12,1.0
2012-03-22,2.0
2012-04-12,2.0
2012-04-24,1.0
2012-05-01,1.0
2012-05-06,2.0
2012-05-14,1.0
2012-05-24,2.0
2012-05-25,2.0
2012-06-01,1.0
2012-06-02,1.0
2012-08-08,2.0
2012-08-31,1.0
2012-09-08,1.0
2012-09-10,1.0
2012-10-12,2.0
2013-02-28,2.0
2013-03-06,1.0
2013-03-08,1.0
2013-03-10,2.0
2013-03-16,1.0
2013-03-28,1.0
2013-03-31,2.0
2013-04-06,2.0
2013-04-07,1.0
2013-06-16,3.0
2013-06-18,1.0
2013-06-24,1.0
2013-07-05,1.0
2013-08-31,1.0
2013-09-10,1.0
2013-09-20,1.0
2013-09-23,1.0
2013-09-25,1.0
2013-10-03,1.0
2013-10-05,1.0
2013-10-19,1.0
2013-10-24,1.0
2013-10-25,1.0
2013-12-31,1.0
2014-01-06,1.0
2014-01-09,1.0
2014-01-11,1.0
2014-01-12,1.0
2014-01-16,4.0
2014-01-23,1.0
2014-02-01,1.0
2014-02-02,1.0
2014-02-13,1.0
2014-02-15,1.0
2014-02-23,1.0
2014-02-27,1.0
2014-03-08,1.0
2014-03-22,1.0
2014-03-30,1.0
2014-04-27,1.0
2014-05-01,1.0
2014-06-14,1.0
2014-06-15,1.0
2014-06-16,1.0
2014-08-03,1.0
2014-08-15,1.0
2014-10-17,1.0
2014-10-26,1.0
2014-11-01,3.0
2015-01-09,1.0
2015-01-10,2.0
2015-01-19,1.0
2015-02-23,1.0
2015-02-25,1.0
2015-02-28,1.0
2015-03-01,1.0
2015-03-03,1.0
2015-03-05,1.0
2015-03-13,1.0
2015-03-21,2.0
2015-04-02,2.0
2015-04-03,1.0
2015-04-06,1.0
2015-04-11,2.0
2015-04-16,1.0
2015-05-05,1.0
2015-05-30,1.0
2015-06-04,1.0
2015-06-05,2.0
2015-06-19,1.0
2015-07-23,1.0
2015-07-25,2.0
2015-08-15,1.0
2015-08-30,1.0
2015-09-21,1.0
