fecha,precio,cantidad
24/12/2008,5.0,1.0
24/12/2008,5.0,2.0
24/12/2008,5.0,6.0
24/12/2008,5.0,1.0
24/12/2008,5.0,1.0
24/12/2008,5.0,1.0
24/12/2008,5.0,6.0
24/12/2008,5.0,1.0
24/12/2008,5.0,1.0
24/12/2008,5.0,1.0
24/12/2008,5.0,6.0
24/12/2008,5.0,1.0
24/12/2008,5.0,2.0
25/12/2008,5.0,6.0
25/12/2008,5.0,1.0
25/12/2008,5.0,1.0
26/12/2008,5.0,6.0
26/12/2008,5.0,6.0
26/12/2008,5.0,1.0
27/12/2008,5.0,2.0
27/12/2008,5.0,1.0
28/12/2008,5.0,1.0
29/12/2008,5.0,2.0
30/12/2008,5.0,2.0
30/12/2008,5.0,3.0
30/12/2008,5.0,6.0
30/12/2008,5.0,6.0
30/12/2008,5.0,1.0
31/12/2008,5.0,2.0
31/12/2008,5.0,1.0
31/12/2008,5.0,1.0
31/12/2008,5.0,1.0
31/12/2008,5.0,6.0
31/12/2008,5.0,2.0
31/12/2008,5.0,1.0
31/12/2008,5.0,2.0
31/12/2008,5.0,2.0
05/01/2009,5.0,1.0
06/01/2009,5.0,1.0
12/01/2009,5.0,1.0
12/01/2009,5.0,1.0
14/01/2009,5.0,1.0
16/01/2009,5.0,1.0
23/01/2009,5.0,1.0
23/01/2009,5.0,1.0
11/02/2009,5.0,1.0
28/03/2009,5.0,3.0
09/04/2009,5.0,1.0
22/06/2009,5.0,1.0
09/07/2009,5.0,2.0
14/07/2009,5.0,2.0
24/08/2009,5.0,2.0
28/11/2010,5.0,1.0
28/11/2010,5.0,1.0
04/12/2010,5.0,1.0
13/12/2010,5.0,1.0
13/12/2010,5.0,1.0
13/12/2010,5.0,1.0
13/12/2010,5.0,1.0
13/12/2010,5.0,1.0
13/12/2010,5.0,1.0
14/12/2010,6.0,2.0
14/12/2010,6.0,1.0
14/12/2010,6.0,1.0
15/12/2010,6.0,1.0
16/12/2010,6.0,1.0
16/12/2010,6.0,1.0
17/12/2010,6.0,1.0
17/12/2010,6.0,1.0
18/12/2010,6.0,1.0
19/12/2010,6.0,1.0
20/12/2010,6.0,1.0
22/12/2010,6.0,1.0
22/12/2010,6.0,1.0
23/12/2010,4.5,6.0
23/12/2010,4.5,1.0
23/12/2010,4.5,12.0
23/12/2010,4.5,6.0
23/12/2010,4.5,6.0
23/12/2010,4.5,1.0
23/12/2010,4.5,1.0
23/12/2010,4.5,1.0
23/12/2010,4.5,6.0
23/12/2010,4.5,6.0
24/12/2010,4.5,12.0
24/12/2010,4.5,6.0
24/12/2010,4.5,6.0
24/12/2010,4.5,6.0
24/12/2010,4.5,6.0
24/12/2010,4.5,6.0
24/12/2010,4.5,2.0
24/12/2010,4.5,1.0
24/12/2010,4.5,6.0
24/12/2010,4.5,6.0
24/12/2010,4.5,6.0
24/12/2010,4.5,6.0
24/12/2010,4.5,6.0
24/12/2010,4.5,2.0
24/12/2010,4.5,18.0
24/12/2010,4.5,6.0
24/12/2010,4.5,3.0
24/12/2010,4.5,6.0
24/12/2010,4.5,1.0
24/12/2010,4.5,1.0
24/12/2010,4.5,6.0
24/12/2010,4.5,2.0
24/12/2010,4.5,1.0
24/12/2010,4.5,2.0
24/12/2010,4.5,1.0
24/12/2010,4.5,2.0
24/12/2010,4.5,1.0
24/12/2010,4.5,6.0
24/12/2010,4.5,3.0
24/12/2010,4.5,6.0
24/12/2010,4.5,6.0
24/12/2010,4.5,3.0
24/12/2010,4.5,6.0
24/12/2010,4.5,1.0
24/12/2010,4.5,6.0
24/12/2010,4.5,6.0
24/12/2010,4.5,1.0
24/12/2010,4.5,3.0
24/12/2010,4.5,12.0
24/12/2010,4.5,6.0
24/12/2010,4.5,6.0
24/12/2010,4.5,6.0
24/12/2010,4.5,6.0
24/12/2010,4.5,2.0
24/12/2010,4.5,12.0
24/12/2010,4.5,6.0
24/12/2010,4.5,6.0
