dia,ventas
2007-07-14,2.0
2007-07-15,1.0
2007-07-30,1.0
2007-08-06,1.0
2007-08-07,2.0
2007-08-12,1.0
2007-08-14,1.0
2007-08-20,1.0
2007-08-23,2.0
2007-08-29,2.0
2007-09-03,1.0
2007-09-05,3.0
2007-09-07,1.0
2007-09-08,1.0
2007-09-11,1.0
2007-09-14,1.0
2007-09-16,1.0
2007-09-20,1.0
2007-10-02,1.0
2007-10-03,1.0
2007-10-05,2.0
2007-10-09,2.0
2007-10-16,1.0
2007-10-18,2.0
2007-10-20,1.0
2007-10-21,3.0
2007-10-27,1.0
2007-10-28,1.0
2007-10-29,1.0
2007-11-06,2.0
2007-11-07,2.0
2007-11-08,2.0
2007-11-09,1.0
2007-11-19,1.0
2007-11-20,2.0
2007-11-21,1.0
2007-11-22,1.0
2007-11-24,2.0
2007-11-25,1.0
2007-11-26,1.0
2007-11-27,1.0
2007-12-08,1.0
2007-12-12,1.0
2007-12-13,1.0
2007-12-17,3.0
2007-12-18,3.0
2007-12-19,1.0
2007-12-20,1.0
2007-12-21,1.0
2007-12-23,1.0
2007-12-24,1.0
2007-12-26,1.0
2007-12-31,1.0
2008-01-02,1.0
2008-01-04,1.0
2008-01-05,3.0
2008-01-08,1.0
2008-01-09,1.0
2008-01-14,1.0
2008-01-15,1.0
2008-01-18,1.0
2008-01-19,2.0
2008-01-22,1.0
2008-01-24,1.0
2008-01-25,1.0
2008-01-28,1.0
2008-01-31,2.0
2008-02-02,2.0
2008-02-16,2.0
2008-02-23,1.0
2008-02-25,1.0
2008-02-28,1.0
2008-02-29,2.0
2008-03-03,1.0
2008-03-04,1.0
2008-03-06,1.0
2008-03-07,1.0
2008-03-11,1.0
2008-03-12,2.0
2008-03-13,1.0
2008-03-17,1.0
2008-03-20,1.0
2008-03-21,1.0
2008-03-26,1.0
2008-04-03,1.0
2008-04-10,2.0
2008-04-19,2.0
2008-04-20,3.0
2008-04-21,3.0
2008-04-24,2.0
2008-04-30,1.0
2008-05-02,2.0
2008-05-09,1.0
2008-05-10,1.0
2008-05-13,1.0
2008-05-15,1.0
2008-05-17,1.0
2008-05-18,1.0
2008-05-20,2.0
2008-05-21,1.0
2008-05-22,1.0
2008-06-03,1.0
2008-06-04,1.0
2008-06-06,1.0
2008-06-07,1.0
2008-06-12,1.0
2008-06-13,2.0
2008-06-27,1.0
2008-06-28,1.0
2008-07-08,1.0
2008-07-12,1.0
2008-07-24,1.0
2008-07-27,1.0
2008-08-01,1.0
2008-08-02,1.0
2008-08-04,1.0
2008-08-06,1.0
2008-08-10,1.0
2008-08-14,1.0
2008-08-16,1.0
2008-08-18,1.0
2008-08-21,1.0
2008-08-25,1.0
2008-08-26,1.0
2008-09-02,1.0
2008-09-10,1.0
2008-09-18,1.0
2008-09-20,2.0
2008-09-22,2.0
2008-09-23,2.0
2008-09-24,1.0
2008-09-25,1.0
2008-09-27,2.0
2008-09-29,1.0
2008-09-30,1.0
2008-10-01,1.0
2008-10-02,1.0
2008-10-04,1.0
2008-10-07,1.0
2008-10-08,1.0
2008-10-11,2.0
2008-10-17,2.0
2008-10-18,2.0
2008-10-19,1.0
2008-10-21,2.0
2008-10-24,1.0
2008-10-28,3.0
2008-10-29,2.0
2008-11-01,3.0
2008-11-05,1.0
2008-11-06,3.0
2008-11-07,1.0
2008-11-10,1.0
2008-11-11,1.0
2008-11-15,1.0
2008-11-17,2.0
2008-11-19,2.0
2010-11-03,1.0
2010-11-06,2.0
2010-11-13,2.0
2010-11-15,2.0
2010-11-16,2.0
2010-11-18,1.0
2010-11-19,3.0
2010-11-23,3.0
2010-11-24,4.0
2010-11-25,2.0
2010-11-26,1.0
2010-11-27,1.0
2010-11-29,1.0
2010-11-30,1.0
2010-12-01,1.0
2010-12-03,3.0
2010-12-04,2.0
2010-12-05,2.0
2010-12-06,3.0
2010-12-11,2.0
2010-12-13,3.0
2010-12-16,2.0
2010-12-17,3.0
2010-12-19,1.0
2010-12-20,1.0
2010-12-21,1.0
2010-12-22,1.0
2010-12-23,1.0
2011-01-01,1.0
2011-01-02,3.0
2011-01-06,2.0
2011-01-07,1.0
2011-01-08,2.0
2011-01-12,1.0
2011-01-13,3.0
2011-02-03,1.0
2011-02-04,2.0
