dia,ventas
2012-08-22,2.0
2012-08-23,2.0
2012-08-24,3.0
2012-08-27,3.0
2012-08-28,2.0
2012-08-30,1.0
2012-08-31,3.0
2012-09-02,2.0
2012-09-03,3.0
2012-09-04,5.0
2012-09-05,3.0
2012-09-30,2.0
2012-10-01,3.0
2012-10-02,3.0
2012-10-03,1.0
2012-10-04,1.0
2012-10-05,4.0
2012-10-06,2.0
2013-03-26,1.0
2013-03-27,9.0
2013-03-28,4.0
2013-03-29,1.0
2013-03-30,2.0
2013-03-31,8.0
2013-04-02,4.0
2013-04-03,3.0
2013-04-04,1.0
2013-04-05,5.0
2013-04-06,1.0
2013-04-07,3.0
2013-04-08,2.0
2013-04-10,1.0
2013-04-11,8.0
2013-04-12,2.0
2013-04-13,1.0
2013-04-16,2.0
2013-04-17,1.0
2013-04-18,1.0
2013-04-19,4.0
2013-04-20,4.0
2013-04-21,2.0
2013-04-23,2.0
2013-04-24,1.0
2013-04-30,4.0
2013-05-01,1.0
2013-05-02,2.0
2013-05-03,3.0
2013-05-04,1.0
2013-05-05,3.0
2013-05-06,5.0
2013-05-07,6.0
2013-05-08,3.0
2013-05-10,2.0
2013-05-11,5.0
2013-05-12,2.0
2013-05-14,5.0
2013-05-15,1.0
2013-05-17,6.0
2013-05-18,2.0
2013-05-19,6.0
2013-05-20,1.0
2013-05-21,3.0
2013-05-22,1.0
2013-05-23,3.0
2013-05-24,8.0
2013-05-25,5.0
2013-05-29,2.0
2013-05-30,4.0
2013-05-31,4.0
2013-06-01,1.0
2013-06-02,2.0
2013-06-03,7.0
2013-06-04,5.0
2013-06-05,1.0
2013-06-06,3.0
2013-06-07,1.0
2013-06-08,3.0
2013-06-09,2.0
2013-06-10,4.0
2013-06-11,1.0
2013-06-12,2.0
2013-06-13,1.0
2013-06-14,13.0
2013-06-18,5.0
2013-06-19,4.0
2013-06-20,3.0
2013-06-21,3.0
2013-06-22,6.0
2013-06-25,2.0
2013-06-26,2.0
2013-06-27,3.0
2013-06-28,5.0
2013-06-29,8.0
2013-06-30,1.0
2013-07-01,1.0
2013-07-02,1.0
2013-07-03,1.0
2013-07-04,2.0
2013-07-05,9.0
2013-07-06,2.0
2013-07-07,1.0
2013-08-07,2.0
2013-08-08,5.0
2013-08-09,6.0
2013-08-10,1.0
2013-08-11,3.0
2013-08-13,3.0
2013-08-14,5.0
2013-08-15,2.0
2013-08-16,10.0
2013-08-17,3.0
2013-08-21,3.0
2013-08-22,4.0
2013-08-23,1.0
2013-08-24,3.0
2013-08-25,2.0
2013-08-26,4.0
2013-08-27,3.0
2013-08-28,1.0
2013-08-29,1.0
2013-08-30,3.0
2015-08-11,4.0
2015-08-13,2.0
2015-08-14,2.0
2015-08-18,1.0
2015-08-19,1.0
2015-08-20,1.0
2015-08-21,2.0
2015-08-22,3.0
2015-08-24,7.0
2015-08-25,1.0
2015-08-28,4.0
2015-09-02,1.0
2015-09-03,3.0
2015-09-04,2.0
2015-09-05,3.0
2015-09-07,2.0
2015-09-08,1.0
2015-09-09,1.0
2015-09-11,2.0
2015-09-12,2.0
2015-09-13,1.0
2015-09-14,1.0
2015-09-16,3.0
2015-09-18,2.0
2015-09-19,1.0
2015-10-30,4.0
2015-11-02,1.0
2015-11-03,4.0
2015-11-04,2.0
2015-11-06,6.0
