dia,ventas
2007-07-14,1.0
2007-08-10,1.0
2007-08-23,1.0
2008-11-21,1.0
2008-11-22,1.0
2008-11-23,1.0
2008-11-28,2.0
2008-12-03,1.0
2010-12-21,1.0
2011-11-17,1.0
2011-11-23,1.0
2011-11-24,1.0
2011-12-06,2.0
2011-12-07,1.0
2011-12-09,1.0
2011-12-11,1.0
2011-12-12,2.0
2011-12-17,1.0
2011-12-24,1.0
2011-12-28,1.0
2011-12-31,2.0
2012-01-02,1.0
2012-01-04,1.0
2012-01-07,1.0
2012-01-08,1.0
2012-01-09,2.0
2012-01-10,1.0
2012-01-14,1.0
2012-01-16,1.0
2012-01-18,1.0
2012-01-19,1.0
2012-01-20,2.0
2012-01-21,1.0
2012-01-23,3.0
2012-01-25,1.0
2012-01-26,2.0
2012-01-27,1.0
2012-02-07,1.0
2012-03-02,1.0
2012-03-10,1.0
2012-03-19,1.0
2012-03-25,2.0
2012-03-28,1.0
2012-04-04,1.0
2012-04-10,1.0
2012-04-20,1.0
2012-04-25,1.0
2012-05-03,1.0
2012-05-08,1.0
2012-05-09,1.0
2012-05-10,2.0
2012-05-16,1.0
2012-05-17,1.0
2012-05-22,1.0
2012-06-08,2.0
2012-06-09,1.0
2012-06-12,1.0
2012-06-21,1.0
2012-06-25,3.0
2012-07-06,1.0
2012-07-07,1.0
2012-07-09,1.0
2012-07-12,1.0
2012-07-19,1.0
2012-07-22,1.0
2012-07-28,1.0
2012-08-01,1.0
2012-08-03,1.0
2012-08-04,1.0
2012-08-07,1.0
2012-08-18,1.0
2012-08-27,1.0
2012-08-30,2.0
2012-08-31,1.0
2012-09-03,1.0
2012-09-04,1.0
2012-09-07,1.0
2012-09-08,1.0
2012-09-18,1.0
2012-09-19,1.0
2012-09-29,1.0
2012-09-30,1.0
2012-10-02,1.0
2012-10-03,2.0
2012-10-08,1.0
2012-10-09,1.0
2012-10-10,1.0
2012-10-11,1.0
2012-10-16,1.0
2012-10-20,3.0
2012-10-24,1.0
2012-10-25,2.0
2012-10-30,1.0
2012-10-31,2.0
2012-11-02,1.0
2012-11-08,1.0
2012-11-10,1.0
2012-11-13,1.0
2012-11-14,1.0
2012-11-16,1.0
2012-11-17,1.0
2012-11-20,3.0
2012-11-25,1.0
2012-11-28,1.0
2012-12-01,1.0
2012-12-03,1.0
2012-12-08,1.0
2012-12-11,2.0
2012-12-13,1.0
2012-12-14,2.0
2012-12-19,1.0
2012-12-22,2.0
2012-12-29,1.0
2013-01-03,1.0
2013-01-07,1.0
2013-01-10,4.0
2013-01-13,4.0
2013-01-19,1.0
2013-01-24,1.0
2013-01-25,1.0
2013-01-30,1.0
2013-02-02,1.0
2013-02-03,1.0
2013-02-07,1.0
2013-02-11,1.0
2013-02-13,1.0
2013-02-14,1.0
2013-02-17,2.0
2013-02-21,1.0
2013-02-22,1.0
2013-03-01,1.0
2013-03-02,1.0
2013-03-05,1.0
2013-03-08,2.0
2013-03-12,1.0
2013-03-18,1.0
2013-03-28,1.0
2013-03-31,1.0
2013-04-05,1.0
2013-04-09,1.0
2013-04-11,1.0
2013-04-19,1.0
2013-04-23,1.0
2013-04-24,1.0
2013-04-25,1.0
