dia,ventas
2007-07-05,1.0
2007-08-03,1.0
2007-08-10,1.0
2007-09-29,1.0
2007-10-04,1.0
2008-02-10,2.0
2008-03-13,1.0
2008-03-20,1.0
2008-03-29,1.0
2008-05-30,1.0
2008-06-15,1.0
2008-12-24,2.0
2009-01-11,1.0
2009-01-17,3.0
2009-07-17,1.0
2009-07-18,1.0
2009-07-26,1.0
2009-07-27,1.0
2009-08-01,1.0
2009-08-08,1.0
2009-08-09,1.0
2009-08-10,1.0
2009-08-17,3.0
2010-10-29,1.0
2011-04-23,1.0
2011-04-24,1.0
2011-05-07,1.0
2011-06-19,2.0
2011-07-03,1.0
2011-09-20,1.0
2011-09-22,1.0
2011-10-02,1.0
2011-10-08,1.0
2011-10-30,1.0
2011-11-10,1.0
2012-07-20,1.0
2012-08-10,1.0
2012-08-11,1.0
2012-08-12,1.0
2012-08-14,1.0
2012-09-01,1.0
2012-10-29,2.0
2012-11-10,1.0
2012-11-12,2.0
2014-02-27,1.0
2014-02-28,1.0
2014-03-17,1.0
2014-03-22,2.0
2014-03-23,1.0
2014-04-01,1.0
2014-04-17,3.0
2014-04-18,1.0
2014-05-10,1.0
2014-05-11,1.0
2014-05-23,1.0
2014-05-24,2.0
2014-06-21,2.0
2014-06-24,1.0
2014-06-27,1.0
2014-07-26,1.0
2014-07-28,1.0
2014-08-02,1.0
2014-08-04,1.0
2014-08-18,1.0
2014-08-23,2.0
2014-09-13,2.0
2014-09-19,1.0
2014-10-03,1.0
2014-10-05,1.0
2014-10-10,2.0
2014-10-11,1.0
2014-10-25,2.0
2014-11-03,1.0
2014-11-05,1.0
2014-11-10,1.0
2014-11-20,1.0
2014-11-23,2.0
2014-11-30,1.0
2014-12-01,1.0
2014-12-07,1.0
2014-12-13,1.0
2014-12-24,2.0
2014-12-27,1.0
2014-12-31,1.0
2015-01-05,1.0
2015-01-10,1.0
2015-01-20,1.0
2015-01-23,1.0
2015-01-28,1.0
2015-02-08,1.0
2015-02-10,1.0
2015-02-14,1.0
2015-02-24,1.0
2015-03-07,2.0
2015-03-10,1.0
2015-03-23,3.0
2015-03-25,1.0
2015-04-18,1.0
2015-04-30,1.0
2015-05-02,1.0
2015-05-05,1.0
2015-05-08,1.0
2015-05-12,1.0
2015-05-15,1.0
2015-05-16,1.0
2015-05-18,1.0
2015-05-23,1.0
2015-05-24,1.0
2015-06-01,4.0
2015-06-05,2.0
2015-06-06,1.0
2015-06-10,2.0
2015-06-19,2.0
2015-06-25,1.0
2015-06-27,2.0
2015-06-28,1.0
2015-07-07,1.0
2015-07-08,1.0
2015-07-09,1.0
2015-07-12,1.0
2015-07-14,1.0
2015-07-17,2.0
2015-07-20,1.0
2015-07-26,3.0
2015-08-22,1.0
2015-08-23,1.0
2015-08-26,1.0
2015-08-28,1.0
2015-08-30,2.0
2015-09-20,1.0
2015-10-07,1.0
2015-10-08,1.0
2015-10-10,1.0
2015-10-21,1.0
2015-11-03,1.0
