fecha,precio,cantidad
30/07/2014,18.0,1.0
30/07/2014,18.0,1.0
30/07/2014,18.0,1.0
01/08/2014,18.0,1.0
01/08/2014,18.0,1.0
02/08/2014,18.0,1.0
03/08/2014,18.0,1.0
04/08/2014,18.0,1.0
05/08/2014,18.0,1.0
09/08/2014,18.0,3.0
09/08/2014,18.0,1.0
12/08/2014,18.0,1.0
14/08/2014,18.0,1.0
15/08/2014,18.0,1.0
15/08/2014,18.0,1.0
15/08/2014,18.0,1.0
16/08/2014,18.0,1.0
17/08/2014,18.0,1.0
21/08/2014,18.0,1.0
02/09/2014,18.0,1.0
02/09/2014,21.0,1.0
09/09/2014,21.0,1.0
10/09/2014,21.0,1.0
12/09/2014,21.0,1.0
19/09/2014,21.0,3.0
20/09/2014,21.0,1.0
23/09/2014,21.0,1.0
25/09/2014,21.0,1.0
04/10/2014,21.0,1.0
06/10/2014,21.0,1.0
07/10/2014,21.0,1.0
11/10/2014,21.0,1.0
13/10/2014,21.0,1.0
15/10/2014,21.0,1.0
17/10/2014,21.0,1.0
22/10/2014,21.0,1.0
24/10/2014,21.0,1.0
24/10/2014,21.0,1.0
25/10/2014,21.0,2.0
02/11/2014,21.0,1.0
02/11/2014,21.0,1.0
05/11/2014,21.0,1.0
14/11/2014,21.0,1.0
19/11/2014,21.0,1.0
26/11/2014,21.0,1.0
29/11/2014,21.0,2.0
02/12/2014,21.0,1.0
22/12/2014,21.0,1.0
24/12/2014,21.0,1.0
04/02/2015,21.0,1.0
