dia,ventas
2011-04-09,1.0
2011-04-12,30.0
2011-04-14,1.0
2011-04-15,2.0
2011-04-17,1.0
2011-04-20,1.0
2011-04-21,1.0
2011-04-23,1.0
2011-04-24,4.0
2012-10-09,1.0
2012-10-10,7.0
2012-10-11,6.0
2012-10-12,1.0
2012-10-13,7.0
2012-10-14,2.0
2012-10-15,3.0
2012-10-19,9.0
2012-10-20,6.0
2012-10-21,3.0
2012-10-22,1.0
2012-10-23,1.0
2012-10-24,1.0
2012-10-25,2.0
2012-10-26,5.0
2012-10-27,6.0
2012-10-28,12.0
2012-10-29,2.0
2012-10-30,4.0
2012-10-31,2.0
2012-11-01,4.0
2012-11-02,2.0
2012-11-03,3.0
2012-11-04,1.0
2012-11-08,1.0
2012-11-10,11.0
2012-11-11,7.0
2012-11-12,2.0
2012-11-13,1.0
2012-11-14,7.0
2012-11-15,2.0
2012-11-16,4.0
2012-11-17,8.0
2012-11-18,2.0
2012-11-19,5.0
2012-11-20,2.0
2012-11-21,2.0
2012-11-22,1.0
2012-11-24,3.0
2012-11-25,2.0
2012-11-26,4.0
2012-11-27,5.0
2012-11-28,1.0
2012-11-29,1.0
2012-11-30,4.0
2012-12-01,7.0
2012-12-02,1.0
