dia,ventas
2007-11-03,1.0
2007-11-16,1.0
2008-01-17,1.0
2008-01-31,1.0
2008-03-01,1.0
2008-04-20,1.0
2008-04-25,1.0
2008-06-10,1.0
2008-07-02,1.0
2008-09-20,1.0
2008-12-21,1.0
2009-01-03,1.0
2009-04-10,1.0
2009-04-11,2.0
2009-04-15,2.0
2009-04-18,1.0
2009-04-19,1.0
2009-04-22,1.0
2009-05-01,1.0
2009-06-15,1.0
2009-06-18,2.0
2009-06-21,1.0
2009-06-30,3.0
2009-07-01,3.0
2009-07-04,2.0
2010-10-29,1.0
2010-11-07,2.0
2010-11-13,1.0
2010-11-25,2.0
2010-12-03,1.0
2010-12-21,2.0
2010-12-22,2.0
2011-01-20,1.0
2011-01-21,1.0
2011-01-26,1.0
2011-04-09,1.0
2011-04-15,1.0
2011-06-08,1.0
2011-06-10,1.0
2011-06-17,1.0
2011-06-19,2.0
2011-07-03,1.0
2011-07-05,1.0
2011-07-08,1.0
2011-07-12,1.0
2011-07-23,1.0
2011-07-28,1.0
2011-07-29,1.0
2011-07-30,2.0
2011-08-05,2.0
2011-08-11,2.0
2011-08-17,1.0
2011-08-21,1.0
2011-08-26,1.0
2011-08-31,1.0
2011-09-03,1.0
2011-09-07,1.0
2011-09-13,1.0
2011-09-17,2.0
2011-10-02,1.0
2011-10-07,1.0
2011-10-09,1.0
2011-10-10,3.0
2011-10-12,1.0
2011-10-21,1.0
2011-10-29,1.0
2011-11-04,1.0
2011-11-05,1.0
2011-11-06,1.0
2011-11-07,1.0
2011-11-12,1.0
2011-11-14,1.0
2011-12-01,1.0
2011-12-03,2.0
2011-12-14,1.0
2011-12-17,6.0
2011-12-21,2.0
2011-12-23,1.0
2011-12-24,1.0
2011-12-29,1.0
2011-12-30,1.0
2011-12-31,1.0
2012-01-07,1.0
2012-01-08,1.0
2012-01-11,1.0
2012-01-12,1.0
2012-01-13,5.0
2012-03-18,1.0
2012-04-02,1.0
2012-04-08,1.0
2012-04-22,1.0
2012-04-26,1.0
2012-04-30,1.0
2012-05-06,1.0
2012-05-13,3.0
2012-05-18,1.0
2012-05-20,1.0
2012-05-23,1.0
2012-05-25,2.0
2012-06-04,1.0
2012-06-06,1.0
2012-06-08,1.0
2012-06-13,2.0
2012-06-15,4.0
2012-06-19,2.0
2012-06-23,2.0
2012-06-24,2.0
2012-07-01,1.0
2012-07-07,3.0
2012-07-11,1.0
2012-07-14,1.0
2012-07-17,2.0
2012-07-18,1.0
2012-07-19,1.0
2012-07-20,1.0
2012-07-24,1.0
2012-07-25,1.0
2012-08-02,1.0
2012-08-04,6.0
2012-08-06,1.0
2012-08-10,1.0
2012-08-11,3.0
2012-08-12,1.0
2012-08-15,1.0
2012-08-18,1.0
2012-08-19,2.0
2012-08-20,1.0
2012-08-23,4.0
2012-08-28,1.0
2012-08-29,1.0
2012-09-03,11.0
2012-09-08,2.0
2012-09-10,1.0
2012-09-17,1.0
2012-09-21,2.0
2012-09-26,1.0
2012-09-28,7.0
2012-10-06,1.0
2012-10-07,1.0
2012-10-11,1.0
2012-10-12,3.0
2012-10-18,2.0
2012-10-19,1.0
2012-10-22,2.0
2012-10-23,1.0
2012-11-02,1.0
2012-11-05,7.0
2012-11-06,1.0
2012-11-07,1.0
2012-11-10,1.0
2012-11-13,1.0
2012-11-15,2.0
2012-11-16,1.0
2012-11-17,1.0
2012-11-24,1.0
2012-11-26,1.0
2012-11-30,1.0
2012-12-01,3.0
2012-12-03,1.0
