dia,ventas
2007-07-29,1.0
2008-10-31,1.0
2008-11-01,1.0
2008-11-14,1.0
2009-07-11,1.0
2009-07-30,2.0
2009-09-05,1.0
2011-02-01,3.0
2011-02-02,1.0
2011-02-03,2.0
2011-02-04,3.0
2011-02-05,2.0
2011-02-06,1.0
2011-02-26,8.0
2011-02-27,2.0
2011-03-19,1.0
2011-03-25,1.0
2011-04-03,2.0
2011-04-10,1.0
2011-04-15,1.0
2011-04-16,2.0
2011-04-22,2.0
2011-04-23,1.0
2011-05-06,1.0
2015-05-22,2.0
2015-05-27,1.0
2015-06-05,1.0
2015-06-24,3.0
2015-06-27,1.0
2015-06-30,2.0
2015-07-04,1.0
2015-07-06,1.0
2015-07-08,1.0
2015-07-10,2.0
2015-07-16,3.0
2015-07-19,1.0
2015-07-24,1.0
2015-08-17,1.0
2015-08-29,1.0
2015-08-30,1.0
2015-09-04,1.0
2015-09-12,1.0
