dia,ventas
2007-07-01,6.0
2007-07-03,2.0
2007-07-04,4.0
2007-07-05,3.0
2007-07-06,2.0
2007-07-07,2.0
2007-07-08,6.0
2007-07-09,7.0
2007-07-10,2.0
2007-07-11,4.0
2007-07-12,1.0
2007-07-13,6.0
2007-07-14,4.0
2007-07-15,4.0
2007-07-16,1.0
2007-07-17,4.0
2007-07-18,4.0
2007-07-19,4.0
2007-07-20,11.0
2007-07-21,18.0
2007-07-22,4.0
2007-07-23,3.0
2007-07-25,2.0
2007-07-26,7.0
2007-07-27,5.0
2007-07-28,7.0
2007-07-29,3.0
2007-07-31,2.0
2007-08-02,2.0
2007-08-03,2.0
2007-08-04,3.0
2007-08-05,3.0
2007-08-06,1.0
2007-08-07,4.0
2007-08-08,2.0
2007-08-09,2.0
2007-08-10,10.0
2007-08-11,2.0
2007-08-12,1.0
2007-08-13,4.0
2007-08-14,2.0
2007-08-17,2.0
2007-08-19,3.0
2007-08-20,5.0
2007-08-21,1.0
2007-08-22,1.0
2007-08-23,2.0
2007-08-24,2.0
2007-08-25,3.0
2007-08-26,4.0
2007-08-28,1.0
2007-08-29,1.0
2007-08-30,2.0
2007-08-31,1.0
2007-09-01,8.0
2007-09-02,4.0
2007-09-03,2.0
2007-09-04,2.0
2007-09-05,2.0
2007-09-06,1.0
2007-09-07,5.0
2007-09-08,9.0
2007-09-09,3.0
2007-09-10,1.0
2007-09-11,1.0
2007-09-12,2.0
2007-09-13,13.0
2007-09-15,2.0
2007-09-16,7.0
2007-09-19,1.0
2007-09-20,3.0
2007-09-21,2.0
2007-09-22,4.0
2007-09-23,1.0
2007-09-24,2.0
2007-09-27,3.0
2007-09-29,3.0
2007-09-30,1.0
2007-10-01,2.0
2007-10-03,2.0
2007-10-04,2.0
2007-10-05,1.0
2007-10-06,5.0
2007-10-07,2.0
2007-10-09,1.0
2007-10-14,3.0
2007-10-15,2.0
2007-10-16,1.0
2007-10-18,1.0
2007-10-19,2.0
2007-10-20,3.0
