dia,ventas
2007-12-10,1.0
2008-03-03,2.0
2011-01-08,1.0
2011-01-16,2.0
2011-01-19,1.0
2011-01-21,2.0
2011-01-23,1.0
2011-01-24,1.0
2011-01-27,1.0
2011-01-29,2.0
2011-01-30,1.0
2011-02-02,1.0
2011-02-05,1.0
2011-02-21,1.0
2011-02-24,1.0
2011-03-01,1.0
2011-03-04,2.0
2011-03-18,1.0
2011-03-28,1.0
2011-03-29,2.0
2011-04-04,1.0
2011-04-08,1.0
2011-04-10,1.0
2011-04-21,1.0
2011-04-22,1.0
2011-04-25,1.0
2011-04-26,1.0
2011-04-27,1.0
2011-04-30,1.0
2011-05-01,1.0
2011-05-06,1.0
2011-05-07,2.0
2011-05-13,1.0
2011-05-14,1.0
2011-05-17,1.0
2011-05-19,1.0
2011-05-26,1.0
2011-06-08,1.0
2011-06-10,1.0
2011-06-13,1.0
2011-06-17,1.0
2011-06-18,1.0
2011-06-24,1.0
2011-06-26,1.0
2011-06-27,1.0
2011-07-09,1.0
2011-07-14,2.0
2011-07-17,1.0
2011-07-19,1.0
2011-07-20,1.0
2011-07-29,1.0
2011-07-31,1.0
2011-08-11,2.0
2011-09-02,1.0
2011-09-06,1.0
2011-09-09,1.0
2011-09-16,1.0
2011-09-17,1.0
2011-10-02,1.0
2011-10-07,1.0
2011-10-19,1.0
2011-10-20,1.0
2011-10-24,1.0
2011-10-31,1.0
2011-11-05,1.0
2011-11-06,1.0
2011-11-08,1.0
2011-11-16,1.0
2011-11-18,1.0
2011-11-22,1.0
2011-11-29,2.0
2011-12-15,2.0
2011-12-16,1.0
2011-12-20,1.0
2011-12-21,1.0
2011-12-24,1.0
2012-01-02,3.0
2012-01-03,1.0
2012-01-14,1.0
2012-02-03,1.0
2012-02-04,1.0
2012-02-08,2.0
2012-03-01,1.0
2012-03-04,1.0
2012-03-09,2.0
2012-03-11,1.0
2012-03-14,1.0
2012-03-21,1.0
2012-03-22,1.0
2012-03-31,1.0
2012-04-14,1.0
2012-04-17,1.0
2012-04-20,1.0
2012-04-26,2.0
2012-05-01,1.0
2012-05-02,1.0
2012-05-04,1.0
2012-05-05,1.0
2012-05-06,1.0
2012-05-07,1.0
2012-05-08,1.0
2012-05-14,1.0
2012-05-15,2.0
2012-05-28,1.0
2012-06-02,1.0
2012-06-06,1.0
2012-06-15,1.0
2012-06-16,1.0
2012-06-21,1.0
2012-06-28,1.0
2012-07-07,1.0
2012-07-17,1.0
2012-07-30,1.0
2012-08-08,1.0
2012-08-09,1.0
2012-08-15,1.0
2012-08-17,2.0
2012-08-21,1.0
2012-08-24,1.0
2012-09-11,1.0
2012-09-21,1.0
2012-09-26,1.0
2012-10-10,1.0
2012-10-11,1.0
2012-10-18,1.0
2012-10-23,1.0
2012-12-08,2.0
2012-12-13,1.0
2013-08-23,1.0
2014-01-12,1.0
2014-04-18,1.0
