dia,ventas
2007-07-06,1.0
2007-07-09,1.0
2007-07-12,1.0
2007-07-14,1.0
2007-07-18,1.0
2007-07-22,3.0
2007-08-04,4.0
2007-08-06,1.0
2007-08-15,1.0
2007-08-16,1.0
2007-08-20,1.0
2007-08-23,1.0
2007-08-24,1.0
2007-09-01,1.0
2007-09-04,1.0
2007-09-05,1.0
2007-09-06,2.0
2007-09-19,2.0
2007-10-13,1.0
2007-10-15,1.0
2007-10-23,1.0
2007-10-26,2.0
2007-11-05,1.0
2007-11-10,1.0
2007-11-12,1.0
2007-11-14,1.0
2007-11-17,1.0
2007-11-18,1.0
2007-11-19,2.0
2007-11-21,3.0
2007-11-26,3.0
2007-11-28,2.0
2007-11-29,1.0
2007-12-02,1.0
2007-12-03,1.0
2007-12-07,2.0
2007-12-08,1.0
2007-12-11,1.0
2007-12-12,1.0
2007-12-13,1.0
2007-12-15,3.0
2007-12-19,2.0
2007-12-21,1.0
2007-12-24,1.0
2007-12-28,1.0
2007-12-29,3.0
2007-12-30,2.0
2007-12-31,1.0
2008-01-02,1.0
2008-01-05,1.0
2008-01-06,1.0
2008-01-07,2.0
2008-01-08,2.0
2008-01-09,3.0
2008-01-11,1.0
2008-01-12,1.0
2008-01-13,1.0
2008-01-14,1.0
2008-01-17,1.0
2008-01-19,2.0
2008-01-21,2.0
2008-01-22,2.0
2008-01-24,1.0
2008-01-27,3.0
2008-01-28,2.0
2008-01-29,1.0
2008-02-01,1.0
2008-02-09,1.0
2008-02-15,1.0
2008-02-24,1.0
2008-03-01,1.0
2008-03-02,4.0
2008-03-03,1.0
2008-03-06,1.0
2008-03-11,1.0
2008-03-16,1.0
2008-03-17,1.0
2008-03-19,1.0
2008-03-20,1.0
2008-03-22,1.0
2008-03-24,1.0
2008-03-30,1.0
2008-03-31,1.0
2008-04-04,1.0
2008-04-08,1.0
2008-04-10,1.0
2008-04-13,2.0
2008-04-16,1.0
2008-04-18,2.0
2008-04-23,1.0
2008-04-26,1.0
2008-05-02,1.0
2008-05-05,1.0
2008-05-13,1.0
2008-05-14,1.0
2008-05-17,1.0
2008-05-20,1.0
2008-05-21,1.0
2008-05-26,1.0
2008-06-02,1.0
2008-06-04,1.0
2008-06-07,1.0
2008-06-13,1.0
2008-06-17,1.0
2008-06-18,1.0
2008-06-21,1.0
2008-06-24,1.0
2008-06-27,1.0
2008-07-01,1.0
2008-07-02,1.0
2008-07-04,1.0
2008-07-05,1.0
2008-07-06,1.0
2008-07-07,1.0
2008-07-08,1.0
2008-07-09,1.0
2008-07-10,2.0
2008-07-11,1.0
2008-07-12,1.0
2008-07-14,1.0
2008-07-15,1.0
2008-07-17,1.0
2008-07-18,1.0
2008-07-20,1.0
2008-07-23,2.0
2008-07-26,2.0
2008-07-27,1.0
2008-07-28,2.0
2008-07-30,1.0
2008-07-31,1.0
2008-08-02,1.0
2008-08-07,1.0
2008-08-11,1.0
2008-08-15,1.0
2008-08-20,1.0
2008-08-21,1.0
2008-08-26,2.0
2008-08-27,1.0
