fecha,precio,cantidad
20/07/2007,5.201699892683333,6.0
13/10/2007,5.20148181915,6.0
01/12/2007,5.599999745683333,6.0
07/03/2008,5.5996602376333335,6.0
19/04/2008,6.5,6.0
08/03/2009,6.3299999237,6.0
31/05/2009,7.0,6.0
10/07/2009,5.519999821983333,6.0
04/09/2009,5.520211537683333,6.0
22/10/2009,5.520096460983333,6.0
29/10/2009,5.52404658,6.0
23/12/2009,5.519507937961111,18.0
26/02/2010,6.413426717116667,6.0
05/03/2010,6.4131635030166665,6.0
03/06/2010,7.895428339633334,6.0
16/07/2010,7.639560063683334,6.0
12/08/2010,7.6398785909,6.0
08/10/2010,7.6413834889666665,6.0
13/11/2010,7.641288121533333,6.0
23/12/2010,7.639913558966666,6.0
20/01/2011,7.640359878533334,6.0
27/01/2011,8.03982162475,6.0
04/03/2011,7.396811803183333,6.0
11/03/2011,9.47986157735,6.0
23/03/2011,7.63881492615,6.0
28/04/2011,7.6398118337000005,6.0
05/05/2011,7.639898300166667,6.0
12/05/2011,7.640161514283334,6.0
02/06/2011,8.408461888633333,6.0
03/06/2011,8.407908121741666,12.0
09/06/2011,8.407558441158333,12.0
16/06/2011,8.408153533933334,6.0
14/07/2011,8.400248209633334,6.0
04/08/2011,9.2500667572,6.0
18/08/2011,9.253521601366666,6.0
13/11/2011,10.449918111166667,6.0
25/11/2011,10.450623194383333,6.0
02/12/2011,10.754146575933333,6.0
18/12/2011,10.753299713133332,6.0
23/12/2011,10.753041585283334,6.0
27/01/2012,10.750101725266667,6.0
04/03/2012,10.750353495283333,6.0
07/03/2012,10.749585469566666,6.0
13/04/2012,10.973299662266667,6.0
06/05/2012,10.97440719605,6.0
07/06/2012,11.870073954266667,6.0
16/08/2012,11.923807779950002,6.0
27/09/2012,11.923133850100001,6.0
13/10/2012,11.922943115233332,6.0
22/11/2012,11.919722239183335,6.0
07/01/2013,12.680070241300001,6.0
14/03/2013,12.683514912916666,6.0
09/05/2013,13.653180440266667,6.0
06/06/2013,13.653886159266667,6.0
05/07/2013,13.650487264,6.0
18/07/2013,13.65008036295,6.0
08/08/2013,13.6502978007,6.0
15/08/2013,13.650658925375,12.0
31/08/2013,13.650075276691666,12.0
12/09/2013,13.10181681315,12.0
26/09/2013,13.290416717533333,12.0
04/10/2013,13.650999704999998,12.0
24/10/2013,13.6494585673,12.0
31/10/2013,13.650458017983333,12.0
07/11/2013,13.650466918941667,12.0
21/11/2013,13.649997711183333,6.0
28/11/2013,13.650433858233333,12.0
13/12/2013,13.650611877433334,6.0
19/12/2013,13.6508661906,6.0
03/01/2014,13.650554656983333,6.0
07/01/2014,13.650227864583334,6.0
24/01/2014,14.900103251133332,6.0
04/02/2014,14.900292714433334,6.0
27/02/2014,17.88081614176667,6.0
27/02/2014,15.913936614983333,6.0
02/05/2014,17.70981725056667,6.0
17/05/2014,17.698083241783333,6.0
29/08/2014,17.480883280433336,6.0
25/09/2014,17.4814338684,6.0
20/11/2014,18.3204498291,6.0
18/12/2014,18.3199335734,6.0
02/01/2015,18.320200602216666,6.0
13/01/2015,18.319608052575,12.0
12/03/2015,20.39026641845,6.0
02/04/2015,20.390083312983332,6.0
30/04/2015,20.391866048183335,6.0
04/06/2015,21.59991709391667,6.0
18/06/2015,21.6001993815,3.0
27/08/2015,22.922683715816664,6.0
15/10/2015,22.929300944016664,6.0
