dia,ventas
2007-08-10,1.0
2007-09-07,1.0
2008-04-04,2.0
2008-05-12,1.0
2008-05-14,1.0
2008-06-01,1.0
2008-06-05,1.0
2008-06-25,1.0
2008-07-23,1.0
2008-08-01,1.0
2008-08-05,1.0
2008-08-08,1.0
2008-08-16,1.0
2008-08-20,2.0
2008-09-01,1.0
2008-09-03,1.0
2008-09-06,1.0
2008-09-08,1.0
2008-09-09,1.0
2008-09-10,1.0
2008-09-17,2.0
2008-09-18,1.0
2008-09-25,1.0
2008-09-26,2.0
2008-10-01,1.0
2008-10-08,2.0
2008-10-15,1.0
2008-10-29,1.0
2008-11-06,1.0
2008-11-07,1.0
2008-11-08,1.0
2008-11-14,2.0
2008-11-20,1.0
2008-11-22,1.0
2008-11-26,2.0
2008-11-28,2.0
2008-11-29,1.0
2008-12-07,1.0
2008-12-08,2.0
2008-12-10,3.0
2008-12-19,3.0
2008-12-23,1.0
2008-12-24,1.0
2009-01-02,2.0
2009-01-09,1.0
2009-01-11,1.0
2009-01-14,2.0
2009-01-16,1.0
2009-01-21,1.0
2009-01-23,1.0
2009-02-02,1.0
2009-02-04,1.0
2009-02-05,1.0
2009-02-06,1.0
2009-02-11,1.0
2009-02-13,2.0
2009-02-24,1.0
2009-03-01,1.0
2009-03-03,1.0
2009-03-06,2.0
2009-03-07,1.0
2009-03-13,1.0
2009-03-16,1.0
2009-03-21,1.0
2009-04-01,1.0
2009-04-03,1.0
2009-04-08,2.0
2009-04-12,1.0
2009-04-14,2.0
2009-04-16,1.0
2009-04-23,2.0
2009-04-30,1.0
2009-05-03,1.0
2009-05-05,1.0
2009-05-08,1.0
2009-05-21,1.0
2009-05-22,1.0
2009-05-29,1.0
2009-06-04,1.0
2009-06-09,1.0
2009-06-11,1.0
2009-06-12,2.0
2009-06-15,1.0
2009-06-18,3.0
2009-06-26,1.0
2009-06-27,1.0
2009-07-01,1.0
2009-07-02,2.0
2009-07-07,2.0
2009-07-09,1.0
2009-07-10,1.0
2009-07-11,1.0
2009-07-14,1.0
2009-07-16,1.0
2009-07-18,1.0
2009-07-23,1.0
2009-07-24,1.0
2009-07-28,3.0
2009-07-29,1.0
2009-07-31,1.0
2009-08-01,1.0
2009-08-04,1.0
2009-08-06,1.0
2009-08-08,2.0
2009-08-16,1.0
2009-08-18,1.0
2009-08-19,2.0
2009-08-21,1.0
2009-08-28,4.0
2009-09-01,1.0
2009-09-04,2.0
2009-09-05,1.0
2009-09-06,1.0
2009-09-11,1.0
2010-10-29,1.0
2010-11-02,1.0
2010-11-03,1.0
2010-11-04,1.0
2010-11-05,1.0
2010-11-06,1.0
2010-11-11,1.0
2010-11-12,1.0
2010-11-17,1.0
2010-11-19,1.0
2010-11-23,1.0
2010-11-27,1.0
2010-11-30,1.0
2010-12-03,1.0
2010-12-04,1.0
2010-12-06,2.0
2010-12-07,3.0
2010-12-09,1.0
2010-12-21,1.0
2010-12-23,1.0
2010-12-24,1.0
2010-12-25,1.0
2010-12-28,1.0
2010-12-31,1.0
2011-01-04,1.0
2011-01-07,1.0
2011-01-10,1.0
2011-01-11,3.0
2011-01-15,1.0
2011-01-18,1.0
2011-01-19,1.0
2011-01-21,1.0
2011-01-25,1.0
2011-01-26,2.0
2011-01-27,1.0
2011-01-28,2.0
2011-01-29,1.0
2011-02-01,1.0
2011-02-02,1.0
2011-02-05,1.0
2011-02-08,2.0
2011-02-09,1.0
2011-02-10,2.0
2011-02-23,1.0
2011-02-24,1.0
2011-02-25,1.0
2011-03-01,1.0
2011-03-03,1.0
2011-03-05,1.0
2011-03-09,1.0
2011-03-14,1.0
2011-03-15,1.0
2011-03-17,1.0
2011-03-20,2.0
2011-03-28,1.0
2011-03-31,1.0
2011-04-06,2.0
2011-04-08,1.0
2011-04-12,1.0
2011-04-13,1.0
2011-04-15,1.0
2011-04-18,1.0
2011-04-20,2.0
2011-04-24,2.0
2011-04-25,1.0
2011-04-26,1.0
2011-04-29,2.0
2011-04-30,1.0
2011-05-06,1.0
2011-05-14,2.0
2011-05-21,1.0
2011-05-24,2.0
2011-05-31,1.0
2011-06-08,2.0
2011-06-16,1.0
2011-06-21,2.0
2011-06-29,2.0
2011-06-30,1.0
2011-07-05,4.0
2011-07-07,2.0
2011-07-09,1.0
2011-07-11,1.0
2011-07-13,1.0
2011-07-16,1.0
2011-07-18,1.0
2011-07-29,1.0
