dia,ventas
2007-09-16,1.0
2007-10-22,1.0
2007-12-22,2.0
2007-12-24,2.0
2008-04-19,1.0
2008-04-20,1.0
2008-04-27,1.0
2008-05-18,1.0
2008-05-24,1.0
2008-05-31,1.0
2008-06-15,1.0
2008-06-17,2.0
2008-06-22,1.0
2008-06-28,1.0
2008-06-29,3.0
2008-07-06,1.0
2008-07-08,1.0
2008-07-12,1.0
2008-07-13,1.0
2008-07-20,1.0
2008-07-27,2.0
2008-08-03,2.0
2008-08-09,1.0
2008-08-10,1.0
2008-08-22,2.0
2008-08-23,1.0
2008-08-24,1.0
2008-08-27,1.0
2008-08-31,1.0
2008-09-06,2.0
2008-09-14,1.0
2008-09-16,1.0
2008-09-27,1.0
2008-10-19,1.0
2008-10-26,1.0
2008-11-01,2.0
2008-11-21,1.0
2008-12-05,1.0
2008-12-07,1.0
2008-12-08,1.0
2008-12-20,1.0
2008-12-23,1.0
2008-12-28,1.0
2009-02-01,1.0
2009-02-02,1.0
2009-02-07,1.0
2009-02-08,2.0
2009-03-12,1.0
2009-03-13,1.0
2009-03-14,1.0
2009-03-29,1.0
2009-03-31,1.0
2009-04-01,1.0
2009-04-10,1.0
2009-04-11,1.0
2009-04-17,2.0
2009-04-19,1.0
2009-05-01,1.0
2009-05-10,1.0
2009-05-15,1.0
2009-05-16,1.0
2009-05-22,1.0
2009-06-07,1.0
2009-06-10,1.0
2009-06-14,1.0
2009-06-30,2.0
2009-07-01,1.0
2009-07-02,1.0
2009-07-04,1.0
2009-07-17,1.0
2009-07-18,1.0
2009-07-25,1.0
2009-08-01,1.0
2009-08-07,1.0
2009-08-14,1.0
2010-10-30,1.0
2010-11-02,1.0
2010-11-05,2.0
2010-11-09,1.0
2010-11-10,1.0
2010-11-12,1.0
2010-11-14,1.0
2010-11-15,1.0
2010-11-17,2.0
2010-11-21,1.0
2010-11-28,2.0
2010-12-03,1.0
2010-12-05,1.0
2010-12-11,1.0
2010-12-14,2.0
2010-12-15,1.0
2010-12-18,2.0
2010-12-22,1.0
2010-12-23,1.0
2010-12-24,2.0
2010-12-26,2.0
2010-12-27,1.0
2011-01-08,1.0
2011-01-11,1.0
2011-01-13,1.0
2011-01-14,1.0
2011-01-15,1.0
2011-01-18,3.0
2011-01-19,3.0
2011-01-21,1.0
2011-01-22,6.0
2011-01-23,1.0
2011-01-25,1.0
2011-01-27,1.0
2011-01-28,1.0
2011-01-30,1.0
2011-02-04,1.0
2011-03-02,1.0
2011-03-06,1.0
2011-03-13,1.0
2011-03-23,1.0
2011-03-24,1.0
2011-03-25,1.0
2011-04-10,1.0
2011-04-14,2.0
2011-04-28,1.0
2011-05-14,1.0
2011-05-19,1.0
2011-05-27,1.0
2011-05-28,1.0
2011-05-29,3.0
2011-06-08,1.0
2011-06-19,1.0
2011-06-20,1.0
2011-06-24,1.0
2011-07-10,1.0
2011-08-07,2.0
2011-08-14,1.0
2011-08-21,1.0
2011-08-26,1.0
2011-09-01,1.0
2011-09-07,1.0
2011-09-11,1.0
2011-09-18,1.0
2011-09-25,1.0
