fecha,precio,cantidad
26/07/2007,2.86377792358,5.0
23/08/2007,2.86399993896,10.0
30/08/2007,2.86399993896,5.0
06/09/2007,2.86399993896,5.0
13/09/2007,2.86399993896,10.0
18/10/2007,2.86399993896,5.0
01/11/2007,2.86399993896,5.0
20/11/2007,2.86399993896,5.0
29/11/2007,3.00200004578,5.0
13/12/2007,3.00200004578,5.0
27/12/2007,3.00200004578,5.0
03/01/2008,3.00200004578,5.0
08/01/2008,2.99899997711,10.0
15/01/2008,3.00240898132,10.0
22/01/2008,3.00052604675,10.0
29/01/2008,3.00056495667,10.0
19/02/2008,3.00152206421,10.0
06/03/2008,3.00118999482,5.0
13/03/2008,3.0030059814400003,5.0
18/03/2008,3.0009260177600003,5.0
26/03/2008,3.0008480072,10.0
10/04/2008,3.140102005,5.0
29/04/2008,3.13985004426,5.0
06/05/2008,3.1397779464799997,5.0
13/05/2008,3.0902639389,5.0
27/05/2008,3.13976192474,5.0
05/06/2008,3.13999996186,5.0
17/06/2008,3.10964794158,5.0
10/07/2008,3.1109680175800003,5.0
22/07/2008,3.2604198455800004,10.0
26/08/2008,3.23405189514,5.0
16/10/2008,3.23407783508,5.0
11/11/2008,3.23400001526,5.0
18/11/2008,3.41884994506,5.0
25/11/2008,3.23380203248,5.0
27/11/2008,3.23503189086,5.0
02/12/2008,3.2361820221000004,5.0
16/12/2008,3.23294296265,10.0
09/01/2009,3.52116584778,5.0
20/01/2009,3.41786193848,5.0
22/01/2009,3.42636985778,5.0
27/01/2009,3.69992790222,5.0
10/03/2009,3.69963989258,5.0
17/03/2009,3.70014190674,5.0
19/03/2009,3.7,5.0
14/04/2009,3.93003997803,10.0
09/06/2009,3.9326858520599997,5.0
08/09/2009,4.1658821106,5.0
05/11/2009,3.96217193604,5.0
29/12/2009,4.40021018982,5.0
24/02/2010,4.39813613892,5.0
22/04/2010,4.62799987792,5.0
03/08/2010,4.8580001831,5.0
21/10/2010,5.32591781616,5.0
27/11/2010,5.3261039733799995,5.0
07/12/2010,5.32437210084,5.0
21/12/2010,5.2739261627200005,5.0
10/01/2012,6.48199996948,5.0
24/04/2012,6.9443862915,5.0
18/09/2012,6.9441551208500005,10.0
