fecha,precio,cantidad
23/12/2007,3.75,3.0
23/12/2007,3.75,3.0
23/12/2007,3.75,1.0
24/12/2007,3.75,4.0
24/12/2007,3.75,1.0
24/12/2007,3.75,1.0
24/12/2007,3.75,2.0
24/12/2007,3.75,1.0
24/12/2007,3.75,1.0
24/12/2007,3.75,2.0
24/12/2007,3.75,2.0
24/12/2007,3.75,4.0
25/12/2007,3.75,1.0
29/12/2007,3.75,1.0
26/03/2011,2.0,1.0
26/03/2011,2.0,1.0
27/03/2011,2.0,1.0
28/03/2011,2.0,1.0
28/03/2011,2.0,1.0
28/03/2011,2.0,1.0
28/03/2011,2.0,1.0
30/03/2011,2.0,1.0
31/03/2011,2.0,1.0
31/03/2011,2.0,1.0
31/03/2011,2.0,5.0
05/04/2011,2.0,2.0
05/04/2011,2.0,1.0
05/04/2011,2.0,2.0
05/04/2011,2.0,1.0
05/04/2011,2.0,1.0
05/04/2011,2.0,5.0
06/04/2011,2.0,2.0
06/04/2011,2.0,1.0
07/04/2011,2.0,1.0
07/04/2011,2.0,2.0
