dia,ventas
2009-05-03,1.0
2013-02-12,2.0
2013-03-02,1.0
2013-03-05,2.0
2013-03-08,1.0
2013-03-12,2.0
2013-03-23,2.0
2013-03-24,1.0
2013-04-16,1.0
2013-04-24,1.0
2013-04-28,1.0
2013-05-02,1.0
2013-05-03,1.0
2013-05-07,1.0
2013-05-18,1.0
2013-05-28,2.0
2013-05-31,1.0
2013-06-07,1.0
2013-06-10,2.0
2013-06-14,2.0
2013-06-15,1.0
2013-06-20,1.0
2013-07-06,2.0
2013-07-15,1.0
2013-09-02,2.0
2013-09-07,1.0
2013-10-04,1.0
2013-10-18,1.0
2013-10-19,1.0
2013-11-02,1.0
2013-11-04,1.0
2013-11-06,2.0
2013-11-08,1.0
2013-11-15,1.0
2013-11-18,1.0
2013-11-28,1.0
2013-12-05,2.0
2013-12-12,1.0
2013-12-18,1.0
2013-12-20,1.0
2013-12-24,1.0
2014-01-21,2.0
2014-01-27,2.0
2014-01-28,2.0
2014-02-02,1.0
2014-02-12,2.0
2014-02-17,1.0
2014-02-19,1.0
2014-02-25,1.0
2014-03-07,3.0
2014-03-21,1.0
2014-04-02,1.0
2014-04-09,1.0
2014-04-11,1.0
2014-04-25,1.0
2014-05-11,1.0
2014-06-07,2.0
2014-07-06,1.0
2014-07-10,1.0
2014-07-23,1.0
2014-07-28,1.0
2014-08-12,1.0
2014-08-16,2.0
2014-08-26,1.0
2014-09-12,1.0
2014-09-29,1.0
2014-10-06,1.0
2014-11-30,2.0
2014-12-05,1.0
2014-12-12,1.0
2014-12-16,1.0
2014-12-17,1.0
2015-01-10,1.0
2015-01-15,2.0
2015-01-20,1.0
2015-01-21,3.0
2015-01-22,1.0
2015-01-23,1.0
2015-01-24,1.0
2015-01-28,1.0
2015-01-29,3.0
2015-01-30,2.0
2015-02-03,2.0
2015-02-05,1.0
2015-02-07,2.0
2015-02-13,3.0
2015-02-14,5.0
2015-02-24,2.0
2015-02-26,1.0
2015-03-05,2.0
2015-03-07,2.0
2015-03-11,1.0
2015-03-13,2.0
2015-03-14,1.0
2015-03-15,1.0
2015-03-19,1.0
2015-03-23,2.0
2015-03-25,1.0
2015-03-27,2.0
2015-03-28,2.0
2015-04-08,2.0
2015-04-11,1.0
2015-04-15,1.0
2015-04-22,1.0
2015-04-24,1.0
2015-04-25,1.0
2015-04-26,1.0
2015-04-27,1.0
2015-04-29,1.0
2015-04-30,1.0
2015-05-01,1.0
2015-05-13,1.0
2015-05-16,1.0
2015-05-19,1.0
2015-05-23,2.0
2015-05-27,1.0
2015-06-01,2.0
2015-06-03,3.0
2015-06-05,4.0
2015-06-06,2.0
2015-06-25,1.0
2015-06-26,1.0
2015-06-28,1.0
2015-06-29,1.0
2015-07-09,1.0
2015-07-16,1.0
2015-07-17,1.0
2015-07-20,1.0
2015-07-26,1.0
2015-07-28,1.0
2015-07-30,2.0
2015-08-03,1.0
2015-08-04,1.0
2015-08-05,1.0
2015-08-07,1.0
2015-08-08,3.0
2015-08-11,1.0
2015-08-13,1.0
2015-08-18,1.0
2015-08-21,1.0
2015-08-23,1.0
2015-08-24,1.0
2015-08-25,1.0
2015-08-26,1.0
2015-08-28,1.0
2015-08-31,1.0
2015-09-01,2.0
2015-09-05,1.0
2015-09-06,1.0
2015-09-10,1.0
2015-09-14,2.0
2015-09-16,1.0
2015-09-17,1.0
2015-09-18,1.0
2015-09-19,1.0
2015-09-20,1.0
2015-09-22,1.0
2015-09-24,1.0
2015-09-26,1.0
2015-09-30,2.0
2015-10-02,1.0
2015-10-03,2.0
2015-10-05,1.0
2015-10-06,1.0
2015-10-09,1.0
2015-10-11,1.0
2015-10-13,1.0
2015-10-14,2.0
2015-10-16,2.0
2015-10-17,2.0
2015-10-19,2.0
2015-10-20,1.0
2015-10-21,1.0
2015-10-23,1.0
2015-10-25,2.0
2015-10-27,1.0
2015-10-29,2.0
2015-10-30,1.0
2015-10-31,1.0
2015-11-02,1.0
2015-11-03,1.0
2015-11-04,1.0
2015-11-05,1.0
2015-11-06,2.0
