dia,ventas
2007-07-20,1.0
2007-08-01,1.0
2007-08-11,1.0
2007-08-18,2.0
2007-08-25,2.0
2007-08-30,1.0
2007-10-16,1.0
2007-10-31,1.0
2007-11-03,4.0
2007-11-04,2.0
2007-11-18,1.0
2007-11-30,1.0
2007-12-16,1.0
2007-12-24,2.0
2007-12-31,3.0
2008-01-11,1.0
2008-01-12,1.0
2008-02-09,1.0
2008-02-15,2.0
2008-02-16,1.0
2008-03-05,1.0
2008-03-17,1.0
2008-04-26,1.0
2008-05-10,1.0
2008-05-23,1.0
2008-06-13,1.0
2008-07-05,1.0
2008-07-26,1.0
2008-08-29,1.0
2008-09-07,1.0
2008-09-21,1.0
2008-11-02,1.0
2008-11-07,1.0
2008-11-08,2.0
2008-11-15,1.0
2008-11-26,2.0
2008-11-30,3.0
2008-12-04,1.0
2008-12-20,1.0
2009-01-12,1.0
2009-01-22,1.0
2009-02-02,1.0
2009-06-19,3.0
2009-06-27,4.0
2009-07-08,1.0
2009-07-17,1.0
2009-07-25,1.0
2009-08-01,1.0
2009-08-07,1.0
2009-08-22,1.0
2009-08-29,2.0
2009-09-02,1.0
2010-11-07,1.0
2010-11-12,1.0
2010-11-13,1.0
2010-11-19,1.0
2010-12-11,4.0
2010-12-24,3.0
2010-12-25,6.0
2010-12-30,1.0
2010-12-31,3.0
2011-01-09,1.0
2011-01-20,2.0
2011-01-21,2.0
2011-01-22,2.0
2011-02-01,2.0
2011-02-05,1.0
2011-02-26,1.0
2011-03-01,1.0
2011-03-04,2.0
2011-03-05,3.0
2011-03-06,3.0
2011-03-08,1.0
2011-03-12,3.0
2011-03-18,1.0
2011-03-19,1.0
2011-03-22,2.0
2011-03-23,1.0
2011-03-29,1.0
2011-03-30,1.0
2011-04-16,2.0
2011-04-17,1.0
2011-06-09,1.0
2011-06-18,3.0
2011-07-09,2.0
2011-07-10,1.0
2011-07-24,1.0
2011-08-06,1.0
2011-09-24,2.0
2011-10-08,1.0
2011-11-05,1.0
2011-11-12,1.0
2011-11-19,2.0
2011-11-26,1.0
2012-01-02,1.0
2012-03-08,1.0
2012-04-11,1.0
2012-04-16,1.0
2012-07-22,1.0
2012-08-12,1.0
2012-08-21,1.0
2012-09-14,1.0
2012-09-15,1.0
2012-09-17,1.0
2012-10-05,1.0
2012-10-12,1.0
2012-10-13,1.0
2012-11-03,1.0
2012-12-01,1.0
2012-12-31,1.0
2013-01-25,1.0
2013-05-11,1.0
2013-06-08,1.0
2013-06-17,1.0
2013-06-29,1.0
2013-07-20,1.0
2013-10-04,1.0
2013-11-15,1.0
2013-12-17,4.0
2013-12-30,1.0
2014-02-08,1.0
2014-02-14,1.0
2014-04-16,1.0
2014-12-23,2.0
2014-12-31,1.0
