dia,ventas
2007-07-21,1.0
2007-09-03,1.0
2007-09-04,2.0
2007-09-11,1.0
2007-09-12,1.0
2007-09-14,1.0
2007-09-26,1.0
2007-09-27,3.0
2007-09-28,1.0
2007-09-29,1.0
2007-09-30,1.0
2007-10-28,1.0
2007-11-10,2.0
2007-11-15,1.0
2007-11-24,1.0
2007-11-30,1.0
2007-12-08,1.0
2008-01-03,1.0
2008-01-20,1.0
2008-01-28,1.0
2008-02-16,2.0
2008-02-23,2.0
2008-03-13,1.0
2012-10-17,2.0
2012-10-24,1.0
2012-10-25,1.0
2012-10-30,1.0
2013-02-22,1.0
2013-04-07,1.0
2013-04-20,1.0
2013-06-16,1.0
2013-11-22,1.0
2013-12-02,2.0
2013-12-05,1.0
2014-01-08,1.0
2014-01-22,2.0
2014-01-25,2.0
2014-01-29,1.0
2014-02-01,3.0
2014-02-06,1.0
2014-02-09,1.0
2014-02-13,1.0
2014-02-20,2.0
2014-02-22,1.0
2014-03-02,1.0
2014-03-18,1.0
2014-03-27,1.0
2014-03-28,1.0
2014-03-29,1.0
2014-03-30,1.0
2014-04-03,2.0
2014-04-04,3.0
2014-04-05,1.0
2014-04-06,1.0
2014-04-23,2.0
2014-04-25,2.0
