fecha,precio,cantidad
23/07/2007,9.0,1.0
11/08/2007,9.0,1.0
20/09/2007,9.0,1.0
18/04/2008,10.0,1.0
03/05/2008,10.0,1.0
07/06/2008,10.0,1.0
16/06/2008,10.0,1.0
23/06/2008,10.0,1.0
01/08/2008,10.0,1.0
18/10/2008,10.0,1.0
24/04/2009,10.0,1.0
23/05/2009,11.5,1.0
27/06/2009,11.5,1.0
09/07/2009,11.5,1.0
23/07/2009,13.5,1.0
01/08/2009,13.5,1.0
11/12/2010,14.5,1.0
01/05/2011,14.5,1.0
27/05/2011,14.5,1.0
04/06/2011,14.5,1.0
29/07/2011,18.0,1.0
20/08/2011,18.0,1.0
23/09/2011,18.0,1.0
15/10/2011,18.0,1.0
29/10/2011,18.0,1.0
30/12/2011,18.0,1.0
21/04/2012,18.0,1.0
22/04/2012,18.0,1.0
27/04/2012,18.0,1.0
22/05/2012,18.0,1.0
26/05/2012,18.0,1.0
03/06/2012,18.0,1.0
03/07/2012,21.0,1.0
04/07/2012,21.0,1.0
11/07/2012,21.0,1.0
21/07/2012,21.0,1.0
03/08/2012,21.0,1.0
15/08/2012,21.0,1.0
17/09/2012,21.0,1.0
14/03/2013,21.0,1.0
09/04/2013,21.0,1.0
19/06/2013,21.0,1.0
23/06/2013,21.0,1.0
01/07/2013,21.0,1.0
12/08/2013,21.0,1.0
26/08/2013,21.0,1.0
02/03/2014,25.0,1.0
23/03/2014,34.0,1.0
15/04/2014,34.0,1.0
22/05/2014,34.0,1.0
13/06/2014,34.0,1.0
22/09/2014,38.0,1.0
22/12/2014,38.0,1.0
28/03/2015,38.0,1.0
30/03/2015,38.0,1.0
17/04/2015,38.0,1.0
12/06/2015,38.0,1.0
12/06/2015,38.0,1.0
24/06/2015,40.0,1.0
14/07/2015,40.0,1.0
