dia,ventas
2008-06-30,1.0
2008-07-29,1.0
2008-08-07,1.0
2008-08-11,1.0
2008-08-15,1.0
2008-08-21,1.0
2008-08-31,2.0
2008-09-13,1.0
2008-09-15,1.0
2008-09-18,1.0
2008-11-12,1.0
2008-12-08,1.0
2008-12-09,1.0
2009-01-14,1.0
2009-03-10,1.0
2009-03-15,1.0
2009-03-21,1.0
2009-03-26,1.0
2009-04-20,1.0
2009-06-10,1.0
2009-07-05,1.0
2009-07-20,1.0
2009-08-13,1.0
2010-11-01,1.0
2010-11-06,1.0
2010-11-27,1.0
2010-12-04,1.0
2010-12-22,1.0
2011-01-07,1.0
2011-01-19,1.0
2011-02-02,1.0
2011-03-02,1.0
2011-03-07,1.0
2011-03-11,1.0
2011-04-02,1.0
2011-05-07,1.0
2011-05-25,1.0
2011-08-17,1.0
2011-08-31,1.0
2011-09-26,1.0
2011-10-08,1.0
2011-10-11,1.0
2011-10-14,1.0
2011-10-21,1.0
2011-10-24,1.0
2011-10-27,1.0
2011-10-31,1.0
2011-11-12,2.0
2011-12-03,1.0
2011-12-06,1.0
2011-12-25,1.0
2012-01-28,1.0
2012-03-30,1.0
2012-04-04,1.0
2012-04-30,1.0
2012-05-11,1.0
2012-05-25,1.0
2012-06-17,1.0
2012-06-24,1.0
2012-06-30,1.0
2012-09-17,1.0
2012-10-05,2.0
2012-10-15,1.0
2012-11-06,1.0
2012-12-12,1.0
2012-12-15,1.0
2012-12-22,1.0
2012-12-24,1.0
2013-02-09,2.0
2013-03-01,1.0
2013-04-03,1.0
2013-04-06,1.0
2013-04-20,1.0
2013-04-24,1.0
2013-04-27,1.0
2013-05-04,1.0
2013-05-07,1.0
2013-06-08,2.0
2013-07-02,1.0
2013-07-04,1.0
2013-07-06,1.0
2013-07-15,1.0
2013-07-18,1.0
2013-07-20,1.0
2013-07-25,1.0
2013-07-26,1.0
2013-08-06,1.0
2013-08-11,1.0
2013-08-16,1.0
2013-08-17,1.0
2013-08-23,1.0
2013-08-26,1.0
2013-09-02,1.0
2013-09-05,2.0
2013-09-15,1.0
2013-09-20,1.0
2013-10-03,1.0
2013-10-04,1.0
2013-10-12,1.0
2013-10-16,1.0
2013-11-03,1.0
2013-11-08,1.0
2013-12-03,1.0
2013-12-14,1.0
2013-12-15,1.0
2013-12-21,1.0
2013-12-26,1.0
2014-01-03,1.0
2014-01-19,1.0
2014-01-20,1.0
2014-02-07,1.0
2014-02-08,1.0
2014-05-01,1.0
2014-05-24,1.0
2014-05-25,1.0
2014-06-11,1.0
2014-07-02,1.0
2014-07-14,1.0
2014-07-26,1.0
2014-07-30,1.0
2014-08-02,1.0
2014-08-15,1.0
2014-08-28,1.0
2014-09-15,1.0
2014-09-18,1.0
2014-09-22,1.0
2014-09-28,1.0
2014-10-25,1.0
2014-11-01,1.0
2014-12-14,1.0
2014-12-19,1.0
2014-12-31,1.0
2015-01-02,1.0
2015-01-08,1.0
2015-01-09,2.0
2015-01-16,1.0
2015-01-22,1.0
2015-01-29,1.0
2015-02-03,1.0
2015-03-05,1.0
2015-03-21,1.0
2015-04-10,1.0
2015-04-11,1.0
2015-04-14,1.0
2015-04-17,1.0
2015-04-22,1.0
2015-06-20,1.0
2015-07-09,1.0
2015-08-28,2.0
2015-09-08,1.0
2015-10-28,2.0
