fecha,precio,cantidad
06/07/2007,2.4000000954,1.0
14/07/2007,2.4000000954,1.0
14/07/2007,2.4000000954,1.0
03/07/2007,2.4000000954,1.0
30/07/2007,2.4000000954,1.0
04/08/2007,2.4000000954,1.0
10/08/2007,2.4000000954,1.0
26/08/2007,2.4000000954,1.0
03/09/2007,2.4000000954,1.0
03/09/2007,2.4000000954,1.0
08/09/2007,2.4000000954,1.0
09/09/2007,2.4000000954,2.0
10/09/2007,2.5,1.0
17/09/2007,2.5,1.0
19/09/2007,2.5,1.0
01/10/2007,2.5,1.0
10/10/2007,2.5,1.0
11/10/2007,2.5,1.0
12/10/2007,2.5,1.0
16/10/2007,2.5,1.0
19/10/2007,2.5,1.0
19/10/2007,2.5,1.0
21/10/2007,2.5,1.0
21/10/2007,2.5,1.0
23/10/2007,2.5,1.0
26/10/2007,2.5,1.0
09/12/2007,2.75,1.0
05/01/2008,2.75,1.0
13/01/2008,2.75,1.0
16/01/2008,2.75,1.0
20/01/2008,2.75,1.0
23/01/2008,2.75,1.0
24/01/2008,2.75,1.0
17/02/2008,2.75,1.0
17/02/2008,2.75,1.0
07/04/2008,2.75,2.0
22/05/2008,3.25,1.0
06/06/2008,3.25,1.0
25/06/2008,3.25,1.0
05/07/2008,3.25,1.0
13/07/2008,3.25,1.0
18/12/2008,4.0,1.0
18/12/2008,4.0,1.0
22/12/2008,4.0,1.0
24/12/2008,4.0,1.0
29/12/2008,4.0,1.0
04/01/2009,4.0,1.0
12/07/2012,10.0,1.0
19/07/2012,10.0,1.0
20/07/2012,10.0,1.0
22/07/2012,10.0,1.0
22/08/2012,10.0,1.0
25/08/2012,10.0,1.0
16/09/2012,10.0,1.0
26/07/2015,8.0,24.0
31/07/2015,8.0,12.0
31/07/2015,8.0,12.0
14/08/2015,8.0,12.0
22/08/2015,8.0,12.0
05/09/2015,8.0,12.0
11/09/2015,8.0,12.0
18/09/2015,8.0,12.0
26/09/2015,8.0,12.0
26/09/2015,8.0,12.0
26/09/2015,8.0,12.0
03/10/2015,8.0,24.0
