fecha,precio,cantidad
25/09/2007,3.462554931633333,6.0
22/02/2008,3.60200004578,10.0
27/05/2008,3.6936216354333333,6.0
10/06/2008,3.6899998982666666,6.0
18/06/2008,3.693151791883333,6.0
08/07/2008,3.6953449249333334,6.0
30/06/2009,4.6253461838,2.0
14/08/2009,4.8611097336,2.0
29/09/2009,4.86086416245,2.0
15/12/2009,5.0948200226,2.0
13/04/2010,5.3312149048,2.0
25/06/2010,5.55460977555,2.0
23/07/2010,5.5594299316399995,10.0
24/08/2010,5.55979013445,2.0
22/10/2010,6.01999998095,2.0
27/11/2010,6.0189051628,2.0
08/04/2011,6.48000001905,2.0
14/06/2011,6.47942495345,2.0
20/07/2012,8.10560035705,2.0
07/09/2012,8.3299999237,2.0
15/03/2013,9.2556247711,2.0
22/03/2013,9.2598104477,2.0
03/05/2013,9.26008911133,10.0
07/06/2013,9.72170003255,6.0
23/05/2015,20.3960800171,2.0
