fecha,precio,cantidad
09/08/2007,11.75,1.0
31/08/2007,11.75,1.0
14/09/2007,11.75,1.0
08/12/2007,12.0,1.0
22/12/2007,13.5,1.0
29/12/2007,13.5,1.0
14/01/2008,13.5,1.0
24/07/2008,17.0,1.0
17/12/2008,17.0,1.0
24/12/2008,19.0,1.0
16/06/2012,55.0,1.0
13/07/2012,55.0,1.0
21/07/2012,55.0,1.0
02/08/2012,55.0,1.0
04/08/2012,55.0,1.0
12/08/2012,55.0,1.0
19/08/2012,55.0,1.0
23/08/2012,55.0,1.0
01/09/2012,55.0,1.0
04/10/2012,55.0,1.0
07/10/2012,55.0,1.0
15/10/2012,55.0,1.0
03/11/2012,55.0,1.0
09/11/2012,55.0,1.0
23/11/2012,55.0,1.0
