fecha,precio,cantidad
01/07/2007,2.25,1.0
02/07/2007,2.25,1.0
05/07/2007,2.25,1.0
15/07/2007,2.25,1.0
23/07/2007,2.25,1.0
16/09/2007,2.5,1.0
29/09/2007,2.5,1.0
03/10/2007,2.5,1.0
03/10/2007,2.5,1.0
03/10/2007,2.5,1.0
04/10/2007,2.5,1.0
26/10/2007,2.5,1.0
27/10/2007,2.5,1.0
27/10/2007,2.5,1.0
28/10/2007,2.5,1.0
03/11/2007,2.5,1.0
16/11/2007,2.5,1.0
21/11/2007,2.75,1.0
23/11/2007,2.75,1.0
26/11/2007,2.75,1.0
28/11/2007,2.75,1.0
08/12/2007,2.75,1.0
11/12/2007,2.75,1.0
11/12/2007,2.75,1.0
12/12/2007,2.75,1.0
04/01/2008,2.75,1.0
05/01/2008,2.75,1.0
06/01/2008,2.75,1.0
08/01/2008,2.75,1.0
08/01/2008,2.75,1.0
10/01/2008,2.75,1.0
13/01/2008,2.75,1.0
18/01/2008,2.75,1.0
15/02/2008,2.75,2.0
15/02/2008,2.75,1.0
29/02/2008,3.0,1.0
29/02/2008,3.0,1.0
01/03/2008,3.0,1.0
05/03/2008,3.0,1.0
09/03/2008,3.0,1.0
14/03/2008,3.0,1.0
11/05/2008,3.25,1.0
13/05/2008,3.25,1.0
18/05/2008,3.25,1.0
11/06/2008,3.25,1.0
12/06/2008,3.25,1.0
28/06/2008,3.0,1.0
03/07/2008,3.0,1.0
06/07/2008,3.0,1.0
11/02/2009,4.5,1.0
14/02/2009,4.5,1.0
25/02/2009,4.5,1.0
01/03/2009,4.5,1.0
02/03/2009,4.5,1.0
02/03/2009,4.5,1.0
18/10/2012,10.0,1.0
28/10/2012,10.0,1.0
03/11/2012,10.0,1.0
04/11/2012,10.0,1.0
06/11/2012,10.0,1.0
06/12/2012,10.0,1.0
06/12/2012,10.0,1.0
08/12/2012,10.0,1.0
09/12/2012,11.0,1.0
10/12/2012,11.0,1.0
10/12/2012,11.0,1.0
12/12/2012,11.0,1.0
14/12/2012,11.0,1.0
15/12/2012,11.0,1.0
16/12/2012,11.0,1.0
17/12/2012,11.0,1.0
18/12/2012,11.0,1.0
24/12/2012,11.0,1.0
05/01/2013,11.0,1.0
05/08/2015,20.0,1.0
11/08/2015,20.0,1.0
24/08/2015,20.0,1.0
24/08/2015,20.0,2.0
28/08/2015,20.0,1.0
29/08/2015,20.0,1.0
29/08/2015,20.0,1.0
06/09/2015,20.0,1.0
07/09/2015,20.0,1.0
15/09/2015,20.0,1.0
19/09/2015,20.0,1.0
