dia,ventas
2007-07-01,1.0
2007-07-07,1.0
2007-07-10,1.0
2007-07-15,1.0
2007-07-18,1.0
2007-07-21,3.0
2007-07-22,1.0
2007-07-25,4.0
2007-07-27,1.0
2007-08-06,1.0
2007-08-18,1.0
2007-08-19,1.0
2007-09-01,1.0
2007-09-04,2.0
2007-09-14,2.0
2007-09-15,1.0
2007-09-16,1.0
2007-09-21,1.0
2007-09-22,1.0
2007-09-23,1.0
2007-09-25,1.0
2007-09-27,1.0
2007-10-04,1.0
2007-10-11,1.0
2007-10-12,1.0
2007-10-19,1.0
2007-10-20,1.0
2007-10-24,1.0
2007-10-27,1.0
2007-10-29,1.0
2007-11-09,1.0
2007-11-11,1.0
2007-11-13,1.0
2007-11-23,1.0
2007-11-24,1.0
2007-11-28,1.0
2007-11-30,1.0
2007-12-03,1.0
2007-12-07,1.0
2007-12-11,1.0
2007-12-15,2.0
2007-12-19,1.0
2007-12-23,1.0
2007-12-24,1.0
2007-12-28,2.0
2007-12-30,1.0
2007-12-31,1.0
2008-01-05,1.0
2008-01-06,2.0
2008-01-09,1.0
2008-01-11,1.0
2008-01-12,3.0
2008-01-26,2.0
2008-02-02,2.0
2008-02-09,1.0
2008-02-16,1.0
2008-02-26,1.0
2008-03-05,1.0
2008-03-08,1.0
2008-03-15,1.0
2008-03-16,2.0
2008-03-18,1.0
2008-03-22,1.0
2008-03-28,1.0
2008-03-29,1.0
2008-04-01,1.0
2008-04-03,1.0
2008-04-04,1.0
2008-04-09,1.0
2008-04-13,2.0
2008-04-18,1.0
2008-04-22,3.0
2008-04-25,1.0
2008-04-26,2.0
2008-05-01,1.0
2008-05-06,1.0
2008-05-16,1.0
2008-05-17,1.0
2008-05-25,1.0
2008-05-31,1.0
2008-06-01,1.0
2008-06-03,1.0
2008-06-06,1.0
2008-06-11,1.0
2008-06-12,1.0
2008-06-14,1.0
2008-06-17,1.0
2008-07-02,1.0
2008-07-04,1.0
2008-07-05,1.0
2008-07-18,1.0
2008-07-20,1.0
2008-08-02,1.0
2008-08-03,1.0
2008-08-06,1.0
2008-08-09,1.0
2008-08-15,2.0
2008-08-21,1.0
2008-08-23,2.0
2008-08-24,1.0
2008-09-03,1.0
2008-09-09,1.0
2008-09-11,2.0
2008-09-12,1.0
2008-09-19,1.0
2008-09-20,2.0
2008-09-27,1.0
2008-09-30,1.0
2008-10-04,1.0
2008-10-05,2.0
2008-10-06,1.0
2008-10-11,1.0
2008-10-17,1.0
2008-10-18,1.0
2008-10-24,1.0
2008-10-25,2.0
2008-11-02,1.0
2008-11-05,1.0
2008-11-07,1.0
2008-11-08,1.0
2008-11-15,1.0
2008-11-19,1.0
2008-11-22,1.0
2008-12-02,1.0
2008-12-08,1.0
2008-12-11,1.0
2008-12-18,1.0
2008-12-27,2.0
2008-12-31,1.0
2009-01-07,1.0
2009-01-08,1.0
2009-01-17,3.0
2009-01-22,1.0
2009-01-25,1.0
2009-01-27,1.0
2009-01-28,1.0
2009-01-31,3.0
2009-02-03,1.0
2009-02-04,1.0
2009-02-07,1.0
2009-02-08,1.0
2009-02-10,1.0
2009-02-12,1.0
2009-02-14,1.0
2009-03-08,1.0
2009-03-14,1.0
2009-03-20,1.0
2009-03-21,1.0
2009-03-27,1.0
2009-04-08,2.0
2009-04-10,1.0
2009-04-12,1.0
2009-04-15,1.0
2009-04-16,2.0
2009-04-25,1.0
2009-05-06,1.0
2009-05-10,1.0
2009-05-23,1.0
2009-05-24,1.0
2009-05-26,1.0
2009-06-16,1.0
2009-06-23,1.0
2009-07-11,1.0
2009-07-12,1.0
2009-07-18,1.0
2009-07-22,1.0
2009-07-25,1.0
2009-08-07,2.0
2009-08-10,1.0
2009-09-01,1.0
2009-09-04,1.0
2012-04-26,1.0
2012-05-21,1.0
2012-05-25,1.0
2012-06-03,1.0
2012-06-16,2.0
2012-06-20,1.0
2012-06-23,1.0
2012-07-06,1.0
2012-07-18,1.0
2012-08-04,1.0
2012-08-10,1.0
2012-08-17,1.0
2012-09-08,1.0
2012-09-12,1.0
2012-09-16,1.0
2012-10-06,2.0
2012-10-24,1.0
2012-11-08,1.0
2012-11-23,1.0
2012-12-08,1.0
2012-12-30,1.0
2013-01-04,1.0
2013-01-26,1.0
2013-01-30,1.0
2013-02-03,1.0
2013-02-08,2.0
2013-02-22,1.0
2013-02-23,1.0
2013-03-24,1.0
2013-04-09,1.0
2013-04-30,2.0
2013-05-10,1.0
2013-05-14,1.0
2013-06-01,1.0
2013-06-12,1.0
2013-07-03,1.0
2013-07-10,1.0
2013-07-19,1.0
2013-08-15,1.0
2013-08-18,1.0
2013-08-21,1.0
2013-09-01,1.0
2013-09-07,1.0
2013-09-14,1.0
2013-09-27,1.0
2013-10-04,1.0
2013-10-19,1.0
2013-10-30,1.0
2013-11-02,1.0
2013-11-08,1.0
2013-11-10,1.0
2013-11-12,1.0
2013-11-22,1.0
2013-12-03,1.0
2013-12-17,1.0
2013-12-21,1.0
2013-12-24,2.0
2013-12-27,1.0
2014-01-04,1.0
2014-01-13,1.0
2014-01-25,1.0
2014-03-01,1.0
2014-03-03,1.0
2014-03-09,1.0
2014-03-28,1.0
2014-05-03,1.0
2014-05-09,1.0
2014-07-04,1.0
2014-07-13,1.0
2014-08-15,1.0
2014-09-13,1.0
2014-09-28,1.0
2014-10-11,1.0
2014-10-25,1.0
2014-11-01,1.0
2015-02-06,1.0
2015-03-30,1.0
2015-04-22,1.0
2015-04-23,1.0
2015-05-01,1.0
2015-06-13,1.0
2015-08-14,1.0
2015-08-15,1.0
2015-10-07,2.0
