dia,ventas
2008-07-06,2.0
2008-07-09,3.0
2008-07-26,2.0
2008-08-10,1.0
2008-08-13,2.0
2008-08-31,1.0
2008-09-04,1.0
2008-09-27,1.0
2008-10-04,2.0
2008-10-19,1.0
2008-10-26,1.0
2008-12-06,2.0
2008-12-21,1.0
2008-12-24,1.0
2009-01-10,1.0
2009-01-14,1.0
2009-03-14,2.0
2009-03-19,1.0
2009-03-21,1.0
2009-03-24,1.0
2009-03-26,1.0
2009-03-27,1.0
2009-04-11,1.0
2009-04-13,1.0
2009-04-24,1.0
2009-05-26,1.0
2010-12-18,1.0
2010-12-22,1.0
2011-01-07,1.0
2011-01-15,1.0
2011-01-16,1.0
2011-01-22,1.0
2011-02-08,1.0
2011-02-09,1.0
2011-03-23,1.0
2011-04-03,1.0
2011-04-12,1.0
2011-04-21,1.0
2011-04-23,1.0
2011-05-15,2.0
2011-05-28,1.0
2011-05-29,1.0
2011-07-17,1.0
2011-07-26,1.0
2011-08-20,1.0
2011-08-27,1.0
2011-08-30,1.0
2011-09-09,1.0
2011-10-15,1.0
2011-11-06,1.0
2011-11-12,1.0
2011-11-13,1.0
2011-11-18,2.0
2011-12-18,2.0
2011-12-24,2.0
2012-01-08,1.0
2012-01-22,1.0
2012-01-26,1.0
2012-01-27,3.0
2012-01-28,1.0
2012-02-01,1.0
2012-02-04,2.0
2012-02-06,2.0
2012-03-09,1.0
2012-04-14,1.0
2012-04-29,2.0
2012-05-03,6.0
2012-05-20,2.0
2012-05-21,1.0
2012-05-26,1.0
2012-06-01,1.0
2012-06-10,1.0
2012-06-15,1.0
2012-06-17,3.0
2012-07-07,1.0
2012-07-14,1.0
2012-07-19,1.0
2012-07-21,3.0
2012-07-22,1.0
2012-07-24,1.0
2012-07-28,1.0
2012-08-07,1.0
2012-08-12,1.0
2012-08-24,1.0
2012-08-26,1.0
2012-08-31,1.0
2012-09-01,1.0
2012-09-08,2.0
2012-09-12,1.0
2012-09-13,1.0
2012-09-14,1.0
2012-09-18,3.0
2012-09-21,1.0
2012-09-22,1.0
2012-09-28,3.0
2012-09-29,2.0
2012-10-04,1.0
2012-10-06,2.0
2012-10-11,1.0
2012-10-20,1.0
2012-10-24,1.0
2012-10-27,2.0
2012-10-28,1.0
2012-11-04,1.0
2012-11-08,2.0
2012-11-11,2.0
2012-11-17,2.0
2012-11-18,2.0
2012-12-02,1.0
2012-12-03,3.0
2012-12-04,1.0
2012-12-15,3.0
2012-12-24,1.0
2012-12-29,3.0
2013-01-05,1.0
2013-01-19,2.0
2013-01-23,3.0
2013-01-30,2.0
2013-02-02,1.0
2013-02-06,3.0
2013-02-09,1.0
2013-02-11,1.0
2013-02-12,1.0
2013-02-13,2.0
2013-02-24,3.0
2013-02-27,1.0
2013-03-11,2.0
2013-03-17,1.0
2013-03-24,2.0
2013-03-28,2.0
2013-03-30,1.0
2013-05-09,1.0
2013-05-10,1.0
2013-05-12,2.0
2013-06-04,2.0
2013-06-16,1.0
2013-06-18,2.0
2013-06-19,1.0
2013-06-22,1.0
2013-06-29,1.0
2013-07-06,3.0
2013-07-07,1.0
2013-07-11,1.0
2013-07-13,4.0
2013-07-23,1.0
2013-07-25,1.0
2013-07-27,2.0
2013-08-01,2.0
2013-08-02,2.0
2013-08-03,1.0
2013-08-09,2.0
2013-08-16,2.0
2013-08-17,6.0
2013-08-18,1.0
2013-08-22,2.0
2013-08-23,3.0
2013-08-27,2.0
2013-08-31,2.0
2013-09-05,2.0
